월,시간대,기온,습도,풍속,자외선,강우량,강설량,임대_건수
09월,17시,21.5,78,1.2,0.51,0,0,137
09월,18시,21.2,77,1.2,0.31,0,0,148
09월,19시,20.9,77,0.6,0.23,0,0,160
09월,20시,20.3,81,1,0.02,0,0,144
09월,21시,20,82,0.4,0,0,0,141
09월,22시,19.9,82,0.6,0,0,0,129
09월,23시,19.7,82,0.5,0,0,0,115
09월,24시,19.5,82,0.6,0,0,0,114
09월,1시,19.5,81,1.1,0,0,0,74
09월,2시,19.5,83,1.5,0,0,0,60
09월,3시,19.4,85,0,0,0,0,64
09월,4시,18.8,90,1,0,0,0,62
09월,5시,18.9,88,0.8,0,0,0,99
09월,6시,18.8,96,0.2,0,6.5,0,120
09월,7시,18.4,95,0.1,0,0,0,145
09월,8시,18.1,96,0.9,0.04,0,0,147
09월,9시,18.2,86,0,0.48,0,0,169
09월,10시,19.7,78,1.3,1.17,0,0,172
09월,11시,21.8,67,1.9,1.88,0,0,166
09월,12시,22.7,55,2.7,1.86,0,0,152
09월,13시,24.2,43,2.2,2.31,0,0,157
09월,14시,24.9,32,3.9,2.57,0,0,127
09월,15시,25.2,28,4.4,2.76,0,0,128
09월,16시,25.4,32,3.8,2.42,0,0,123
09월,17시,25.3,38,3,1.88,0,0,130
09월,18시,24.6,35,3.6,1.2,0,0,137
09월,19시,23.2,36,2.8,0.47,0,0,153
09월,20시,21.3,43,2.8,0.02,0,0,142
09월,21시,20.4,52,1.2,0,0,0,147
09월,22시,19.4,55,0.8,0,0,0,140
09월,23시,18.6,62,0.6,0,0,0,125
09월,24시,17.9,66,1,0,0,0,119
09월,1시,17.2,69,0.6,0,0,0,98
09월,2시,16.4,66,0.1,0,0,0,85
09월,3시,16,72,1.3,0,0,0,59
09월,4시,15.8,70,0.8,0,0,0,71
09월,5시,16.2,69,0.7,0,0,0,107
09월,6시,16.3,67,0.8,0,0,0,127
09월,7시,16.5,73,1.2,0,0,0,134
09월,8시,16.5,74,0.4,0,0,0,153
09월,9시,17,69,1.2,0.3,0,0,156
09월,10시,18.4,59,1,0.86,0,0,177
09월,11시,19.3,59,0.2,0.94,0,0,184
09월,12시,20.1,57,3,1.29,0,0,149
09월,13시,20.8,52,1.2,1.25,0,0,175
09월,14시,22.7,44,1.4,1.77,0,0,165
09월,15시,24.2,40,1.2,2.62,0,0,170
09월,16시,25,28,2.2,2.39,0,0,153
09월,17시,24.6,29,4,1.73,0,0,135
09월,18시,24.1,41,2.4,1.17,0,0,158
09월,19시,22.3,53,2.7,0.44,0,0,157
09월,20시,21,54,2.9,0.01,0,0,146
09월,21시,20.2,48,3.3,0,0,0,136
09월,22시,19.1,38,2.1,0,0,0,145
09월,23시,18.5,40,2.5,0,0,0,125
09월,24시,17.7,45,1.1,0,0,0,139
09월,1시,17.2,50,1.7,0,0,0,95
09월,2시,16.8,53,2,0,0,0,70
09월,3시,16.1,57,0.7,0,0,0,73
09월,4시,15.5,63,0.3,0,0,0,80
09월,5시,14.9,68,0.9,0,0,0,106
09월,6시,14.4,66,0.3,0,0,0,134
09월,7시,14.3,66,0.5,0,0,0,147
09월,8시,14.7,61,2.1,0.02,0,0,141
09월,9시,15.4,52,2.2,0.49,0,0,154
09월,10시,17,43,2.1,1.36,0,0,172
09월,11시,18.5,38,3.3,2.02,0,0,159
09월,12시,19.4,31,4.1,2.55,0,0,148
09월,13시,20.3,34,2.6,2.85,0,0,166
09월,14시,20.9,30,3.5,2.93,0,0,147
09월,15시,21.3,30,4.3,2.78,0,0,143
09월,16시,21.8,32,3.3,2.42,0,0,143
09월,17시,22,31,2.7,1.87,0,0,151
09월,18시,21.6,32,3.1,1.2,0,0,158
09월,19시,20.3,35,2.4,0.46,0,0,171
09월,20시,18.6,54,2.7,0.01,0,0,151
09월,21시,17.6,57,1.4,0,0,0,154
09월,22시,16.8,58,1.2,0,0,0,147
09월,23시,16.6,47,3.9,0,0,0,108
09월,24시,15.7,51,0.4,0,0,0,145
09월,1시,14.7,55,1.6,0,0,0,95
09월,2시,13.8,60,0.8,0,0,0,82
09월,3시,13.4,62,0.2,0,0,0,77
09월,4시,12.7,67,0.5,0,0,0,77
09월,5시,12,69,0.5,0,0,0,111
09월,6시,11.5,70,0.5,0,0,0,131
09월,7시,11.2,70,0.9,0,0,0,141
09월,8시,10.8,72,0.9,0.03,0,0,150
09월,9시,12,61,1.3,0.6,0,0,161
09월,10시,15.3,49,1,1.34,0,0,182
09월,11시,18,44,1.3,1.99,0,0,179
09월,12시,20.1,40,1.6,2.47,0,0,170
09월,13시,21.7,36,2,2.78,0,0,170
09월,14시,22.9,30,2,2.9,0,0,162
09월,15시,23.7,28,1.4,2.77,0,0,173
09월,16시,24.1,26,1.6,2.38,0,0,162
09월,17시,24.2,28,1.7,1.86,0,0,161
09월,18시,22.9,33,1.4,0.83,0,0,175
09월,19시,21.6,37,1,0.24,0,0,185
09월,20시,20.3,39,0.6,0,0,0,180
09월,21시,19.3,45,0.4,0,0,0,170
09월,22시,18.5,48,1,0,0,0,153
09월,23시,17.7,52,1,0,0,0,136
09월,24시,17.4,49,1.2,0,0,0,136
09월,1시,17,51,1.5,0,0,0,87
09월,2시,16.6,53,1.7,0,0,0,64
09월,3시,16.6,54,1.5,0,0,0,56
09월,4시,16.5,57,1.6,0,0,0,58
09월,5시,16.4,59,1.7,0,0,0,91
09월,6시,16.3,61,1.5,0,0,0,112
09월,7시,16.3,62,2.1,0,0,0,120
09월,8시,16.3,62,2,0.01,0,0,131
09월,9시,16.7,60,2,0.2,0,0,142
09월,10시,17.7,54,1.8,0.63,0,0,160
09월,11시,19.4,47,2.3,1.45,0,0,156
09월,12시,20.5,42,2.1,1.59,0,0,155
09월,13시,22.5,37,1.8,2.5,0,0,161
09월,14시,23.4,34,2.1,2.84,0,0,148
09월,15시,24.1,33,1.3,2.52,0,0,162
09월,16시,24.7,35,1.2,2.28,0,0,151
09월,17시,24.4,35,1.8,1.71,0,0,146
09월,18시,23.6,38,1.4,1.04,0,0,161
09월,19시,22.1,45,1.5,0.27,0,0,164
09월,20시,20.7,46,1,0.02,0,0,161
09월,21시,20,46,2,0,0,0,141
09월,22시,18.9,43,2,0,0,0,134
09월,23시,18.1,43,1.7,0,0,0,123
09월,24시,17.4,46,2.1,0,0,0,117
09월,1시,16.7,50,1.7,0,0,0,85
09월,2시,16.1,53,1.4,0,0,0,67
09월,3시,15.7,53,1.4,0,0,0,58
09월,4시,14.9,57,1.1,0,0,0,64
09월,5시,14.4,58,1.1,0,0,0,99
09월,6시,13.9,60,0.6,0,0,0,124
09월,7시,13.4,61,0.8,0,0,0,136
09월,8시,13.2,60,0.5,0.02,0,0,150
09월,9시,14.8,51,1.1,0.59,0,0,157
09월,10시,17.7,48,1.5,1.3,0,0,166
09월,11시,19.9,47,1.8,1.93,0,0,160
09월,12시,21.3,43,1.7,2.42,0,0,156
09월,13시,23.2,42,1.4,2.73,0,0,162
09월,14시,23,39,1.7,2.28,0,0,151
09월,15시,24.6,34,1.5,2.74,0,0,158
09월,16시,23.4,35,1.4,1.39,0,0,152
09월,17시,23.6,31,1.1,1.37,0,0,157
09월,18시,24.3,31,1.5,1.17,0,0,162
09월,19시,22.5,38,0.8,0.31,0,0,175
09월,20시,20.6,44,0.7,0.01,0,0,166
09월,21시,19.5,47,1.2,0,0,0,150
09월,22시,18.7,48,1.3,0,0,0,139
09월,23시,17.9,50,1,0,0,0,127
09월,24시,17.7,51,1.4,0,0,0,122
09월,1시,17.1,52,1.4,0,0,0,87
09월,2시,16.5,53,1.5,0,0,0,66
09월,3시,16,56,1.5,0,0,0,55
09월,4시,15.3,59,1.6,0,0,0,58
09월,5시,14.7,62,1.5,0,0,0,93
09월,6시,14.5,60,1.4,0,0,0,115
09월,7시,14.4,61,1.2,0,0,0,132
09월,8시,14.5,62,1.5,0.03,0,0,138
09월,9시,15.2,58,1.7,0.29,0,0,147
09월,10시,16.5,50,1.2,0.66,0,0,170
09월,11시,17.4,51,1.3,0.81,0,0,168
09월,12시,17.9,54,1.4,0.73,0,0,160
09월,13시,19,52,1.2,0.98,0,0,166
09월,14시,19.1,53,1.4,0.76,0,0,154
09월,15시,19.4,53,1.4,0.68,0,0,159
09월,16시,20.3,52,1.3,1.15,0,0,149
09월,17시,21.9,46,1.2,1.67,0,0,151
09월,18시,21.7,52,1.1,0.79,0,0,160
09월,19시,20.4,56,1.7,0.2,0,0,159
09월,20시,19.3,61,0.8,0.01,0,0,158
09월,21시,18,67,0.7,0,0,0,147
09월,22시,17.8,66,1.1,0,0,0,133
09월,23시,17.1,70,1,0,0,0,118
09월,24시,16.6,69,1,0,0,0,119
09월,1시,16.6,69,1,0,0,0,84
09월,2시,16.2,71,0.9,0,0,0,64
09월,3시,15.8,71,1.1,0,0,0,52
09월,4시,15.5,73,1,0,0,0,57
09월,5시,15.4,74,0.9,0,0,0,93
09월,6시,15,77,0.5,0,0,0,116
09월,7시,14.6,81,1,0,0,0,124
09월,8시,14.7,76,0.8,0.02,0,0,138
09월,9시,15.7,65,1.2,0.54,0,0,148
09월,10시,18.3,58,1.4,1.24,0,0,162
09월,11시,20.8,52,1.5,1.88,0,0,160
09월,12시,22.3,50,1.3,2.36,0,0,156
09월,13시,23.8,44,1.7,2.66,0,0,157
09월,14시,24.9,40,1.4,2.75,0,0,151
09월,15시,26.2,33,1.8,2.62,0,0,153
09월,16시,26.5,33,1.4,2.25,0,0,147
09월,17시,26.6,34,1.3,1.69,0,0,149
09월,18시,26.3,31,1,1.03,0,0,165
09월,19시,24.8,41,0.5,0.33,0,0,174
09월,20시,22.5,43,0.4,0,0,0,167
09월,21시,21.3,46,0.1,0,0,0,161
09월,22시,20.1,54,1.2,0,0,0,136
09월,23시,19.3,55,0.5,0,0,0,129
09월,24시,18.6,59,0.7,0,0,0,125
09월,1시,18.1,60,0.2,0,0,0,96
09월,2시,17.5,66,0.5,0,0,0,70
09월,3시,17.3,68,0.7,0,0,0,57
09월,4시,17,70,0.9,0,0,0,59
09월,5시,16.6,73,0.3,0,0,0,99
09월,6시,16.1,78,0.4,0,0,0,116
09월,7시,15.5,80,0.4,0,0,0,130
09월,8시,15.1,81,0.8,0.03,0,0,137
09월,9시,16.2,69,1.1,0.54,0,0,147
09월,10시,18.5,62,0.5,1,0,0,173
09월,11시,20.7,62,1.3,1.41,0,0,165
09월,12시,20.2,63,2.8,1.25,0,0,152
09월,13시,20.8,47,3.1,2,0,0,152
09월,14시,21.1,42,4.6,2.74,0,0,120
09월,15시,21.1,32,4.4,2.48,0,0,132
09월,16시,21.3,32,3.8,2.31,0,0,129
09월,17시,21.2,28,3.2,1.77,0,0,138
09월,18시,20.4,31,3.2,1.06,0,0,149
09월,19시,18.3,34,3.3,0.36,0,0,154
09월,20시,17.1,35,2.9,0,0,0,149
09월,21시,16,39,2.9,0,0,0,138
09월,22시,15.2,40,3,0,0,0,127
09월,23시,14.6,46,2.2,0,0,0,118
09월,24시,14.1,53,2.1,0,0,0,116
10월,1시,14.1,55,2.6,0,0,0,94
10월,2시,13.9,57,2,0,0,0,80
10월,3시,13.9,56,2.4,0,0,0,66
10월,4시,13.6,56,1.6,0,0,0,80
10월,5시,13.7,56,1.9,0,0,0,112
10월,6시,13.7,57,1.8,0,0,0,132
10월,7시,13.3,56,2.3,0,0,0,142
10월,8시,13.1,58,2.1,0.03,0,0,154
10월,9시,13.7,54,2.4,0.39,0,0,162
10월,10시,14.9,50,3.4,1.08,0,0,166
10월,11시,16.3,47,3.6,1.93,0,0,167
10월,12시,17,45,4.5,2.04,0,0,149
10월,13시,18.4,40,3.5,2.28,0,0,167
10월,14시,17.6,49,4.7,1.89,0,0,139
10월,15시,19.3,36,3.5,2.28,0,0,162
10월,16시,19,40,3.8,1.96,0,0,148
10월,17시,17.7,47,3.4,0.81,0,0,151
10월,18시,17.2,53,2.9,0.25,0,0,165
10월,19시,16.6,61,2.9,0.16,0,0,166
10월,20시,16.2,62,2.2,0,0,0,164
10월,21시,15.4,63,2.1,0,0,0,155
10월,22시,14.6,66,4,0,0,0,123
10월,23시,13.9,69,0.5,0,0,0,145
10월,24시,13.4,69,3.7,0,0,0,110
10월,1시,13,72,1.8,0,0,0,95
10월,2시,12.5,74,1.9,0,0,0,73
10월,3시,12.3,75,1.6,0,0,0,70
10월,4시,11.8,78,0.3,0,0,0,87
10월,5시,11.2,80,0.3,0,0,0,133
10월,6시,10.8,82,0.3,0,0,0,142
10월,7시,10.6,81,0,0,0,0,160
10월,8시,10.4,81,0.3,0.02,0,0,163
10월,9시,11.2,69,0.9,0.49,0,0,177
10월,10시,13.9,66,1.6,1.11,0,0,190
10월,11시,16.7,58,2.4,1.81,0,0,180
10월,12시,18.3,44,3,2.35,0,0,167
10월,13시,19.4,41,3.1,2.67,0,0,169
10월,14시,20.4,36,2.6,2.71,0,0,170
10월,15시,21.5,39,2.5,2.56,0,0,176
10월,16시,21.8,38,2.6,2.22,0,0,160
10월,17시,21.7,36,3.2,1.64,0,0,155
10월,18시,21.2,40,2.4,0.98,0,0,172
10월,19시,19.2,48,2.2,0.28,0,0,178
10월,20시,17.6,57,1.7,0,0,0,171
10월,21시,16.8,62,2,0,0,0,156
10월,22시,16.2,65,1.5,0,0,0,150
10월,23시,15.5,69,0.8,0,0,0,142
10월,24시,14.8,68,0.1,0,0,0,150
10월,1시,14.5,74,0.4,0,0,0,119
10월,2시,13.8,75,0.5,0,0,0,97
10월,3시,13.2,77,1.2,0,0,0,80
10월,4시,12.6,78,0.6,0,0,0,92
10월,5시,12.1,80,1.2,0,0,0,122
10월,6시,11.8,82,1.1,0,0,0,141
10월,7시,11.4,84,0.3,0,0,0,167
10월,8시,11.2,85,0.3,0.02,0,0,179
10월,9시,11.8,73,1,0.49,0,0,185
10월,10시,14.4,61,0.7,1.21,0,0,213
10월,11시,17.3,53,0.7,1.83,0,0,214
10월,12시,20.3,46,1.6,2.29,0,0,199
10월,13시,21.4,40,1.4,2.53,0,0,196
10월,14시,22.5,40,2.6,2.64,0,0,174
10월,15시,23.4,35,1.6,2.51,0,0,189
10월,16시,24.1,34,2,2.14,0,0,174
10월,17시,24,34,2.7,1.62,0,0,167
10월,18시,23.3,36,1.7,0.95,0,0,190
10월,19시,21.5,43,1.8,0.26,0,0,193
10월,20시,20,49,1.5,0,0,0,185
10월,21시,18.6,55,1.5,0,0,0,174
10월,22시,17.6,59,1.6,0,0,0,161
10월,23시,16.9,63,0.2,0,0,0,160
10월,24시,16.1,63,0.6,0,0,0,156
10월,1시,15.5,65,0.8,0,0,0,108
10월,2시,14.7,69,0.6,0,0,0,89
10월,3시,14,73,0.5,0,0,0,79
10월,4시,13.6,75,0.8,0,0,0,80
10월,5시,13.3,75,0.4,0,0,0,123
10월,6시,13.2,73,0.9,0,0,0,138
10월,7시,13.2,73,1.1,0,0,0,149
10월,8시,13.2,75,0.8,0.01,0,0,164
10월,9시,13.9,68,0.9,0.34,0,0,173
10월,10시,16.7,58,1.8,1.22,0,0,182
10월,11시,19,49,1.7,1.73,0,0,182
10월,12시,21.3,41,1.9,2.36,0,0,176
10월,13시,23.2,38,1.7,2.44,0,0,181
10월,14시,23.4,39,1.4,1.72,0,0,175
10월,15시,24.3,39,1.7,2.18,0,0,175
10월,16시,25.3,39,1.6,1.88,0,0,165
10월,17시,25.1,41,1,1.22,0,0,171
10월,18시,24.2,44,1.5,0.58,0,0,177
10월,19시,23.1,48,1.3,0.2,0,0,184
10월,20시,22.3,50,1.4,0,0,0,173
10월,21시,21.3,53,1.8,0,0,0,159
10월,22시,20.5,57,2,0,0,0,145
10월,23시,19.8,60,1.6,0,0,0,134
10월,24시,19.4,62,1.7,0,0,0,132
10월,1시,19,64,1.9,0,0,0,94
10월,2시,18.6,66,1.7,0,0,0,76
10월,3시,18.2,64,2,0,0,0,64
10월,4시,18,61,1.8,0,0,0,73
10월,5시,17.7,57,1.3,0,0,0,115
10월,6시,17.6,57,1.1,0,0,0,138
10월,7시,17.7,55,1.5,0,0,0,149
10월,8시,17.7,56,1.3,0,0,0,161
10월,9시,16.9,72,1.3,0.04,0.3,0,163
10월,10시,16.3,85,1.8,0.13,1.2,0,184
10월,11시,15.8,89,1.8,0.18,1.5,0,184
10월,12시,16.1,89,2.4,0.4,1.5,0,168
10월,13시,16.6,90,1.7,0.51,2,0,185
10월,14시,16.9,95,1.6,0.48,4,0,173
10월,15시,17.2,95,1.6,0.48,2.5,0,178
10월,16시,17.2,96,0.6,0.26,4,0,179
10월,17시,17.1,97,1.7,0.15,6,0,164
10월,18시,16.9,97,2.1,0.08,5.5,0,168
10월,19시,16.7,96,1.6,0.03,1,0,174
10월,20시,16.6,96,2.4,0,1.5,0,160
10월,21시,16.5,96,2.7,0,1,0,148
10월,22시,16.5,96,2.2,0,1.5,0,144
10월,23시,16.2,92,2.6,0,1.5,0,114
10월,24시,16.3,91,1.8,0,0.5,0,123
10월,1시,16.4,94,1.8,0,1,0,87
10월,2시,16.7,89,2.4,0,1,0,61
10월,3시,16.9,88,2.5,0,1.5,0,46
10월,4시,16.8,90,3.3,0,2,0,50
10월,5시,16.9,89,2.7,0,2.5,0,92
10월,6시,16.7,93,2.8,0,4.5,0,121
10월,7시,16.5,96,2.3,0,8.5,0,137
10월,8시,16.5,97,2.3,0,9.5,0,146
10월,9시,16.6,97,2,0.01,9,0,159
10월,10시,16.7,97,2.9,0.05,6,0,166
10월,11시,17,97,1.5,0.15,6,0,180
10월,12시,17.5,95,2,0.35,3.5,0,166
10월,13시,18,92,2.9,0.45,1,0,149
10월,14시,17.7,89,5,0.62,0.5,0,117
10월,15시,19.3,79,3.6,1.36,0,0,141
10월,16시,21,67,4.1,2.05,0,0,128
10월,17시,21.5,62,3.4,1.26,0,0,139
10월,18시,21.1,64,1.2,0.4,0,0,174
10월,19시,20.5,66,1.2,0.16,0,0,179
10월,20시,19.7,72,0.6,0,0,0,174
10월,21시,19.4,67,0.8,0,0,0,164
10월,22시,18.5,78,0.1,0,0,0,157
10월,23시,17.7,78,0.3,0,0,0,141
10월,24시,16.9,84,0.9,0,0,0,132
10월,1시,16.3,86,0.3,0,0,0,103
10월,2시,16,88,1.2,0,0,0,72
10월,3시,15.7,88,0.4,0,0,0,71
10월,4시,15.5,88,1.7,0,0,0,62
10월,5시,15.1,90,1.2,0,0,0,121
10월,6시,15.1,89,1.1,0,0,0,132
10월,7시,14.8,89,0.2,0,0,0,159
10월,8시,14.3,89,0.6,0.03,0,0,170
10월,9시,14.6,71,1,0.43,0,0,170
10월,10시,16.2,60,1.9,1.16,0,0,179
10월,11시,18.1,56,2.6,1.79,0,0,175
10월,12시,19.1,56,2.4,2.15,0,0,169
10월,13시,19.8,46,2.5,2.3,0,0,176
10월,14시,20.1,41,3,2.34,0,0,160
10월,15시,20.2,42,2.8,1.87,0,0,170
10월,16시,20.4,36,2.8,1.56,0,0,160
10월,17시,20.7,34,2,1.23,0,0,170
10월,18시,19.4,32,3.2,0.63,0,0,170
10월,19시,17.9,29,2.8,0.16,0,0,183
10월,20시,16.6,36,1.4,0,0,0,186
10월,21시,15.5,37,1.9,0,0,0,170
10월,22시,14.4,36,1,0,0,0,171
10월,23시,13.6,38,1.5,0,0,0,150
10월,24시,12.9,38,1.5,0,0,0,150
10월,1시,12.3,44,0.8,0,0,0,120
10월,2시,11.7,52,1.1,0,0,0,93
10월,3시,11.1,56,1.4,0,0,0,78
10월,4시,10.8,59,0.5,0,0,0,91
10월,5시,10.4,61,0.6,0,0,0,124
10월,6시,9.8,63,0.5,0,0,0,144
10월,7시,9.5,68,0.9,0,0,0,152
10월,8시,9.2,72,1,0.01,0,0,159
10월,9시,9.9,66,1.2,0.35,0,0,169
10월,10시,12.2,51,0.7,1.02,0,0,198
10월,11시,15,44,0.5,1.48,0,0,204
10월,12시,17.9,39,1.3,2.06,0,0,189
10월,13시,19.2,31,0.5,2.4,0,0,203
10월,14시,20.2,28,1.3,2.25,0,0,184
10월,15시,20.2,24,1.5,1.8,0,0,190
10월,16시,20.6,26,1.2,1.76,0,0,182
10월,17시,20.3,25,1.8,1.15,0,0,177
10월,18시,20,28,0.7,0.79,0,0,198
10월,19시,18.1,39,1,0.21,0,0,197
10월,20시,16.4,42,1.8,0,0,0,178
10월,21시,15.5,45,2.2,0,0,0,163
10월,22시,15.1,48,2.6,0,0,0,147
10월,23시,14.4,49,1.1,0,0,0,149
10월,24시,13.5,55,0.5,0,0,0,153
10월,1시,12.6,54,0.2,0,0,0,132
10월,2시,12,58,0.7,0,0,0,104
10월,3시,11.4,65,1.1,0,0,0,87
10월,4시,11,66,0.9,0,0,0,93
10월,5시,11,63,0.8,0,0,0,131
10월,6시,10.8,64,0.8,0,0,0,150
10월,7시,10.8,69,0.8,0,0,0,163
10월,8시,10.9,70,0.7,0,0,0,173
10월,9시,11.4,66,0.8,0.18,0,0,184
10월,10시,12.8,57,1.2,0.55,0,0,202
10월,11시,14.8,51,1,1.07,0,0,202
10월,12시,16.4,45,0.7,1.22,0,0,202
10월,13시,18.3,40,0.6,1.82,0,0,209
10월,14시,19.2,39,1,1.66,0,0,194
10월,15시,18.8,39,1.6,0.67,0,0,194
10월,16시,18.3,40,1.2,0.33,0,0,189
10월,17시,19,39,1.4,0.89,0,0,186
10월,18시,18.4,39,2.1,0.45,0,0,189
10월,19시,17.7,43,1.5,0.05,0,0,200
10월,20시,17.3,47,2.2,0,0,0,181
10월,21시,17,49,1.4,0,0,0,179
10월,22시,16.8,52,1.6,0,0,0,165
10월,23시,16.7,55,1.9,0,0,0,146
10월,24시,16.6,53,1.1,0,0,0,155
10월,1시,16.6,53,0.9,0,0,0,113
10월,2시,16.6,57,1.5,0,0,0,84
10월,3시,14.4,91,0.4,0,4.5,0,90
10월,4시,14.3,95,1,0,2.5,0,83
10월,5시,14.3,92,2,0,0,0,113
10월,6시,13.6,89,2.7,0,0,0,124
10월,7시,12.6,86,1.9,0,0,0,144
10월,8시,12.3,84,3.2,0,0,0,144
10월,9시,11.8,80,3.7,0.16,0,0,145
10월,10시,12,72,3.3,0.68,0,0,165
10월,11시,12,61,4.1,0.86,0,0,155
10월,12시,12.7,50,3.3,1.61,0,0,162
10월,13시,13.7,43,3.4,1.65,0,0,170
10월,14시,14.3,43,3.6,1.86,0,0,157
10월,15시,14,43,2.8,1.13,0,0,171
10월,16시,13.7,44,3.9,0.83,0,0,149
10월,17시,13.8,43,3.7,0.74,0,0,152
10월,18시,13.1,45,3.1,0.62,0,0,168
10월,19시,12.2,45,3.1,0.16,0,0,174
10월,20시,11.3,50,1.1,0,0,0,184
10월,21시,10.6,48,2,0,0,0,165
10월,22시,9.9,50,1.2,0,0,0,163
10월,23시,9.2,55,0.9,0,0,0,149
10월,24시,8.5,52,0.6,0,0,0,153
10월,1시,7.9,53,0.9,0,0,0,115
10월,2시,7.3,59,0.1,0,0,0,100
10월,3시,7.1,64,0.9,0,0,0,79
10월,4시,6.7,71,1,0,0,0,79
10월,5시,6.6,69,0.9,0,0,0,116
10월,6시,6.6,73,1.1,0,0,0,132
10월,7시,6.6,65,1.6,0,0,0,146
10월,8시,6.3,65,1,0.01,0,0,162
10월,9시,7,56,3.1,0.44,0,0,154
10월,10시,8.4,49,2.6,1.17,0,0,176
10월,11시,10.2,44,2.3,1.8,0,0,182
10월,12시,11.7,36,4.3,2.28,0,0,157
10월,13시,13.2,31,3.8,2.58,0,0,170
10월,14시,13.5,32,5,2.56,0,0,146
10월,15시,13.4,32,4.9,1.78,0,0,153
10월,16시,13,39,3.7,1.09,0,0,154
10월,17시,13.8,36,2.9,0.98,0,0,164
10월,18시,13.2,36,3.6,0.55,0,0,167
10월,19시,12.1,40,2.4,0.18,0,0,188
10월,20시,11.1,43,2,0,0,0,178
10월,21시,10.2,46,0.2,0,0,0,186
10월,22시,9.3,52,1.5,0,0,0,159
10월,23시,8.8,55,1.6,0,0,0,141
10월,24시,8.4,60,1.5,0,0,0,140
10월,1시,8.2,61,1.3,0,0,0,106
10월,2시,7.6,63,1.2,0,0,0,86
10월,3시,7.1,61,0.6,0,0,0,84
10월,4시,6.5,69,0.3,0,0,0,88
10월,5시,6.2,71,1.1,0,0,0,113
10월,6시,6,72,1.3,0,0,0,130
10월,7시,5.8,67,1.1,0,0,0,150
10월,8시,5.3,73,0.7,0.01,0,0,161
10월,9시,6,64,1.1,0.42,0,0,173
10월,10시,8.6,50,0.8,1.13,0,0,200
10월,11시,11.6,40,1.7,1.77,0,0,190
10월,12시,13,38,2.7,2.3,0,0,174
10월,13시,14.7,38,1,2.55,0,0,199
10월,14시,15.8,36,1.5,2.59,0,0,184
10월,15시,16.5,32,1.4,2.43,0,0,193
10월,16시,17.1,33,2.1,2.04,0,0,173
10월,17시,16.9,34,1.2,1.47,0,0,183
10월,18시,16.3,39,1.7,0.8,0,0,186
10월,19시,14.3,46,1.3,0.16,0,0,193
10월,20시,12.9,50,1.4,0,0,0,180
10월,21시,11.8,53,1.5,0,0,0,168
10월,22시,11,60,1.1,0,0,0,159
10월,23시,10.5,62,1.2,0,0,0,142
10월,24시,9.8,66,0.5,0,0,0,148
10월,1시,9.1,69,0.9,0,0,0,109
10월,2시,8.5,70,0.2,0,0,0,97
10월,3시,8,74,0.5,0,0,0,83
10월,4시,7.6,78,0.7,0,0,0,88
10월,5시,7.1,79,1.2,0,0,0,117
10월,6시,6.7,81,1.1,0,0,0,139
10월,7시,6.6,80,1,0,0,0,156
10월,8시,6.2,83,0.8,0.01,0,0,172
10월,9시,7.4,70,0.5,0.36,0,0,187
10월,10시,10,56,1,1.03,0,0,196
10월,11시,12.6,50,1.4,1.68,0,0,194
10월,12시,15.2,44,1.2,2.16,0,0,200
10월,13시,16.6,36,0.7,2.45,0,0,211
10월,14시,18.3,33,1.9,2.53,0,0,190
10월,15시,19.3,27,1.3,2.38,0,0,203
10월,16시,19.8,29,2,1.97,0,0,187
10월,17시,19.4,29,1.2,1.37,0,0,198
10월,18시,18.7,33,1.1,0.7,0,0,209
10월,19시,16.5,38,1.6,0.14,0,0,207
10월,20시,14.8,47,1.3,0,0,0,199
10월,21시,13.8,52,1.6,0,0,0,184
10월,22시,12.6,56,1.1,0,0,0,178
10월,23시,11.7,60,0.5,0,0,0,168
10월,24시,11,62,0.3,0,0,0,170
10월,1시,10.4,59,0,0,0,0,140
10월,2시,9.5,65,0.9,0,0,0,107
10월,3시,9.1,68,0.3,0,0,0,103
10월,4시,8.4,73,0.4,0,0,0,105
10월,5시,7.9,76,1.3,0,0,0,129
10월,6시,7.6,79,0.3,0,0,0,158
10월,7시,7.2,80,0.7,0,0,0,169
10월,8시,6.9,81,0.8,0.01,0,0,178
10월,9시,7.5,72,1.1,0.34,0,0,188
10월,10시,10.1,60,0.8,1.02,0,0,212
10월,11시,13.3,47,0.5,1.67,0,0,219
10월,12시,16.2,41,1,2.11,0,0,209
10월,13시,17.2,33,1.1,2.28,0,0,211
10월,14시,18.1,32,1.5,2.21,0,0,189
10월,15시,18.9,31,2.6,2.37,0,0,176
10월,16시,20.1,32,2.4,2,0,0,168
10월,17시,19.1,31,2.1,1.27,0,0,173
10월,18시,18.2,43,2.3,0.68,0,0,177
10월,19시,16.2,58,2.4,0.12,0,0,174
10월,20시,15.1,60,2.9,0,0,0,158
10월,21시,14.4,61,2.3,0,0,0,156
10월,22시,13.8,66,2.4,0,0,0,143
10월,23시,13.5,71,1.7,0,0,0,138
10월,24시,13.2,73,1.2,0,0,0,144
10월,1시,12.6,78,1.3,0,0,0,109
10월,2시,12.2,80,1.4,0,0,0,90
10월,3시,11.8,82,0.7,0,0,0,87
10월,4시,11.3,85,0,0,0,0,103
10월,5시,11,82,0.1,0,0,0,138
10월,6시,11.1,79,0.3,0,0,0,154
