userid,version,sum_gamerounds,retention_1,retention_7
228313,gate_30,38,FALSE,FALSE
228324,gate_30,2,FALSE,FALSE
228408,gate_40,7,FALSE,FALSE
228539,gate_30,10,FALSE,FALSE
228599,gate_30,7,FALSE,FALSE
228723,gate_40,299,TRUE,TRUE
228756,gate_30,3,FALSE,FALSE
228768,gate_40,11,TRUE,FALSE
228776,gate_40,5,FALSE,FALSE
228802,gate_30,15,FALSE,FALSE
228828,gate_30,5,FALSE,FALSE
228897,gate_40,74,TRUE,TRUE
229147,gate_40,3,FALSE,FALSE
229186,gate_40,3,FALSE,FALSE
229306,gate_30,27,FALSE,FALSE
229449,gate_30,181,TRUE,TRUE
229519,gate_40,3,FALSE,TRUE
229535,gate_40,9,FALSE,FALSE
229749,gate_30,12,TRUE,FALSE
229910,gate_40,11,FALSE,FALSE
229957,gate_40,78,FALSE,TRUE
230016,gate_40,514,TRUE,TRUE
230127,gate_40,1,FALSE,FALSE
230166,gate_30,35,FALSE,FALSE
230329,gate_40,1,FALSE,FALSE
230668,gate_30,3,FALSE,FALSE
230805,gate_30,0,FALSE,FALSE
230897,gate_40,60,FALSE,TRUE
231022,gate_30,60,TRUE,FALSE
231478,gate_30,4,FALSE,FALSE
231560,gate_30,18,TRUE,FALSE
231595,gate_40,10,FALSE,FALSE
231611,gate_40,23,FALSE,FALSE
231622,gate_40,90,TRUE,FALSE
231814,gate_40,5,FALSE,FALSE
231878,gate_30,29,TRUE,FALSE
231918,gate_40,23,TRUE,FALSE
232088,gate_40,5,FALSE,FALSE
232194,gate_40,8,FALSE,FALSE
232306,gate_30,2,FALSE,FALSE
232325,gate_40,6,TRUE,FALSE
232506,gate_30,116,TRUE,FALSE
232533,gate_40,154,TRUE,FALSE
232579,gate_30,6,FALSE,FALSE
232581,gate_40,1,TRUE,FALSE
232752,gate_30,6,TRUE,FALSE
232761,gate_30,286,TRUE,FALSE
232767,gate_40,17,TRUE,FALSE
232838,gate_40,22,FALSE,FALSE
233045,gate_30,9,FALSE,FALSE
233190,gate_40,0,FALSE,FALSE
233418,gate_30,15,FALSE,FALSE
233583,gate_30,10,FALSE,FALSE
233597,gate_30,589,TRUE,TRUE
233817,gate_30,10,FALSE,FALSE
233946,gate_30,28,TRUE,FALSE
234279,gate_40,28,TRUE,FALSE
234463,gate_40,15,FALSE,FALSE
234696,gate_30,570,TRUE,TRUE
234753,gate_40,1,TRUE,FALSE
234891,gate_30,4,FALSE,FALSE
235037,gate_30,1,FALSE,FALSE
235145,gate_40,17,TRUE,FALSE
235309,gate_30,6,FALSE,FALSE
235353,gate_30,14,TRUE,FALSE
235367,gate_30,1,FALSE,FALSE
235390,gate_40,4,FALSE,FALSE
235511,gate_40,3,TRUE,FALSE
235547,gate_30,10,FALSE,FALSE
235571,gate_30,37,FALSE,FALSE
235665,gate_40,29,TRUE,TRUE
235670,gate_30,32,TRUE,FALSE
235725,gate_30,8,FALSE,FALSE
235738,gate_40,164,TRUE,TRUE
235996,gate_40,245,TRUE,FALSE
236010,gate_30,195,TRUE,FALSE
236155,gate_30,33,TRUE,FALSE
236212,gate_40,162,TRUE,TRUE
236218,gate_40,26,TRUE,FALSE
236584,gate_30,17,TRUE,FALSE
236626,gate_40,7,TRUE,FALSE
236652,gate_40,39,TRUE,FALSE
236837,gate_30,24,FALSE,FALSE
236909,gate_40,8,TRUE,FALSE
236953,gate_30,4,FALSE,FALSE
236954,gate_40,1,FALSE,FALSE
237187,gate_30,11,FALSE,FALSE
237543,gate_30,289,TRUE,FALSE
237638,gate_40,155,TRUE,TRUE
238069,gate_40,256,TRUE,TRUE
238312,gate_40,4,FALSE,FALSE
238475,gate_40,1,FALSE,FALSE
238675,gate_40,359,TRUE,FALSE
238730,gate_30,3,FALSE,FALSE
238742,gate_40,6,TRUE,FALSE
238817,gate_30,2,FALSE,FALSE
238958,gate_40,41,FALSE,TRUE
239150,gate_40,4,FALSE,FALSE
239423,gate_40,7,TRUE,FALSE
239462,gate_40,84,TRUE,TRUE
239675,gate_30,1,FALSE,FALSE
239796,gate_30,229,TRUE,TRUE
239859,gate_40,13,TRUE,FALSE
239876,gate_30,2,FALSE,FALSE
240002,gate_40,9,TRUE,FALSE
240033,gate_30,7,FALSE,FALSE
240107,gate_30,195,TRUE,TRUE
240330,gate_30,25,TRUE,FALSE
240510,gate_30,32,TRUE,FALSE
240610,gate_40,7,FALSE,FALSE
240711,gate_30,4,FALSE,FALSE
240801,gate_40,3,TRUE,FALSE
241069,gate_30,10,FALSE,FALSE
241088,gate_30,103,TRUE,FALSE
241107,gate_30,3,FALSE,FALSE
241175,gate_30,45,FALSE,TRUE
241269,gate_30,7,FALSE,FALSE
241540,gate_40,4,FALSE,FALSE
241788,gate_30,15,FALSE,FALSE
241792,gate_40,75,TRUE,FALSE
241807,gate_40,5,FALSE,FALSE
242000,gate_30,15,FALSE,FALSE
242207,gate_40,40,TRUE,TRUE
242265,gate_40,73,FALSE,FALSE
242484,gate_30,3,TRUE,FALSE
242860,gate_30,40,FALSE,FALSE
243145,gate_40,177,TRUE,TRUE
243154,gate_40,151,TRUE,FALSE
243408,gate_40,13,FALSE,FALSE
243542,gate_30,19,TRUE,FALSE
243606,gate_40,146,TRUE,TRUE
243670,gate_30,8,FALSE,FALSE
243889,gate_30,1,FALSE,FALSE
244018,gate_40,2,FALSE,FALSE
244050,gate_30,11,FALSE,FALSE
244073,gate_30,196,TRUE,TRUE
244256,gate_40,70,TRUE,FALSE
244485,gate_30,126,TRUE,TRUE
244583,gate_40,121,TRUE,TRUE
244609,gate_40,51,TRUE,FALSE
244719,gate_40,36,TRUE,FALSE
244751,gate_30,6,FALSE,FALSE
244824,gate_40,3,FALSE,FALSE
244923,gate_30,26,TRUE,FALSE
245122,gate_30,35,FALSE,FALSE
245170,gate_30,3,FALSE,FALSE
245530,gate_30,33,FALSE,FALSE
245597,gate_40,15,FALSE,FALSE
245900,gate_30,238,TRUE,TRUE
245913,gate_40,26,FALSE,TRUE
245995,gate_30,2,FALSE,FALSE
246256,gate_30,3,FALSE,FALSE
246380,gate_40,48,FALSE,FALSE
246385,gate_40,10,FALSE,FALSE
246519,gate_40,14,FALSE,FALSE
246973,gate_30,4,FALSE,FALSE
247190,gate_30,40,FALSE,FALSE
247550,gate_30,5,FALSE,FALSE
247629,gate_40,58,TRUE,FALSE
247670,gate_40,39,TRUE,FALSE
247761,gate_30,17,FALSE,FALSE
247790,gate_30,21,TRUE,TRUE
248145,gate_40,5,FALSE,FALSE
248501,gate_30,11,TRUE,FALSE
248748,gate_30,1309,TRUE,TRUE
248891,gate_40,632,TRUE,TRUE
249044,gate_40,3,FALSE,FALSE
249225,gate_40,9,FALSE,FALSE
249301,gate_30,8,FALSE,FALSE
249530,gate_40,17,TRUE,FALSE
249570,gate_30,23,TRUE,TRUE
249648,gate_30,2,FALSE,FALSE
249689,gate_40,53,FALSE,FALSE
249855,gate_30,21,FALSE,FALSE
249971,gate_30,0,FALSE,FALSE
249973,gate_30,21,FALSE,FALSE
250195,gate_30,281,TRUE,TRUE
250313,gate_30,29,FALSE,FALSE
250325,gate_30,26,TRUE,TRUE
250333,gate_30,0,FALSE,FALSE
250527,gate_30,2,FALSE,FALSE
250696,gate_40,899,TRUE,TRUE
251000,gate_40,30,FALSE,FALSE
251156,gate_30,100,TRUE,FALSE
251393,gate_40,16,TRUE,TRUE
251406,gate_40,111,TRUE,TRUE
251472,gate_30,297,TRUE,TRUE
251518,gate_40,0,FALSE,FALSE
251608,gate_40,1,FALSE,FALSE
251728,gate_40,33,FALSE,FALSE
251833,gate_40,1,FALSE,FALSE
251993,gate_30,3,FALSE,FALSE
252138,gate_30,71,FALSE,FALSE
252204,gate_30,19,TRUE,FALSE
252244,gate_40,200,TRUE,TRUE
252329,gate_40,3,FALSE,FALSE
252433,gate_30,3,FALSE,FALSE
252504,gate_40,7,TRUE,FALSE
252616,gate_40,11,FALSE,FALSE
252798,gate_40,9,FALSE,FALSE
252881,gate_40,2,FALSE,FALSE
253036,gate_30,181,TRUE,FALSE
253301,gate_40,12,TRUE,FALSE
253417,gate_30,58,TRUE,FALSE
253486,gate_30,7,FALSE,TRUE
253590,gate_30,2,FALSE,FALSE
253657,gate_40,386,TRUE,TRUE
253863,gate_30,5,FALSE,FALSE
253876,gate_30,51,TRUE,FALSE
253896,gate_40,27,TRUE,FALSE
253937,gate_40,329,TRUE,TRUE
254058,gate_40,14,TRUE,FALSE
254268,gate_40,8,FALSE,FALSE
254342,gate_40,89,TRUE,FALSE
254349,gate_30,1,FALSE,FALSE
254397,gate_30,2,FALSE,FALSE
254573,gate_40,48,FALSE,FALSE
254659,gate_40,174,TRUE,FALSE
254827,gate_40,0,FALSE,FALSE
255077,gate_40,50,TRUE,TRUE
255147,gate_30,7,FALSE,FALSE
255220,gate_40,161,FALSE,TRUE
255223,gate_30,13,FALSE,FALSE
255303,gate_40,1,FALSE,FALSE
255470,gate_40,164,TRUE,FALSE
255473,gate_40,6,TRUE,FALSE
255615,gate_40,2,FALSE,FALSE
255657,gate_40,187,TRUE,TRUE
255688,gate_40,25,FALSE,FALSE
255897,gate_40,878,TRUE,TRUE
256036,gate_40,3,FALSE,FALSE
256040,gate_40,246,TRUE,TRUE
256064,gate_40,6,FALSE,FALSE
256106,gate_30,0,FALSE,FALSE
256429,gate_40,31,TRUE,FALSE
256698,gate_30,6,FALSE,FALSE
257126,gate_30,20,FALSE,FALSE
257330,gate_30,0,TRUE,FALSE
257360,gate_40,13,FALSE,FALSE
257406,gate_40,15,FALSE,FALSE
257426,gate_40,41,TRUE,FALSE
257472,gate_30,128,TRUE,FALSE
257532,gate_40,91,TRUE,TRUE
257615,gate_30,90,TRUE,FALSE
257709,gate_30,2,FALSE,FALSE
257720,gate_40,151,TRUE,FALSE
257813,gate_40,6,TRUE,FALSE
257998,gate_40,15,TRUE,FALSE
258054,gate_30,6,FALSE,FALSE
258244,gate_30,17,TRUE,FALSE
258246,gate_30,1,FALSE,FALSE
258261,gate_30,3,FALSE,FALSE
258287,gate_30,0,FALSE,FALSE
258296,gate_30,7,FALSE,FALSE
258332,gate_40,232,TRUE,FALSE
258400,gate_30,14,TRUE,FALSE
258453,gate_30,26,TRUE,FALSE
258486,gate_30,10,FALSE,FALSE
258612,gate_30,277,TRUE,TRUE
258720,gate_30,45,TRUE,FALSE
258867,gate_30,10,FALSE,TRUE
259111,gate_40,26,FALSE,FALSE
259121,gate_30,1,FALSE,FALSE
259136,gate_40,12,FALSE,FALSE
259172,gate_30,24,FALSE,FALSE
259259,gate_30,6,FALSE,FALSE
259330,gate_40,18,TRUE,FALSE
259556,gate_40,6,FALSE,FALSE
259753,gate_40,11,FALSE,FALSE
259958,gate_30,145,TRUE,FALSE
259960,gate_40,24,TRUE,FALSE
260019,gate_40,183,TRUE,TRUE
260058,gate_40,16,FALSE,FALSE
260167,gate_30,10,FALSE,FALSE
260184,gate_30,2,FALSE,FALSE
260413,gate_40,0,FALSE,FALSE
260446,gate_40,63,TRUE,TRUE
260523,gate_30,30,TRUE,FALSE
260578,gate_40,30,TRUE,FALSE
260699,gate_30,15,FALSE,FALSE
260720,gate_30,167,TRUE,FALSE
260777,gate_30,3,FALSE,FALSE
260866,gate_40,69,TRUE,FALSE
260901,gate_30,49,TRUE,FALSE
261258,gate_30,7,FALSE,FALSE
261501,gate_40,21,FALSE,FALSE
261531,gate_30,5,FALSE,FALSE
261725,gate_40,42,TRUE,FALSE
261762,gate_40,4,FALSE,FALSE
261811,gate_40,114,FALSE,TRUE
261884,gate_40,197,TRUE,TRUE
261973,gate_30,49,TRUE,FALSE
262035,gate_30,5,FALSE,FALSE
262217,gate_40,1,FALSE,FALSE
262307,gate_30,2,FALSE,FALSE
262480,gate_40,29,FALSE,TRUE
262491,gate_30,100,TRUE,FALSE
262601,gate_40,2,FALSE,FALSE
262812,gate_30,23,TRUE,FALSE
263083,gate_40,15,FALSE,TRUE
263178,gate_30,53,TRUE,FALSE
263228,gate_40,4,FALSE,FALSE
263295,gate_30,0,FALSE,FALSE
263301,gate_40,25,FALSE,FALSE
263329,gate_40,118,TRUE,FALSE
263338,gate_30,11,FALSE,FALSE
263382,gate_40,114,TRUE,FALSE
263544,gate_40,36,FALSE,FALSE
263817,gate_40,26,TRUE,FALSE
263912,gate_30,36,TRUE,FALSE
264001,gate_30,2,FALSE,FALSE
264021,gate_30,8,TRUE,FALSE
264420,gate_40,19,TRUE,TRUE
264496,gate_40,32,FALSE,TRUE
264514,gate_30,42,FALSE,FALSE
264564,gate_40,16,TRUE,FALSE
264585,gate_30,24,TRUE,FALSE
264601,gate_30,18,TRUE,FALSE
265087,gate_30,9,FALSE,FALSE
265313,gate_30,46,TRUE,TRUE
265352,gate_40,2,FALSE,FALSE
265613,gate_30,1,FALSE,FALSE
265700,gate_30,30,TRUE,FALSE
265721,gate_30,0,FALSE,FALSE
266135,gate_30,23,TRUE,FALSE
266325,gate_30,6,FALSE,FALSE
266497,gate_30,22,FALSE,FALSE
266540,gate_40,14,FALSE,FALSE
266669,gate_30,11,FALSE,FALSE
266674,gate_40,22,FALSE,FALSE
266745,gate_30,1,FALSE,FALSE
266977,gate_40,2,FALSE,FALSE
267061,gate_40,3,FALSE,FALSE
267062,gate_40,14,TRUE,FALSE
267300,gate_40,288,TRUE,TRUE
267461,gate_40,204,TRUE,TRUE
267647,gate_30,6,FALSE,FALSE
267847,gate_30,40,TRUE,FALSE
267912,gate_30,32,TRUE,FALSE
268064,gate_40,51,FALSE,FALSE
268232,gate_40,57,TRUE,TRUE
268253,gate_40,6,FALSE,FALSE
268298,gate_40,129,TRUE,FALSE
268314,gate_40,70,FALSE,FALSE
268338,gate_40,5,FALSE,FALSE
268492,gate_30,123,TRUE,TRUE
268517,gate_40,55,TRUE,FALSE
268574,gate_40,5,FALSE,FALSE
268756,gate_40,232,TRUE,FALSE
268845,gate_40,1,FALSE,FALSE
268847,gate_40,2,FALSE,FALSE
268912,gate_40,1,FALSE,FALSE
268946,gate_40,387,TRUE,TRUE
269140,gate_30,0,FALSE,FALSE
269182,gate_30,312,TRUE,TRUE
269519,gate_30,1,TRUE,FALSE
269552,gate_40,23,TRUE,TRUE
269827,gate_40,3,FALSE,FALSE
269996,gate_30,6,FALSE,FALSE
270119,gate_40,5,TRUE,FALSE
270187,gate_30,80,TRUE,TRUE
270218,gate_40,1,FALSE,FALSE
270229,gate_40,77,TRUE,FALSE
270262,gate_40,142,TRUE,TRUE
270283,gate_40,2,FALSE,FALSE
270368,gate_30,6,FALSE,FALSE
270389,gate_40,36,TRUE,FALSE
270491,gate_30,2,FALSE,FALSE
270582,gate_40,3,FALSE,FALSE
270655,gate_40,55,TRUE,TRUE
270814,gate_40,3,FALSE,FALSE
270891,gate_30,28,TRUE,FALSE
271097,gate_30,10,FALSE,FALSE
271104,gate_40,6,FALSE,FALSE
271107,gate_30,15,FALSE,FALSE
271424,gate_40,12,FALSE,FALSE
271564,gate_40,14,FALSE,TRUE
271723,gate_30,2,FALSE,FALSE
272133,gate_30,192,TRUE,TRUE
272259,gate_40,1,FALSE,FALSE
272347,gate_30,7,TRUE,FALSE
272408,gate_40,8,FALSE,FALSE
272593,gate_40,6,FALSE,FALSE
273116,gate_30,17,FALSE,FALSE
273122,gate_40,35,TRUE,FALSE
273187,gate_30,24,FALSE,FALSE
273225,gate_30,4,FALSE,FALSE
273257,gate_30,2,FALSE,FALSE
273268,gate_30,3,FALSE,FALSE
273332,gate_30,12,FALSE,FALSE
273438,gate_30,38,TRUE,FALSE
273562,gate_30,10,FALSE,FALSE
273607,gate_30,311,TRUE,TRUE
273679,gate_30,184,FALSE,FALSE
273836,gate_40,17,FALSE,FALSE
273973,gate_40,4,FALSE,TRUE
274128,gate_40,2,FALSE,FALSE
274202,gate_30,13,TRUE,FALSE
274306,gate_30,128,TRUE,TRUE
274381,gate_40,2,FALSE,FALSE
274744,gate_30,37,TRUE,FALSE
274858,gate_30,63,TRUE,FALSE
275121,gate_30,279,TRUE,TRUE
275143,gate_30,1,FALSE,FALSE
275311,gate_40,5,FALSE,FALSE
275332,gate_40,6,FALSE,FALSE
275501,gate_30,12,TRUE,FALSE
275660,gate_30,3,FALSE,FALSE
275675,gate_30,3,FALSE,FALSE
275887,gate_30,2,FALSE,FALSE
275904,gate_30,27,FALSE,FALSE
276144,gate_40,2,FALSE,FALSE
276218,gate_30,21,TRUE,FALSE
276413,gate_40,19,TRUE,FALSE
276513,gate_30,6,FALSE,FALSE
276546,gate_40,7,FALSE,FALSE
276630,gate_40,2,FALSE,FALSE
276656,gate_30,38,TRUE,TRUE
276742,gate_40,1,FALSE,FALSE
276801,gate_30,4,FALSE,FALSE
276853,gate_30,6,FALSE,TRUE
276863,gate_40,8,FALSE,FALSE
276878,gate_40,2,FALSE,FALSE
276985,gate_40,1,FALSE,FALSE
277023,gate_40,68,FALSE,FALSE
277237,gate_30,29,TRUE,FALSE
277339,gate_30,12,FALSE,FALSE
277474,gate_30,4,FALSE,FALSE
277498,gate_40,15,FALSE,FALSE
277579,gate_30,177,TRUE,TRUE
277836,gate_40,6,FALSE,FALSE
277887,gate_30,14,TRUE,FALSE
277995,gate_40,6,FALSE,FALSE
278005,gate_30,12,FALSE,FALSE
278198,gate_30,3,FALSE,TRUE
278277,gate_30,50,FALSE,FALSE
278421,gate_30,5,FALSE,FALSE
278480,gate_40,0,FALSE,FALSE
278506,gate_40,25,FALSE,FALSE
278585,gate_30,4,FALSE,TRUE
278692,gate_40,47,TRUE,FALSE
278716,gate_30,166,TRUE,TRUE
278861,gate_40,5,FALSE,FALSE
278952,gate_30,20,FALSE,FALSE
279168,gate_40,161,TRUE,TRUE
279170,gate_30,22,TRUE,FALSE
279211,gate_40,22,FALSE,FALSE
279465,gate_40,32,TRUE,TRUE
279778,gate_30,355,TRUE,TRUE
279879,gate_30,5,FALSE,FALSE
280015,gate_30,7,FALSE,FALSE
280107,gate_30,10,TRUE,FALSE
280253,gate_40,57,TRUE,TRUE
280315,gate_30,47,FALSE,FALSE
280520,gate_40,78,TRUE,FALSE
280534,gate_40,20,FALSE,FALSE
280568,gate_30,6,FALSE,FALSE
280950,gate_30,2,FALSE,FALSE
280982,gate_40,191,FALSE,TRUE
281044,gate_40,16,FALSE,FALSE
281112,gate_40,34,FALSE,FALSE
281260,gate_40,5,FALSE,FALSE
281339,gate_40,12,TRUE,FALSE
281518,gate_40,3,FALSE,FALSE
281555,gate_30,0,FALSE,FALSE
281716,gate_30,2,FALSE,FALSE
281736,gate_40,116,TRUE,TRUE
281799,gate_30,73,FALSE,FALSE
282299,gate_40,13,FALSE,FALSE
282558,gate_40,5,FALSE,FALSE
282754,gate_30,33,TRUE,FALSE
282896,gate_30,16,TRUE,FALSE
282985,gate_30,96,TRUE,FALSE
283014,gate_30,56,TRUE,TRUE
283136,gate_40,204,TRUE,TRUE
283158,gate_30,14,FALSE,FALSE
283272,gate_40,15,TRUE,FALSE
283300,gate_40,3,FALSE,FALSE
283353,gate_30,0,FALSE,FALSE
283506,gate_30,13,FALSE,FALSE
283508,gate_30,15,FALSE,FALSE
283511,gate_40,17,FALSE,FALSE
283568,gate_40,25,FALSE,FALSE
283656,gate_30,17,FALSE,FALSE
283707,gate_30,135,TRUE,TRUE
283731,gate_40,299,TRUE,TRUE
284002,gate_40,1,FALSE,FALSE
284007,gate_30,160,TRUE,TRUE
284015,gate_30,0,FALSE,FALSE
284178,gate_40,11,TRUE,TRUE
284267,gate_30,1,FALSE,FALSE
284416,gate_40,7,TRUE,FALSE
284493,gate_40,15,TRUE,FALSE
284610,gate_30,1252,TRUE,TRUE
284733,gate_30,104,TRUE,TRUE
284742,gate_40,135,TRUE,TRUE
284760,gate_30,14,TRUE,FALSE
284789,gate_40,8,FALSE,FALSE
284794,gate_40,11,TRUE,FALSE
284835,gate_40,2,FALSE,FALSE
284838,gate_30,5,FALSE,FALSE
284907,gate_30,9,FALSE,FALSE
285321,gate_40,49,FALSE,FALSE
285343,gate_30,12,FALSE,FALSE
285351,gate_40,19,TRUE,FALSE
285352,gate_40,79,TRUE,TRUE
285383,gate_40,39,FALSE,TRUE
285489,gate_30,12,TRUE,FALSE
285566,gate_40,34,FALSE,FALSE
285915,gate_30,45,FALSE,FALSE
285932,gate_30,16,FALSE,FALSE
286017,gate_30,7,TRUE,FALSE
286027,gate_30,34,TRUE,FALSE
286117,gate_30,53,TRUE,FALSE
286120,gate_30,4,FALSE,FALSE
286331,gate_40,8,FALSE,TRUE
286396,gate_30,6,FALSE,FALSE
286459,gate_40,17,FALSE,FALSE
286492,gate_40,15,FALSE,FALSE
286590,gate_40,10,FALSE,FALSE
286639,gate_40,10,FALSE,FALSE
286662,gate_40,10,FALSE,FALSE
286738,gate_40,3,FALSE,FALSE
286779,gate_40,28,TRUE,TRUE
286788,gate_30,9,FALSE,FALSE
286852,gate_40,278,TRUE,TRUE
286908,gate_30,8,FALSE,FALSE
286959,gate_40,5,FALSE,FALSE
287028,gate_30,11,FALSE,FALSE
287043,gate_30,5,FALSE,FALSE
287161,gate_40,78,FALSE,TRUE
287170,gate_40,115,TRUE,TRUE
287270,gate_40,98,TRUE,TRUE
287282,gate_30,11,TRUE,FALSE
287461,gate_30,3,FALSE,FALSE
287551,gate_40,18,FALSE,FALSE
287605,gate_40,18,FALSE,FALSE
287656,gate_40,9,FALSE,FALSE
287672,gate_40,4,FALSE,FALSE
287708,gate_40,8,FALSE,TRUE
287845,gate_40,10,FALSE,FALSE
287858,gate_40,37,TRUE,FALSE
288081,gate_40,28,TRUE,FALSE
288352,gate_30,2,FALSE,FALSE
288429,gate_40,101,TRUE,FALSE
288474,gate_40,22,FALSE,FALSE
288520,gate_40,34,TRUE,FALSE
288997,gate_30,28,FALSE,FALSE
289113,gate_40,111,TRUE,TRUE
289344,gate_40,13,FALSE,FALSE
289365,gate_40,0,FALSE,FALSE
289412,gate_40,1,FALSE,FALSE
289427,gate_40,32,TRUE,FALSE
289429,gate_40,20,TRUE,FALSE
289450,gate_40,38,TRUE,FALSE
289713,gate_30,0,FALSE,FALSE
289852,gate_40,8,FALSE,FALSE
289969,gate_40,124,TRUE,TRUE
290045,gate_40,38,TRUE,FALSE
290120,gate_30,13,TRUE,FALSE
290179,gate_40,232,TRUE,FALSE
290269,gate_30,2,FALSE,FALSE
290386,gate_30,100,FALSE,FALSE
290399,gate_40,3,FALSE,FALSE
290419,gate_30,42,TRUE,TRUE
290475,gate_40,8,TRUE,FALSE
290481,gate_30,8,FALSE,FALSE
290537,gate_30,23,TRUE,TRUE
290547,gate_30,31,TRUE,FALSE
290556,gate_30,17,FALSE,FALSE
290602,gate_40,16,TRUE,FALSE
290659,gate_30,46,TRUE,TRUE
290691,gate_40,10,FALSE,FALSE
290992,gate_40,9,FALSE,FALSE
291309,gate_40,4,FALSE,FALSE
291387,gate_30,1,FALSE,FALSE
291433,gate_30,6,FALSE,FALSE
291447,gate_40,37,TRUE,FALSE
291620,gate_30,0,FALSE,FALSE
291706,gate_30,46,TRUE,FALSE
292015,gate_40,7,FALSE,FALSE
292185,gate_40,2,FALSE,FALSE
292402,gate_40,57,TRUE,FALSE
292580,gate_40,6,FALSE,FALSE
292601,gate_30,3,FALSE,FALSE
292701,gate_30,385,TRUE,TRUE
293045,gate_40,61,TRUE,FALSE
293232,gate_40,54,TRUE,TRUE
293283,gate_30,19,FALSE,FALSE
293413,gate_40,97,TRUE,FALSE
293543,gate_30,28,FALSE,FALSE
293662,gate_40,40,TRUE,FALSE
293680,gate_40,38,FALSE,FALSE
293720,gate_30,12,FALSE,FALSE
293909,gate_30,4,FALSE,FALSE
294171,gate_40,57,TRUE,FALSE
294247,gate_30,4,FALSE,FALSE
294254,gate_40,245,TRUE,FALSE
294371,gate_40,5,FALSE,FALSE
294376,gate_40,1315,TRUE,TRUE
294381,gate_30,8,FALSE,FALSE
294720,gate_30,23,TRUE,FALSE
295107,gate_40,11,FALSE,FALSE
295213,gate_40,464,TRUE,TRUE
295300,gate_30,57,TRUE,TRUE
295513,gate_40,28,TRUE,FALSE
295549,gate_40,19,FALSE,TRUE
295606,gate_40,17,FALSE,FALSE
295729,gate_30,131,TRUE,TRUE
295850,gate_30,8,FALSE,FALSE
296148,gate_40,230,TRUE,TRUE
296163,gate_40,80,TRUE,TRUE
296635,gate_30,65,FALSE,TRUE
296922,gate_30,30,FALSE,FALSE
297032,gate_40,45,TRUE,TRUE
297504,gate_40,61,TRUE,TRUE
297557,gate_30,30,FALSE,FALSE
297609,gate_40,3,FALSE,FALSE
297748,gate_30,254,TRUE,FALSE
297754,gate_30,21,FALSE,FALSE
297854,gate_40,5,FALSE,FALSE
297979,gate_30,222,TRUE,TRUE
298102,gate_40,31,FALSE,FALSE
298373,gate_30,24,FALSE,FALSE
298517,gate_40,14,TRUE,TRUE
298519,gate_40,36,FALSE,FALSE
298661,gate_40,18,FALSE,FALSE
298697,gate_30,63,TRUE,FALSE
298753,gate_40,100,TRUE,TRUE
298852,gate_30,39,TRUE,FALSE
299064,gate_30,9,TRUE,FALSE
299107,gate_40,9,FALSE,FALSE
299215,gate_30,3,FALSE,FALSE
299334,gate_40,11,FALSE,FALSE
299394,gate_40,6,FALSE,FALSE
299468,gate_40,135,TRUE,FALSE
299533,gate_30,14,FALSE,FALSE
299534,gate_40,15,TRUE,FALSE
299692,gate_40,1,FALSE,FALSE
299832,gate_30,77,TRUE,FALSE
299835,gate_40,7,TRUE,FALSE
299840,gate_30,246,TRUE,TRUE
299944,gate_40,81,TRUE,TRUE
300255,gate_40,16,FALSE,FALSE
300473,gate_40,58,TRUE,FALSE
300579,gate_40,23,TRUE,FALSE
300667,gate_40,2,FALSE,FALSE
300711,gate_40,98,TRUE,FALSE
300878,gate_40,1,FALSE,FALSE
301374,gate_30,0,FALSE,FALSE
301385,gate_30,176,TRUE,TRUE
301461,gate_30,13,FALSE,FALSE
301781,gate_30,47,TRUE,TRUE
301800,gate_40,15,TRUE,FALSE
301813,gate_40,7,FALSE,FALSE
301845,gate_40,456,TRUE,TRUE
301875,gate_30,25,TRUE,FALSE
301904,gate_30,2,FALSE,FALSE
302100,gate_40,10,FALSE,FALSE
302179,gate_30,7,FALSE,FALSE
302297,gate_40,10,FALSE,TRUE
302317,gate_30,5,FALSE,FALSE
302342,gate_40,316,FALSE,TRUE
302519,gate_40,121,TRUE,TRUE
302650,gate_40,45,TRUE,FALSE
302651,gate_30,25,FALSE,FALSE
302847,gate_40,68,TRUE,TRUE
303020,gate_40,52,TRUE,TRUE
303136,gate_30,18,TRUE,FALSE
303175,gate_40,18,FALSE,FALSE
303201,gate_30,31,FALSE,FALSE
303321,gate_40,26,FALSE,FALSE
303415,gate_30,3,FALSE,FALSE
303829,gate_40,5,FALSE,FALSE
303834,gate_30,11,TRUE,FALSE
303959,gate_30,12,FALSE,FALSE
304120,gate_30,30,TRUE,FALSE
304314,gate_30,12,FALSE,FALSE
304618,gate_40,83,FALSE,TRUE
304866,gate_40,138,TRUE,FALSE
304972,gate_30,106,TRUE,FALSE
305086,gate_40,9,TRUE,FALSE
305273,gate_40,4,FALSE,FALSE
305345,gate_40,79,TRUE,TRUE
305472,gate_40,37,TRUE,FALSE
305473,gate_30,5,FALSE,FALSE
305972,gate_30,83,TRUE,FALSE
305975,gate_40,1,FALSE,FALSE
306055,gate_40,7,FALSE,TRUE
306210,gate_40,178,TRUE,TRUE
306266,gate_40,22,TRUE,FALSE
306300,gate_40,26,FALSE,FALSE
306355,gate_30,5,FALSE,FALSE
306530,gate_30,9,FALSE,FALSE
306596,gate_40,91,FALSE,FALSE
306691,gate_40,11,TRUE,FALSE
306725,gate_40,55,FALSE,TRUE
306895,gate_30,0,FALSE,FALSE
