id,price.2,price.3,price.1,price.4,male,age,value2,value3,value1,value4,max,choice
18,105,125,99.000001,64.999998,0,30,-0.79,-0.8,-0.49000001,-0.45599998,-0.45599998,4
19,109,121,119.00001,63.999999,1,47,-0.386,-0.205,-0.19500005,-0.029399995,-0.029399995,4
21,79.000002,121,109,77.999997,1,46,-0.23300001,-0.205,-0.145,-0.099199985,-0.099199985,4
23,109,121,109,58.999997,1,28,-0.329,-0.205,-0.145,-0.000599985,-0.000599985,4
26,109,121,109,58.999997,0,25,-0.815,-0.76,-0.59,-0.39499997,-0.39499997,4
28,97.000003,109,109,60.000002,0,55,-0.78500003,-0.64,-0.59,-0.41100002,-0.41100002,4
33,109,121,129,93.000001,1,30,-0.335,-0.205,-0.245,-0.171000005,-0.171000005,4
34,105,117,129,64.999998,0,54,-0.862,-0.72,-0.79,-0.46079998,-0.46079998,4
36,94.999999,119.00001,129,88.999999,0,64,-0.79199999,-0.7400001,-0.79,-0.70279999,-0.70279999,4
38,88,109,98.000002,57.999998,0,41,-0.653,-0.64,-0.48000002,-0.38819998,-0.38819998,4
39,98.000002,119.00001,129,77.999997,1,30,-0.28000001,-0.19500005,-0.245,-0.095999985,-0.095999985,4
41,105,117,99.000001,64.999998,1,50,-0.375,-0.185,-0.095000005,-0.03499999,-0.03499999,4
44,124,105,0,57.999998,0,40,-1.01,-0.6,0.5,-0.38799998,0.5,3
45,79.000002,121,109,77.999997,1,49,-0.24200001,-0.205,-0.145,-0.099799985,-0.099799985,4
47,101,125,125,60.000002,1,45,-0.34,-0.225,-0.225,-0.00900001,-0.00900001,4
49,98.000002,121,119.00001,69,1,34,-0.29200001,-0.205,-0.19500005,-0.0518,-0.0518,4
51,98.000002,119.00001,99.000001,77.999997,1,34,-0.29200001,-0.19500005,-0.095000005,-0.096799985,-0.095000005,3
52,119.00001,129,99.000001,88.999999,0,58,-1.0140001,-0.84,-0.49000001,-0.70159999,-0.49000001,3
54,97.000003,99.000001,125,64.999998,0,65,-0.81500003,-0.54000001,-0.75,-0.46299998,-0.46299998,4
55,94.999999,125,99.000001,81.999999,1,28,-0.258999995,-0.225,-0.095000005,-0.115599995,-0.095000005,3
60,105,125,99.000001,64.999998,0,54,-0.862,-0.8,-0.49000001,-0.46079998,-0.46079998,4
62,109,119.00001,99.000001,88.999999,0,31,-0.833,-0.7400001,-0.49000001,-0.69619999,-0.49000001,3
68,97.000003,99.000001,125,61.000001,0,44,-0.75200003,-0.54000001,-0.75,-0.41880001,-0.41880001,4
69,109,121,109,83.999997,1,26,-0.323,-0.205,-0.145,-0.125199985,-0.125199985,4
72,109,121,109,83.999997,0,41,-0.863,-0.76,-0.59,-0.64819997,-0.59,3
73,105,99.000001,99.000001,64.999998,1,44,-0.357,-0.095000005,-0.095000005,-0.03379999,-0.03379999,4
74,109,121,129,93.000001,0,64,-0.932,-0.76,-0.79,-0.74280001,-0.74280001,4
76,105,129,99.000001,61.000001,0,55,-0.865,-0.84,-0.49000001,-0.42100001,-0.42100001,4
78,97.000003,129,109,61.000001,0,57,-0.79100003,-0.84,-0.59,-0.42140001,-0.42140001,4
80,109,121,129,91.000003,0,64,-0.932,-0.76,-0.79,-0.72280003,-0.72280003,4
82,129,104,129,95.999998,0,57,-1.111,-0.59,-0.79,-0.77139998,-0.59,2
83,98.000002,121,119.00001,55.000001,1,27,-0.27100001,-0.205,-0.19500005,0.019599995,0.019599995,4
84,88.999999,121,99.000001,99.000001,0,26,-0.61799999,-0.76,-0.49000001,-0.79520001,-0.49000001,3
87,109,119.00001,99.000001,70.999998,1,30,-0.335,-0.19500005,-0.095000005,-0.06099999,-0.06099999,4
90,105,117,129,64.999998,0,57,-0.871,-0.72,-0.79,-0.46139998,-0.46139998,4
92,79.000002,121,119.00001,55.000001,0,60,-0.62000002,-0.76,-0.6900001,-0.36200001,-0.36200001,4
94,109,121,119.00001,88.999999,0,45,-0.875,-0.76,-0.6900001,-0.69899999,-0.6900001,3
95,97.000003,125,109,60.000002,1,49,-0.332000015,-0.225,-0.145,-0.00980001,-0.00980001,4
99,97.000003,115,99.000001,64.999998,1,37,-0.296000015,-0.175,-0.095000005,-0.03239999,-0.03239999,4
101,79.000002,109,113,68.000001,1,35,-0.20000001,-0.145,-0.165,-0.047000005,-0.047000005,4
108,94.999999,119.00001,129,58.999997,0,26,-0.67799999,-0.7400001,-0.79,-0.39519997,-0.39519997,4
109,88,119.00001,108,57.999998,1,47,-0.281,-0.19500005,-0.14,0.00060001,0.00060001,4
110,105,99.000001,99.000001,64.999998,0,58,-0.874,-0.54000001,-0.49000001,-0.46159998,-0.46159998,4
113,79.000002,135,115,75.999999,1,63,-0.28400001,-0.275,-0.175,-0.092599995,-0.092599995,4
118,79.000002,121,109,88.999999,0,34,-0.54200002,-0.76,-0.59,-0.69679999,-0.54200002,1
119,109,121,109,92.000002,1,33,-0.344,-0.205,-0.145,-0.16660001,-0.145,3
128,105,99.000001,129,58.999997,0,29,-0.787,-0.54000001,-0.79,-0.39579997,-0.39579997,4
129,109,120,109,93.000001,1,33,-0.344,-0.2,-0.145,-0.171600005,-0.145,3
130,109,113,111,79.000002,0,53,-0.899,-0.68,-0.61,-0.60060002,-0.60060002,4
131,105,125,99.000001,64.999998,1,32,-0.321,-0.225,-0.095000005,-0.03139999,-0.03139999,4
133,93.000001,112,98.000002,57.999998,1,48,-0.309000005,-0.16,-0.09000001,0.00040001,0.00040001,4
4,109,109,129,58.999997,0,29,-0.827,-0.64,-0.79,-0.39579997,-0.39579997,4
6,88.999999,121,99.000001,58.999997,0,26,-0.61799999,-0.76,-0.49000001,-0.39519997,-0.39519997,4
8,88.999999,109,129,95.999998,0,33,-0.63899999,-0.64,-0.79,-0.76659998,-0.63899999,1
10,79.000002,121,83.999997,77.999997,0,51,-0.59300002,-0.76,-0.33999997,-0.59019997,-0.33999997,3
11,105,117,99.000001,64.999998,1,49,-0.372,-0.185,-0.095000005,-0.03479999,-0.03479999,4
12,79.000002,121,109,55.000001,0,37,-0.55100002,-0.76,-0.59,-0.35740001,-0.35740001,4
14,109,109,129,58.999997,0,52,-0.896,-0.64,-0.79,-0.40039997,-0.40039997,4
17,109,121,99.000001,83.999997,1,45,-0.38,-0.205,-0.095000005,-0.128999985,-0.095000005,3
18,105,117,129,64.999998,0,30,-0.79,-0.72,-0.79,-0.45599998,-0.45599998,4
19,79.000002,121,119.00001,63.999999,1,47,-0.23600001,-0.205,-0.19500005,-0.029399995,-0.029399995,4
21,109,121,129,79.000002,1,46,-0.383,-0.205,-0.245,-0.10420001,-0.10420001,4
23,109,117,129,58.999997,1,28,-0.329,-0.185,-0.245,-0.000599985,-0.000599985,4
26,109,121,109,58.999997,0,25,-0.815,-0.76,-0.59,-0.39499997,-0.39499997,4
28,109,121,129,93.000001,0,55,-0.905,-0.76,-0.79,-0.74100001,-0.74100001,4
33,109,121,129,58.999997,1,30,-0.335,-0.205,-0.245,-0.000999985,-0.000999985,4
34,105,125,99.000001,58.999997,0,54,-0.862,-0.8,-0.49000001,-0.40079997,-0.40079997,4
36,105,99.000001,129,58.999997,0,64,-0.892,-0.54000001,-0.79,-0.40279997,-0.40279997,4
38,88,98.000002,98.000002,57.999998,0,41,-0.653,-0.53000002,-0.48000002,-0.38819998,-0.38819998,4
39,98.000002,119.00001,129,77.999997,1,30,-0.28000001,-0.19500005,-0.245,-0.095999985,-0.095999985,4
41,93.000001,112,98.000002,50,1,50,-0.315000005,-0.16,-0.09000001,0.04,0.04,4
45,109,121,129,93.000001,1,49,-0.392,-0.205,-0.245,-0.174800005,-0.174800005,4
47,105,125,99.000001,64.999998,1,45,-0.36,-0.225,-0.095000005,-0.03399999,-0.03399999,4
49,98.000002,119.00001,129,77.999997,1,34,-0.29200001,-0.19500005,-0.245,-0.096799985,-0.096799985,4
51,98.000002,109,129,77.999997,1,34,-0.29200001,-0.145,-0.245,-0.096799985,-0.096799985,4
52,109,117.99999,129,79.000002,0,58,-0.914,-0.7299999,-0.79,-0.60160002,-0.60160002,4
54,97.000003,99.000001,125,64.999998,0,65,-0.81500003,-0.54000001,-0.75,-0.46299998,-0.46299998,4
55,105,117,99.000001,64.999998,1,28,-0.309,-0.185,-0.095000005,-0.03059999,-0.03059999,4
60,88.999999,121,99.000001,86.000001,0,54,-0.70199999,-0.76,-0.49000001,-0.67080001,-0.49000001,3
62,109,119.00001,99.000001,88.999999,0,31,-0.833,-0.7400001,-0.49000001,-0.69619999,-0.49000001,3
68,97.000003,129,109,61.000001,0,44,-0.75200003,-0.84,-0.59,-0.41880001,-0.41880001,4
69,94.999999,121,99.000001,81.999999,1,26,-0.252999995,-0.205,-0.095000005,-0.115199995,-0.095000005,3
72,109,109,129,95.999998,0,41,-0.863,-0.64,-0.79,-0.76819998,-0.64,2
73,105,99.000001,99.000001,64.999998,1,44,-0.357,-0.095000005,-0.095000005,-0.03379999,-0.03379999,4
74,109,121,129,93.000001,0,64,-0.932,-0.76,-0.79,-0.74280001,-0.74280001,4
76,105,129,99.000001,61.000001,0,55,-0.865,-0.84,-0.49000001,-0.42100001,-0.42100001,4
78,97.000003,129,125,64.999998,0,57,-0.79100003,-0.84,-0.75,-0.46139998,-0.46139998,4
80,109,121,99.000001,86.000001,0,64,-0.932,-0.76,-0.49000001,-0.67280001,-0.49000001,3
83,98.000002,121,119.00001,55.000001,1,27,-0.27100001,-0.205,-0.19500005,0.019599995,0.019599995,4
84,88.999999,120,129,115,0,26,-0.61799999,-0.75,-0.79,-0.9552,-0.61799999,1
87,88.999999,109,119.00001,83.999997,1,30,-0.234999995,-0.145,-0.19500005,-0.125999985,-0.125999985,4
90,105,117,99.000001,64.999998,0,57,-0.871,-0.72,-0.49000001,-0.46139998,-0.46139998,4
92,79.000002,121,119.00001,63.999999,0,60,-0.62000002,-0.76,-0.6900001,-0.45199999,-0.45199999,4
94,109,121,129,88.999999,0,45,-0.875,-0.76,-0.79,-0.69899999,-0.69899999,4
95,97.000003,99.000001,125,60.000002,1,49,-0.332000015,-0.095000005,-0.225,-0.00980001,-0.00980001,4
99,98.000002,109,129,55.000001,1,37,-0.30100001,-0.145,-0.245,0.017599995,0.017599995,4
101,79.000002,109,113,68.000001,1,35,-0.20000001,-0.145,-0.165,-0.047000005,-0.047000005,4
108,129,104,129,58.999997,0,26,-1.018,-0.59,-0.79,-0.39519997,-0.39519997,4
109,88,113,108,57.999998,1,47,-0.281,-0.165,-0.14,0.00060001,0.00060001,4
110,105,99.000001,99.000001,64.999998,0,58,-0.874,-0.54000001,-0.49000001,-0.46159998,-0.46159998,4
113,79.000002,121,109,88.999999,1,63,-0.28400001,-0.205,-0.145,-0.157599995,-0.145,3
118,79.000002,121,109,88.999999,0,34,-0.54200002,-0.76,-0.59,-0.69679999,-0.54200002,1
119,109,121,99.000001,86.000001,1,33,-0.344,-0.205,-0.095000005,-0.136600005,-0.095000005,3
128,105,99.000001,129,58.999997,0,29,-0.787,-0.54000001,-0.79,-0.39579997,-0.39579997,4
129,105,125,125,64.999998,1,33,-0.324,-0.225,-0.225,-0.03159999,-0.03159999,4
130,109,124,129,93.000001,0,53,-0.899,-0.79,-0.79,-0.74060001,-0.74060001,4
131,105,125,99.000001,64.999998,1,32,-0.321,-0.225,-0.095000005,-0.03139999,-0.03139999,4
133,93.000001,112,98.000002,63,1,48,-0.309000005,-0.16,-0.09000001,-0.0246,-0.0246,4
4,119.00001,129,129,88.999999,0,29,-0.9270001,-0.84,-0.79,-0.69579999,-0.69579999,4
6,109,109,129,58.999997,0,26,-0.818,-0.64,-0.79,-0.39519997,-0.39519997,4
8,94.999999,125,99.000001,81.999999,0,33,-0.69899999,-0.8,-0.49000001,-0.62659999,-0.49000001,3
10,97.000003,125,109,60.000002,0,51,-0.77300003,-0.8,-0.59,-0.41020002,-0.41020002,4
11,105,99.000001,99.000001,64.999998,1,49,-0.372,-0.095000005,-0.095000005,-0.03479999,-0.03479999,4
12,79.000002,121,109,58.999997,0,37,-0.55100002,-0.76,-0.59,-0.39739997,-0.39739997,4
14,109,116,129,88.999999,0,52,-0.896,-0.71,-0.79,-0.70039999,-0.70039999,4
17,88.999999,121,99.000001,86.000001,1,45,-0.279999995,-0.205,-0.095000005,-0.139000005,-0.095000005,3
18,105,117,129,64.999998,0,30,-0.79,-0.72,-0.79,-0.45599998,-0.45599998,4
19,79.000002,121,119.00001,63.999999,1,47,-0.23600001,-0.205,-0.19500005,-0.029399995,-0.029399995,4
21,98.000002,113,109,79.000002,1,46,-0.32800001,-0.165,-0.145,-0.10420001,-0.10420001,4
23,109,104,99.000001,58.999997,1,28,-0.329,-0.12,-0.095000005,-0.000599985,-0.000599985,4
26,109,121,109,58.999997,0,25,-0.815,-0.76,-0.59,-0.39499997,-0.39499997,4
28,109,121,99.000001,83.999997,0,55,-0.905,-0.76,-0.49000001,-0.65099997,-0.49000001,3
33,109,121,129,105,1,30,-0.335,-0.205,-0.245,-0.231,-0.205,2
34,105,125,99.000001,58.999997,0,54,-0.862,-0.8,-0.49000001,-0.40079997,-0.40079997,4
36,105,129,99.000001,58.999997,0,64,-0.892,-0.84,-0.49000001,-0.40279997,-0.40279997,4
38,93.000001,113,108,57.999998,0,41,-0.70300001,-0.68,-0.58,-0.38819998,-0.38819998,4
39,79.000002,121,109,77.999997,1,30,-0.18500001,-0.205,-0.145,-0.095999985,-0.095999985,4
41,105,99.000001,129,64.999998,1,50,-0.375,-0.095000005,-0.245,-0.03499999,-0.03499999,4
45,109,121,109,83.999997,1,49,-0.392,-0.205,-0.145,-0.129799985,-0.129799985,4
47,105,125,99.000001,64.999998,1,45,-0.36,-0.225,-0.095000005,-0.03399999,-0.03399999,4
49,98.000002,119.00001,129,77.999997,1,34,-0.29200001,-0.19500005,-0.245,-0.096799985,-0.096799985,4
51,98.000002,109,129,77.999997,1,34,-0.29200001,-0.145,-0.245,-0.096799985,-0.096799985,4
52,88.999999,135,104,88.999999,0,58,-0.71399999,-0.9,-0.54,-0.70159999,-0.54,3
54,97.000003,129,109,64.999998,0,65,-0.81500003,-0.84,-0.59,-0.46299998,-0.46299998,4
60,109,125,99.000001,81.999999,0,54,-0.902,-0.8,-0.49000001,-0.63079999,-0.49000001,3
62,109,119.00001,99.000001,88.999999,0,31,-0.833,-0.7400001,-0.49000001,-0.69619999,-0.49000001,3
68,97.000003,129,125,61.000001,0,44,-0.75200003,-0.84,-0.75,-0.41880001,-0.41880001,4
69,105,99.000001,74.000001,64.999998,1,26,-0.303,-0.095000005,0.029999995,-0.03019999,0.029999995,3
72,109,109,109,79.000002,0,41,-0.863,-0.64,-0.59,-0.59820002,-0.59,3
73,105,99.000001,99.000001,64.999998,1,44,-0.357,-0.095000005,-0.095000005,-0.03379999,-0.03379999,4
74,109,121,109,83.999997,0,64,-0.932,-0.76,-0.59,-0.65279997,-0.59,3
76,105,119.00001,125,57.999998,0,55,-0.865,-0.7400001,-0.75,-0.39099998,-0.39099998,4
78,103,109,109,64.999998,0,57,-0.851,-0.64,-0.59,-0.46139998,-0.46139998,4
80,109,115,129,95.999998,0,64,-0.932,-0.7,-0.79,-0.77279998,-0.7,2
83,98.000002,121,119.00001,63.999999,1,27,-0.27100001,-0.205,-0.19500005,-0.025399995,-0.025399995,4
84,109,114,129,115,0,26,-0.818,-0.69,-0.79,-0.9552,-0.69,2
87,88.999999,109,119.00001,77.999997,1,30,-0.234999995,-0.145,-0.19500005,-0.095999985,-0.095999985,4
90,105,99.000001,99.000001,64.999998,0,57,-0.871,-0.54000001,-0.49000001,-0.46139998,-0.46139998,4
92,109,119.00001,129,55.000001,0,60,-0.92,-0.7400001,-0.79,-0.36200001,-0.36200001,4
94,98.000002,109,109,95.999998,0,45,-0.76500002,-0.64,-0.59,-0.76899998,-0.59,3
95,97.000003,125,109,60.000002,1,49,-0.332000015,-0.225,-0.145,-0.00980001,-0.00980001,4
99,97.000003,115,125,64.999998,1,37,-0.296000015,-0.175,-0.225,-0.03239999,-0.03239999,4
101,109,99.000001,94.999999,68.000001,1,35,-0.35,-0.095000005,-0.074999995,-0.047000005,-0.047000005,4
109,93.000001,119.00001,100,63,1,47,-0.306000005,-0.19500005,-0.1,-0.0244,-0.0244,4
113,79.000002,121,109,88.999999,1,63,-0.28400001,-0.205,-0.145,-0.157599995,-0.145,3
118,109,121,109,99.000001,0,34,-0.842,-0.76,-0.59,-0.79680001,-0.59,3
119,88.999999,121,99.000001,86.000001,1,33,-0.243999995,-0.205,-0.095000005,-0.136600005,-0.095000005,3
128,94.999999,104,99.000001,58.999997,0,29,-0.68699999,-0.59,-0.49000001,-0.39579997,-0.39579997,4
129,109,109,129,95.999998,1,33,-0.344,-0.145,-0.245,-0.18659999,-0.145,2
130,109,121,109,92.000002,0,53,-0.899,-0.76,-0.59,-0.73060002,-0.59,3
131,105,125,99.000001,64.999998,1,32,-0.321,-0.225,-0.095000005,-0.03139999,-0.03139999,4
133,93.000001,112,119.00001,63.999999,1,48,-0.309000005,-0.16,-0.19500005,-0.029599995,-0.029599995,4
4,94.999999,125,99.000001,58.999997,0,29,-0.68699999,-0.8,-0.49000001,-0.39579997,-0.39579997,4
6,94.999999,119.00001,129,58.999997,0,26,-0.67799999,-0.7400001,-0.79,-0.39519997,-0.39519997,4
8,129,104,129,95.999998,0,33,-1.039,-0.59,-0.79,-0.76659998,-0.59,2
10,79.000002,121,109,77.999997,0,51,-0.59300002,-0.76,-0.59,-0.59019997,-0.59,3
11,124,105,98.000002,38,1,49,-0.467,-0.125,-0.09000001,0.1002,0.1002,4
12,109,121,109,58.999997,0,37,-0.851,-0.76,-0.59,-0.39739997,-0.39739997,4
14,109,104,99.000001,58.999997,0,52,-0.896,-0.59,-0.49000001,-0.40039997,-0.40039997,4
17,109,121,99.000001,88.999999,1,45,-0.38,-0.205,-0.095000005,-0.153999995,-0.095000005,3
18,105,125,99.000001,58.999997,0,30,-0.79,-0.8,-0.49000001,-0.39599997,-0.39599997,4
19,109,119.00001,94,77.999997,1,47,-0.386,-0.19500005,-0.07,-0.099399985,-0.07,3
21,109,121,99.000001,86.000001,1,46,-0.383,-0.205,-0.095000005,-0.139200005,-0.095000005,3
26,88.999999,121,99.000001,58.999997,0,25,-0.61499999,-0.76,-0.49000001,-0.39499997,-0.39499997,4
28,88.999999,109,129,95.999998,0,55,-0.70499999,-0.64,-0.79,-0.77099998,-0.64,2
33,109,121,109,58.999997,1,30,-0.335,-0.205,-0.145,-0.000999985,-0.000999985,4
34,105,99.000001,129,58.999997,0,54,-0.862,-0.54000001,-0.79,-0.40079997,-0.40079997,4
36,109,104,99.000001,79.000002,0,64,-0.932,-0.59,-0.49000001,-0.60280002,-0.49000001,3
38,88,113,108,57.999998,0,41,-0.653,-0.68,-0.58,-0.38819998,-0.38819998,4
39,109,121,129,79.000002,1,30,-0.335,-0.205,-0.245,-0.10100001,-0.10100001,4
41,105,99.000001,99.000001,64.999998,1,50,-0.375,-0.095000005,-0.095000005,-0.03499999,-0.03499999,4
45,94.999999,121,99.000001,81.999999,1,49,-0.321999995,-0.205,-0.095000005,-0.119799995,-0.095000005,3
47,105,125,99.000001,64.999998,1,45,-0.36,-0.225,-0.095000005,-0.03399999,-0.03399999,4
49,109,135,129,73.000002,1,34,-0.347,-0.275,-0.245,-0.07180001,-0.07180001,4
51,98.000002,109,129,63.999999,1,34,-0.29200001,-0.145,-0.245,-0.026799995,-0.026799995,4
52,109,104,99.000001,72.000003,0,58,-0.914,-0.59,-0.49000001,-0.53160003,-0.49000001,3
54,97.000003,129,109,64.999998,0,65,-0.81500003,-0.84,-0.59,-0.46299998,-0.46299998,4
60,105,117,99.000001,64.999998,0,54,-0.862,-0.72,-0.49000001,-0.46079998,-0.46079998,4
62,109,119.00001,99.000001,88.999999,0,31,-0.833,-0.7400001,-0.49000001,-0.69619999,-0.49000001,3
68,109,109,109,52.999997,0,44,-0.872,-0.64,-0.59,-0.33879997,-0.33879997,4
69,109,104,99.000001,72.000003,1,26,-0.323,-0.12,-0.095000005,-0.065200015,-0.065200015,4
72,109,109,109,79.000002,0,41,-0.863,-0.64,-0.59,-0.59820002,-0.59,3
73,105,99.000001,129,64.999998,1,44,-0.357,-0.095000005,-0.245,-0.03379999,-0.03379999,4
74,88.999999,121,99.000001,86.000001,0,64,-0.73199999,-0.76,-0.49000001,-0.67280001,-0.49000001,3
76,105,125,99.000001,61.000001,0,55,-0.865,-0.8,-0.49000001,-0.42100001,-0.42100001,4
78,103,109,109,50,0,57,-0.851,-0.64,-0.59,-0.3114,-0.3114,4
80,109,125,99.000001,81.999999,0,64,-0.932,-0.8,-0.49000001,-0.63279999,-0.49000001,3
83,98.000002,119.00001,129,55.000001,1,27,-0.27100001,-0.19500005,-0.245,0.019599995,0.019599995,4
84,109,109,129,79.000002,0,26,-0.818,-0.64,-0.79,-0.59520002,-0.59520002,4
87,109,119.00001,99.000001,77.999997,1,30,-0.335,-0.19500005,-0.095000005,-0.095999985,-0.095000005,3
90,105,99.000001,99.000001,64.999998,0,57,-0.871,-0.54000001,-0.49000001,-0.46139998,-0.46139998,4
92,79.000002,121,109,55.000001,0,60,-0.62000002,-0.76,-0.59,-0.36200001,-0.36200001,4
94,109,121,129,105,0,45,-0.875,-0.76,-0.79,-0.859,-0.76,2
95,97.000003,125,109,60.000002,1,49,-0.332000015,-0.225,-0.145,-0.00980001,-0.00980001,4
99,98.000002,109,129,55.000001,1,37,-0.30100001,-0.145,-0.245,0.017599995,0.017599995,4
101,88.999999,109,109,68.000001,1,35,-0.249999995,-0.145,-0.145,-0.047000005,-0.047000005,4
109,93.000001,112,98.000002,63,1,47,-0.306000005,-0.16,-0.09000001,-0.0244,-0.0244,4
113,109,135,129,73.000002,1,63,-0.434,-0.275,-0.245,-0.07760001,-0.07760001,4
118,109,121,109,99.000001,0,34,-0.842,-0.76,-0.59,-0.79680001,-0.59,3
119,109,104,129,58.999997,1,33,-0.344,-0.12,-0.245,-0.001599985,-0.001599985,4
128,129,104,129,58.999997,0,29,-1.027,-0.59,-0.79,-0.39579997,-0.39579997,4
129,105,117,99.000001,64.999998,1,33,-0.324,-0.185,-0.095000005,-0.03159999,-0.03159999,4
130,88.999999,109,129,95.999998,0,53,-0.69899999,-0.64,-0.79,-0.77059998,-0.64,2
131,105,117,129,64.999998,1,32,-0.321,-0.185,-0.245,-0.03139999,-0.03139999,4
133,124,105,98.000002,38,1,48,-0.464,-0.125,-0.09000001,0.1004,0.1004,4
4,94.999999,119.00001,129,58.999997,0,29,-0.68699999,-0.7400001,-0.79,-0.39579997,-0.39579997,4
6,109,122,129,58.999997,0,26,-0.818,-0.77,-0.79,-0.39519997,-0.39519997,4
10,79.000002,121,109,88,0,51,-0.59300002,-0.76,-0.59,-0.6902,-0.59,3
12,109,121,129,58.999997,0,37,-0.851,-0.76,-0.79,-0.39739997,-0.39739997,4
14,105,129,129,64.999998,0,52,-0.856,-0.84,-0.79,-0.46039998,-0.46039998,4
17,94.999999,119.00001,129,88.999999,1,45,-0.309999995,-0.19500005,-0.245,-0.153999995,-0.153999995,4
18,105,125,99.000001,58.999997,0,30,-0.79,-0.8,-0.49000001,-0.39599997,-0.39599997,4
19,79.000002,121,109,77.999997,1,47,-0.23600001,-0.205,-0.145,-0.099399985,-0.099399985,4
26,109,104,129,58.999997,0,25,-0.815,-0.59,-0.79,-0.39499997,-0.39499997,4
28,109,109,129,95.999998,0,55,-0.905,-0.64,-0.79,-0.77099998,-0.64,2
33,109,121,109,58.999997,1,30,-0.335,-0.205,-0.145,-0.000999985,-0.000999985,4
34,124,105,119.00001,63.999999,0,54,-1.052,-0.6,-0.6900001,-0.45079999,-0.45079999,4
36,94.999999,104,123,115,0,64,-0.79199999,-0.59,-0.73,-0.9628,-0.59,2
38,93.000001,113,108,57.999998,0,41,-0.70300001,-0.68,-0.58,-0.38819998,-0.38819998,4
39,109,121,129,93.000001,1,30,-0.335,-0.205,-0.245,-0.171000005,-0.171000005,4
45,109,109,129,79.000002,1,49,-0.392,-0.145,-0.245,-0.10480001,-0.10480001,4
47,105,125,99.000001,64.999998,1,45,-0.36,-0.225,-0.095000005,-0.03399999,-0.03399999,4
49,79.000002,121,109,88.999999,1,34,-0.19700001,-0.205,-0.145,-0.151799995,-0.145,3
51,98.000002,121,119.00001,63.999999,1,34,-0.29200001,-0.205,-0.19500005,-0.026799995,-0.026799995,4
54,97.000003,129,109,64.999998,0,65,-0.81500003,-0.84,-0.59,-0.46299998,-0.46299998,4
60,105,99.000001,129,64.999998,0,54,-0.862,-0.54000001,-0.79,-0.46079998,-0.46079998,4
62,109,109,129,88.999999,0,31,-0.833,-0.64,-0.79,-0.69619999,-0.64,2
68,103,129,109,61.000001,0,44,-0.812,-0.84,-0.59,-0.41880001,-0.41880001,4
69,124,105,98.000002,38,1,26,-0.398,-0.125,-0.09000001,0.1048,0.1048,4
72,129,104,114,95.999998,0,41,-1.063,-0.59,-0.64,-0.76819998,-0.59,2
74,88.999999,109,129,95.999998,0,64,-0.73199999,-0.64,-0.79,-0.77279998,-0.64,2
76,105,125,99.000001,61.000001,0,55,-0.865,-0.8,-0.49000001,-0.42100001,-0.42100001,4
78,105,99.000001,125,64.999998,0,57,-0.871,-0.54000001,-0.75,-0.46139998,-0.46139998,4
80,94.999999,119.00001,129,74.000001,0,64,-0.79199999,-0.7400001,-0.79,-0.55280001,-0.55280001,4
83,98.000002,119.00001,129,55.000001,1,27,-0.27100001,-0.19500005,-0.245,0.019599995,0.019599995,4
84,109,121,129,79.000002,0,26,-0.818,-0.76,-0.79,-0.59520002,-0.59520002,4
87,109,109,129,77.999997,1,30,-0.335,-0.145,-0.245,-0.095999985,-0.095999985,4
92,79.000002,121,109,55.000001,0,60,-0.62000002,-0.76,-0.59,-0.36200001,-0.36200001,4
94,109,121,129,105,0,45,-0.875,-0.76,-0.79,-0.859,-0.76,2
95,97.000003,125,109,60.000002,1,49,-0.332000015,-0.225,-0.145,-0.00980001,-0.00980001,4
99,109,121,119.00001,55.000001,1,37,-0.356,-0.205,-0.19500005,0.017599995,0.017599995,4
101,88.999999,119.00001,119.00001,68.000001,1,35,-0.249999995,-0.19500005,-0.19500005,-0.047000005,-0.047000005,4
109,93.000001,112,98.000002,63.999999,1,47,-0.306000005,-0.16,-0.09000001,-0.029399995,-0.029399995,4
113,109,109,109,95.999998,1,63,-0.434,-0.145,-0.145,-0.19259999,-0.145,2
118,88.999999,121,99.000001,99.000001,0,34,-0.64199999,-0.76,-0.49000001,-0.79680001,-0.49000001,3
119,94.999999,121,99.000001,81.999999,1,33,-0.273999995,-0.205,-0.095000005,-0.116599995,-0.095000005,3
129,94.999999,121,99.000001,81.999999,1,33,-0.273999995,-0.205,-0.095000005,-0.116599995,-0.095000005,3
130,109,109,129,95.999998,0,53,-0.899,-0.64,-0.79,-0.77059998,-0.64,2
131,105,117,129,64.999998,1,32,-0.321,-0.185,-0.245,-0.03139999,-0.03139999,4
133,124,105,98.000002,57.999998,1,48,-0.464,-0.125,-0.09000001,0.00040001,0.00040001,4
4,94.999999,104,99.000001,58.999997,0,29,-0.68699999,-0.59,-0.49000001,-0.39579997,-0.39579997,4
6,129,104,123,58.999997,0,26,-1.018,-0.59,-0.73,-0.39519997,-0.39519997,4
10,79.000002,121,109,88,0,51,-0.59300002,-0.76,-0.59,-0.6902,-0.59,3
12,109,121,129,58.999997,0,37,-0.851,-0.76,-0.79,-0.39739997,-0.39739997,4
14,129,104,123,115,0,52,-1.096,-0.59,-0.73,-0.9604,-0.59,2
17,109,117.99999,129,88.999999,1,45,-0.38,-0.18999995,-0.245,-0.153999995,-0.153999995,4
18,94.999999,121,99.000001,81.999999,0,30,-0.68999999,-0.76,-0.49000001,-0.62599999,-0.49000001,3
