Customer,Date,StockCode,Price,Quantity
18196,3/17/2010 14:55,21232,1.25,4
18196,3/17/2010 14:55,21231,1.25,4
18196,3/17/2010 14:55,22460,1.25,4
18196,3/17/2010 14:55,21518,0.42,12
18196,3/17/2010 14:55,22030,0.42,12
18196,3/17/2010 14:55,21508,0.42,12
18196,3/17/2010 14:55,21520,0.42,12
18196,3/17/2010 14:55,21506,0.42,12
18196,3/17/2010 14:55,21519,0.42,12
18196,3/17/2010 14:55,22023,0.42,12
18196,3/17/2010 14:55,22027,0.42,12
18196,3/17/2010 14:55,22026,0.42,12
18196,3/17/2010 14:55,85205B,2.55,2
18196,3/17/2010 14:55,84836,1.25,5
18196,3/17/2010 14:55,22217,1.25,5
18196,3/17/2010 14:55,35004G,6.35,1
18196,3/17/2010 14:55,21314,2.1,4
18196,3/17/2010 14:55,21385,0.85,10
18196,3/17/2010 14:55,22487,9.95,1
18196,3/17/2010 14:55,84970S,0.85,12
18196,3/17/2010 14:55,21114,1.25,10
18196,3/17/2010 14:55,84879,1.69,8
18196,3/17/2010 14:55,21621,8.5,2
18196,3/17/2010 14:55,22296,1.65,12
18196,3/17/2010 14:55,22297,1.25,24
18196,8/25/2010 15:31,22216,0.85,1
18196,8/25/2010 15:31,21070,1.25,1
18196,8/25/2010 15:31,21071,1.25,1
18196,8/25/2010 15:31,21068,1.25,1
18196,8/25/2010 15:31,21871,1.25,1
18196,8/25/2010 15:31,21877,1.25,1
18196,8/25/2010 15:31,21875,1.25,1
18196,8/25/2010 15:31,21889,1.25,1
18196,8/25/2010 15:31,22217,1.25,1
18196,8/25/2010 15:31,22269,1.25,1
18196,8/25/2010 15:31,21069,1.25,1
18196,8/25/2010 15:31,21874,1.25,1
18196,8/25/2010 15:31,22646,1.45,1
18196,8/25/2010 15:31,22645,1.45,1
18196,8/25/2010 15:31,22295,1.65,1
18196,8/25/2010 15:31,85040A,1.65,1
18196,8/25/2010 15:31,85040B,1.65,1
18196,8/25/2010 15:31,35969,1.65,1
18196,8/25/2010 15:31,22602,0.85,2
18196,8/25/2010 15:31,21166,1.95,1
18196,8/25/2010 15:31,35962,2.1,1
18196,8/25/2010 15:31,21907,2.1,1
18196,8/25/2010 15:31,21907,2.1,1
18196,8/25/2010 15:31,21175,2.1,1
18196,8/25/2010 15:31,85152,2.1,1
18196,8/25/2010 15:31,82600,2.1,1
18196,8/25/2010 15:31,21415,2.1,1
18196,8/25/2010 15:31,22294,1.25,2
18196,8/25/2010 15:31,22585,1.25,2
18196,8/25/2010 15:31,35095B,0.42,6
18196,8/25/2010 15:31,35095B,0.42,6
18196,8/25/2010 15:31,35095A,0.42,6
18196,8/25/2010 15:31,22304,2.55,1
18196,8/25/2010 15:31,22305,2.55,1
18196,8/25/2010 15:31,21556,2.55,1
18196,8/25/2010 15:31,22301,2.55,1
18196,8/25/2010 15:31,22300,2.55,1
18196,8/25/2010 15:31,21715,2.55,1
18196,8/25/2010 15:31,20767,2.55,1
18196,8/25/2010 15:31,20768,2.55,1
18196,8/25/2010 15:31,20772,2.55,1
18196,8/25/2010 15:31,20770,2.55,1
18196,8/25/2010 15:31,20771,2.55,1
18196,8/25/2010 15:31,20769,2.55,1
18196,8/25/2010 15:31,22216,0.85,3
18196,8/25/2010 15:31,22645,1.45,2
18196,8/25/2010 15:31,21313,0.85,4
18196,8/25/2010 15:31,21416,3.75,1
18196,8/25/2010 15:31,79067,3.75,1
18196,8/25/2010 15:31,22398,1.25,3
18196,8/25/2010 15:31,21143,1.95,2
18196,8/25/2010 15:31,22151,0.42,10
18196,8/25/2010 15:31,22152,0.42,10
18196,8/25/2010 15:31,22469,1.65,3
18196,8/25/2010 15:31,21770,4.95,1
18196,8/25/2010 15:31,22217,1.25,4
18196,8/25/2010 15:31,22718,0.42,12
18196,8/25/2010 15:31,22717,0.42,12
18196,8/25/2010 15:31,18097C,2.55,2
18196,8/25/2010 15:31,22582,2.55,2
18196,8/25/2010 15:31,22300,2.55,2
18196,8/25/2010 15:31,22301,2.55,2
18196,8/25/2010 15:31,72741,1.45,4
18196,8/25/2010 15:31,21231,1.25,5
18196,8/25/2010 15:31,21232,1.25,5
18196,8/25/2010 15:31,84270,0.21,30
18196,8/25/2010 15:31,35962,2.1,3
18196,8/25/2010 15:31,21133,1.69,4
18196,8/25/2010 15:31,21169,1.69,4
18196,8/25/2010 15:31,21326,0.65,12
18196,8/25/2010 15:31,22698,2.95,3
18196,8/25/2010 15:31,22585,1.25,8
18196,8/25/2010 15:31,84970S,0.85,12
18196,8/25/2010 15:31,84945,0.85,12
18196,8/25/2010 15:31,22592,3.75,3
18196,8/25/2010 15:31,22699,2.95,4
18196,8/25/2010 15:31,22584,2.55,5
18196,8/25/2010 15:31,84879,1.69,8
18196,8/25/2010 15:31,22697,2.95,5
18196,8/25/2010 15:31,22591,2.55,6
18196,8/25/2010 15:31,22606,15.95,1
18196,8/25/2010 15:31,22470,2.95,6
18196,8/25/2010 15:31,21114,1.25,15
18196,8/25/2010 15:31,22296,1.65,12
18196,8/25/2010 15:31,22487,9.95,2
18196,8/25/2010 15:31,22423,12.75,2
18196,8/25/2010 15:31,22297,1.25,24
18197,5/13/2010 10:46,85217,0.65,24
18197,5/13/2010 10:46,84032B,2.95,6
18197,5/13/2010 10:46,47480,1.65,12
18197,5/13/2010 10:46,22197,0.85,24
18197,5/13/2010 10:46,15036,0.75,36
18197,5/13/2010 10:46,22109,3.75,8
18197,5/13/2010 10:46,22107,3.75,8
18197,5/13/2010 10:46,22347,1.25,24
18197,5/13/2010 10:46,22198,1.65,24
18199,1/25/2010 11:32,20717,1.25,10
18199,1/25/2010 11:32,20729,1.25,10
18199,1/25/2010 11:32,21157,2.1,6
18199,1/25/2010 11:32,48185,6.75,2
18199,1/25/2010 11:32,15060B,3.75,4
18199,1/25/2010 11:32,85023B,2.55,6
18199,1/25/2010 11:32,18097C,2.55,6
18199,1/25/2010 11:32,84712B,7.95,2
18199,1/25/2010 11:32,20665,2.95,6
18199,1/25/2010 11:32,37494A,2.95,6
18199,1/25/2010 11:32,37502,2.95,6
18199,1/25/2010 11:32,18098C,2.95,6
18199,1/25/2010 11:32,47567B,5.95,3
18199,1/25/2010 11:32,85014B,5.95,3
18199,1/25/2010 11:32,72760B,9.95,2
18199,1/25/2010 11:32,22061,9.95,2
18199,1/25/2010 11:32,37500,9.95,2
18199,1/25/2010 11:32,79072,9.95,2
18199,1/25/2010 11:32,37501,6.95,3
18199,1/25/2010 11:32,72351B,2.1,12
18201,12/17/2009 8:55,22319,0.65,12
18201,12/17/2009 8:55,21217,9.95,1
18201,12/17/2009 8:55,22130,0.85,12
18201,12/17/2009 8:55,22143,2.1,6
18201,12/17/2009 8:55,21181,2.1,6
18201,12/17/2009 8:55,21749,2.1,6
18201,12/17/2009 8:55,21212,0.55,24
18201,12/17/2009 8:55,48194,6.75,2
18201,12/17/2009 8:55,48187,6.75,2
18201,12/17/2009 8:55,48184,6.75,2
18201,12/17/2009 8:55,21430,3.75,4
18201,12/17/2009 8:55,20972,1.25,12
18201,12/17/2009 8:55,85015,2.55,6
18201,12/17/2009 8:55,22266,0.65,24
18201,12/17/2009 8:55,22283,7.95,2
18201,12/17/2009 8:55,21609,2.95,6
18201,12/17/2009 8:55,22087,2.95,6
18201,12/17/2009 8:55,85123A,2.95,6
18201,12/17/2009 8:55,35400,8.95,2
18201,12/17/2009 8:55,21173,1.65,12
18201,12/17/2009 8:55,22061,9.95,2
18201,12/17/2009 8:55,21133,1.69,12
18201,12/17/2009 8:55,22119,6.95,3
18201,12/17/2009 8:55,47566,4.65,5
18201,12/17/2009 8:55,22078,2.1,12
18201,12/17/2009 8:55,21735,12.75,2
18201,12/17/2009 8:55,85066,12.75,2
18203,11/23/2010 12:25,40005B,0.85,1
18203,11/23/2010 12:25,22882,1.95,1
18203,11/23/2010 12:25,22751,3.75,1
18203,11/23/2010 12:25,22780,4.25,1
18203,11/23/2010 12:25,22187,4.25,1
18203,11/23/2010 12:25,21379,1.25,4
18203,11/23/2010 12:25,21381,1.69,3
18203,11/23/2010 12:25,84637,5.95,1
18203,11/23/2010 12:25,21755,5.95,1
18203,11/23/2010 12:25,21754,5.95,1
18203,11/23/2010 12:25,22622,9.95,1
18203,11/23/2010 12:25,21735,12.75,1
18203,11/23/2010 12:25,22171,8.5,2
18203,11/23/2010 12:25,22838,14.95,2
18203,12/8/2009 13:19,22241,1.25,1
18203,12/8/2009 13:19,21124,1.25,1
18203,12/8/2009 13:19,21377,1.65,1
18203,12/8/2009 13:19,21379,1.25,2
18203,12/8/2009 13:19,21381,1.69,2
18203,12/8/2009 13:19,21380,2.95,2
18203,12/8/2009 13:19,21259,5.95,1
18203,12/8/2009 13:19,21378,1.65,4
18203,12/8/2009 13:19,20793,6.75,1
18203,12/8/2009 13:19,35400,8.95,1
18203,12/8/2009 13:19,90035A,10.75,1
18203,12/8/2009 13:19,85065,12.75,1
18203,12/8/2009 13:19,21257,7.95,2
18203,12/8/2009 13:19,21735,12.75,2
18203,6/7/2010 12:29,22488,1.65,1
18203,6/7/2010 12:29,84685,3.75,1
18203,6/7/2010 12:29,84686,4.25,1
18203,6/7/2010 12:29,21378,1.65,3
18203,6/7/2010 12:29,21377,1.65,3
18203,6/7/2010 12:29,21379,1.25,4
18203,6/7/2010 12:29,84637,5.95,1
18203,6/7/2010 12:29,M,5,2
18203,6/7/2010 12:29,21259,5.95,2
18203,6/7/2010 12:29,21259,5.95,2
18203,6/7/2010 12:29,22605,12.75,1
18203,6/7/2010 12:29,20793,6.75,2
18203,6/7/2010 12:29,21257,7.95,4
18206,6/4/2010 13:47,21704,0.85,12
18206,6/4/2010 13:47,21790,0.85,12
18206,6/4/2010 13:47,85017A,0.85,12
18206,6/4/2010 13:47,21136,1.69,8
18206,6/4/2010 13:47,21135,1.69,8
18206,6/4/2010 13:47,84879,1.69,8
18206,6/4/2010 13:47,21889,1.25,12
18206,6/4/2010 13:47,21791,1.25,12
18206,6/4/2010 13:47,21718,1.25,12
18206,6/4/2010 13:47,21915,1.25,12
18206,6/4/2010 13:47,21914,1.25,12
18206,6/4/2010 13:47,85060,1.25,12
18206,6/4/2010 13:47,15039,0.85,20
18206,6/4/2010 13:47,21890,2.95,6
18206,6/4/2010 13:47,15036,0.75,24
18206,6/4/2010 13:47,21716,2.55,8
18206,6/4/2010 13:47,21715,2.55,8
18206,6/4/2010 13:47,21892,1.25,24
18206,6/4/2010 13:47,21891,1.25,24
18207,7/28/2010 14:26,82580,0.55,12
18207,7/28/2010 14:26,82581,0.55,12
18207,7/28/2010 14:26,82607A,1.25,6
18207,7/28/2010 14:26,21389,0.85,12
18207,7/28/2010 14:26,84843,5.95,2
18207,7/28/2010 14:26,84510A,1.25,10
18207,7/28/2010 14:26,71477,3.25,4
18207,7/28/2010 14:26,21349,6.75,2
18207,7/28/2010 14:26,84879,1.69,8
18207,7/28/2010 14:26,21136,1.69,8
18207,7/28/2010 14:26,21135,1.69,8
18207,7/28/2010 14:26,84509A,3.75,4
18207,7/28/2010 14:26,21773,1.25,12
18207,7/28/2010 14:26,84836,1.25,12
18207,7/28/2010 14:26,22227,0.65,24
18207,7/28/2010 14:26,22335,0.65,24
18207,7/28/2010 14:26,82486,7.95,2
18207,7/28/2010 14:26,21314,2.1,8
18207,7/28/2010 14:26,22497,4.25,4
18207,7/28/2010 14:26,21171,1.45,12
18207,7/28/2010 14:26,21164,2.95,6
18207,7/28/2010 14:26,22470,2.95,6
18207,7/28/2010 14:26,84459B,1.49,12
18207,7/28/2010 14:26,85067,18.95,1
18207,7/28/2010 14:26,22469,1.65,12
18207,7/28/2010 14:26,84849D,1.69,12
18207,7/28/2010 14:26,21174,1.95,12
18207,7/28/2010 14:26,22297,1.25,24
18207,7/28/2010 14:26,22291,1.45,24
18207,7/28/2010 14:26,82484,6.45,6
18207,7/28/2010 14:26,22296,1.65,24
18208,5/23/2010 11:54,22605,12.75,1
18208,5/23/2010 11:54,21274,12.75,1
18208,5/23/2010 11:54,22138,4.95,3
18208,5/23/2010 11:54,22139,4.95,3
18208,5/23/2010 11:54,21524,7.49,2
18208,5/23/2010 11:54,21892,1.25,12
18208,5/23/2010 11:54,22606,15.95,1
18208,5/23/2010 11:54,22607,8.5,2
18208,5/23/2010 11:54,22502,4.25,4
18208,5/23/2010 11:54,85067,18.95,1
18208,5/23/2010 11:54,22487,9.95,2
18208,5/23/2010 11:54,22634,9.95,2
18208,5/23/2010 11:54,84836,1.25,24
18208,5/23/2010 11:54,21589,2.55,12
18208,5/23/2010 11:54,85068,7.95,4
18208,5/23/2010 11:54,22636,8.5,4
18208,5/23/2010 11:54,22635,9.95,4
18210,11/22/2010 9:39,84970S,0.85,12
18210,11/22/2010 9:39,20983,0.85,12
18210,11/22/2010 9:39,22956,2.1,6
18210,11/22/2010 9:39,21212,0.55,24
18210,11/22/2010 9:39,84978,1.25,12
18210,11/22/2010 9:39,22840,7.95,2
18210,11/22/2010 9:39,84988,1.45,12
18210,11/22/2010 9:39,21210,1.45,12
18210,11/22/2010 9:39,21164,2.95,6
18210,11/22/2010 9:39,21042,5.95,3
18212,1/31/2010 14:42,21556,2.55,3
18212,1/31/2010 14:42,22325,4.95,3
18212,1/31/2010 14:42,47590B,5.45,3
18212,1/31/2010 14:42,22215,8.5,2
18212,1/31/2010 14:42,22063,2.95,6
18212,1/31/2010 14:42,21754,5.95,3
18212,1/31/2010 14:42,21832,1.65,12
18212,1/31/2010 14:42,22071,3.75,6
18212,1/31/2010 14:42,21485,4.95,6
18212,1/31/2010 14:42,85123A,2.95,12
18212,1/31/2010 14:42,22060,9.95,4
18212,1/31/2010 14:42,22061,9.95,6
18214,6/22/2010 12:57,22646,1.45,1
18214,6/22/2010 12:57,47591C,1.95,1
18214,6/22/2010 12:57,82494L,2.95,1
18214,6/22/2010 12:57,84997C,3.75,1
18214,6/22/2010 12:57,84997B,3.75,1
18214,6/22/2010 12:57,84997A,3.75,1
18214,6/22/2010 12:57,21232,1.25,4
18214,6/22/2010 12:57,82482,2.55,3
18214,6/22/2010 12:57,21931,1.95,4
18214,6/22/2010 12:57,85099C,1.95,4
18214,6/22/2010 12:57,20711,1.95,4
18214,6/22/2010 12:57,20754,2.1,4
18214,6/22/2010 12:57,47570B,10.65,2
18214,6/22/2010 12:57,71053,3.75,7
18214,6/22/2010 12:57,22355,0.72,100
18214,6/22/2010 12:57,22384,1.45,100
18214,6/22/2010 12:57,20725,1.45,100
18214,6/22/2010 12:57,22383,1.45,100
18214,6/27/2010 11:21,71053,3.39,24
18214,6/27/2010 11:21,85123A,2.55,32
18214,6/27/2010 11:21,21937,2.55,50
18214,6/3/2010 19:47,21175,2.1,1
18214,6/3/2010 19:47,22072,3.75,1
18214,6/3/2010 19:47,21175,2.1,3
18214,6/3/2010 19:47,22072,3.75,2
18214,6/3/2010 19:47,71053,3.75,2
18214,6/3/2010 19:47,22352,2.55,3
18214,6/3/2010 19:47,21559,2.55,3
18214,6/3/2010 19:47,21166,1.95,4
18214,6/3/2010 19:47,21035,2.95,3
18214,6/3/2010 19:47,22501,9.95,1
18214,6/3/2010 19:47,20754,2.1,6
18214,6/3/2010 19:47,22622,9.95,2
18214,6/3/2010 19:47,21259,5.95,4
18214,6/3/2010 19:47,85123A,2.55,32
18214,6/3/2010 19:47,21733,2.55,32
18214,6/3/2010 19:47,20726,1.45,100
18214,6/3/2010 19:47,20725,1.45,100
18214,6/3/2010 19:47,22384,1.45,100
18214,6/8/2010 17:29,21908,2.1,1
18214,6/8/2010 17:29,22646,1.45,2
18214,6/8/2010 17:29,37448,1.49,2
18214,6/8/2010 17:29,71053,3.75,1
18214,6/8/2010 17:29,47591C,1.95,2
18214,6/8/2010 17:29,85152,2.1,2
18214,6/8/2010 17:29,21408,4.25,1
18214,6/8/2010 17:29,21411,4.25,1
18214,6/8/2010 17:29,22502,4.25,1
18214,6/8/2010 17:29,82494L,2.95,2
18214,6/8/2010 17:29,20725,1.65,4
18214,6/8/2010 17:29,22384,1.65,4
18214,6/8/2010 17:29,84997A,3.75,2
18214,6/8/2010 17:29,84997B,3.75,2
18214,6/8/2010 17:29,84997C,3.75,2
18214,6/8/2010 17:29,20725,1.65,5
18214,6/8/2010 17:29,22384,1.65,5
18214,6/8/2010 17:29,47566,4.65,2
18214,6/8/2010 17:29,22501,9.95,5
18215,3/26/2010 13:03,21907,2.1,6
18215,3/26/2010 13:03,21175,2.1,6
18215,3/26/2010 13:03,21977,0.55,24
18215,3/26/2010 13:03,22366,7.49,2
18215,3/26/2010 13:03,82552,1.25,12
18215,3/26/2010 13:03,85049C,1.25,12
18215,3/26/2010 13:03,85049C,1.25,12
18215,3/26/2010 13:03,85049D,1.25,12
18215,3/26/2010 13:03,22528,1.25,12
18215,3/26/2010 13:03,21974,1.45,12
18215,3/26/2010 13:03,21214,1.45,12
18215,3/26/2010 13:03,84988,1.45,12
18215,3/26/2010 13:03,21164,2.95,6
18215,3/26/2010 13:03,21612,2.95,6
18215,3/26/2010 13:03,21611,2.95,6
18215,3/26/2010 13:03,21035,2.95,6
18215,3/26/2010 13:03,21843,10.95,2
18215,3/26/2010 13:03,47566,4.65,5
18215,3/26/2010 13:03,21174,1.95,12
18215,3/26/2010 13:03,22191,8.5,3
18215,3/26/2010 13:03,22194,8.5,3
18215,3/26/2010 13:03,48187,7.49,4
18215,3/26/2010 13:03,48129,7.49,4
18215,3/26/2010 13:03,21524,7.49,4
18215,3/26/2010 13:03,85049B,1.25,24
18215,3/26/2010 13:03,85049G,1.25,24
18215,3/26/2010 13:03,21614,2.95,12
18215,3/26/2010 13:03,21181,2.1,18
18215,3/26/2010 13:03,85152,2.1,18
18215,3/26/2010 13:03,48184,7.49,6
18215,3/26/2010 13:03,22192,8.5,6
18215,3/26/2010 13:03,21380,2.95,24
18215,6/30/2010 16:37,21977,0.55,24
18215,6/30/2010 16:37,22528,1.25,12
18215,6/30/2010 16:37,21974,1.45,12
18215,6/30/2010 16:37,21164,2.95,6
18215,6/30/2010 16:37,21174,1.95,12
18215,6/30/2010 16:37,21907,2.1,12
18215,6/30/2010 16:37,82552,1.25,24
18215,6/30/2010 16:37,85152,2.1,24
18215,8/18/2010 12:42,21907,2.1,6
18215,8/18/2010 12:42,85049D,1.25,12
18215,8/18/2010 12:42,85049B,1.25,12
18215,8/18/2010 12:42,21620,3.75,6
18215,8/18/2010 12:42,85049C,1.25,18
18215,8/18/2010 12:42,21174,1.95,12
18215,8/18/2010 12:42,21175,2.1,12
18215,8/18/2010 12:42,21977,0.55,48
18215,8/18/2010 12:42,48129,7.49,4
18215,8/18/2010 12:42,48187,7.49,4
18215,8/18/2010 12:42,22528,1.25,24
18215,8/18/2010 12:42,21974,1.45,24
18215,8/18/2010 12:42,21614,2.95,12
18215,8/18/2010 12:42,21181,2.1,18
18215,8/18/2010 12:42,85152,2.1,24
18215,8/18/2010 12:42,21380,2.95,18
18215,9/28/2010 16:18,85049H,0.42,24
18215,9/28/2010 16:18,22219,0.85,12
18215,9/28/2010 16:18,21212,0.55,24
18215,9/28/2010 16:18,84380,1.25,12
18215,9/28/2010 16:18,84378,1.25,12
18215,9/28/2010 16:18,22624,8.5,2
18215,9/28/2010 16:18,21210,1.45,12
18215,9/28/2010 16:18,22807,2.95,6
18215,9/28/2010 16:18,22635,9.95,2
18215,9/28/2010 16:18,21174,1.95,12
18215,9/28/2010 16:18,22158,2.95,8
18215,9/28/2010 16:18,21181,2.1,12
18215,9/28/2010 16:18,21903,2.1,12
18215,9/28/2010 16:18,22297,1.25,24
18215,9/28/2010 16:18,85049G,1.25,24
18215,9/28/2010 16:18,85049E,1.25,24
18215,9/28/2010 16:18,85049A,1.25,24
18215,9/28/2010 16:18,22734,2.55,12
18215,9/28/2010 16:18,84988,1.45,24
18215,9/28/2010 16:18,22809,2.95,12
18215,9/28/2010 16:18,22077,1.65,24
18217,7/1/2010 15:39,71406C,0.42,10
18217,7/1/2010 15:39,22645,1.45,24
18217,7/1/2010 15:39,22646,1.45,24
18217,7/1/2010 15:39,22644,1.45,24
18217,7/1/2010 15:39,22649,4.95,8
18217,7/1/2010 15:39,21231,1.06,72
18217,7/1/2010 15:39,21232,1.06,72
18217,7/14/2010 12:27,22649,4.95,1
18217,7/14/2010 12:27,21232,1.25,14
18218,2/17/2010 15:11,85206A,1.65,6
18218,2/17/2010 15:11,85187,1.65,6
18218,2/17/2010 15:11,85186A,0.42,24
18218,2/17/2010 15:11,85186C,0.42,24
18218,2/17/2010 15:11,16235,0.21,60
18218,2/17/2010 15:11,84580,3.75,4
18218,2/17/2010 15:11,84380,1.25,12
18218,2/17/2010 15:11,17003,0.21,72
18218,2/17/2010 15:11,21934,1.65,10
18218,2/17/2010 15:11,21327,1.65,12
18218,2/17/2010 15:11,21717,2.55,8
18218,2/17/2010 15:11,85188A,0.85,24
18218,2/17/2010 15:11,22146,1.95,12
18218,2/17/2010 15:11,84670,0.42,72
18218,2/17/2010 15:11,21935,1.65,20
18218,2/17/2010 15:11,84529A,6.75,6
18218,4/22/2010 12:38,21934,1.65,20
18218,4/22/2010 12:38,21935,1.45,100
18219,11/15/2010 15:44,21519,0.42,12
18219,11/15/2010 15:44,22718,0.42,12
18219,11/15/2010 15:44,22310,1.65,6
18219,11/15/2010 15:44,21917,0.42,24
18219,11/15/2010 15:44,22595,0.85,12
18219,11/15/2010 15:44,22594,0.85,12
18219,11/15/2010 15:44,22593,0.85,12
18219,11/15/2010 15:44,20983,0.85,12
18219,11/15/2010 15:44,22845,6.35,2
18219,11/15/2010 15:44,21136,1.69,8
18219,11/15/2010 15:44,84879,1.69,8
18219,11/15/2010 15:44,21484,3.45,4
18219,11/15/2010 15:44,84836,1.25,12
18219,11/15/2010 15:44,22604,2.55,6
18219,11/15/2010 15:44,22079,1.65,10
18219,11/15/2010 15:44,22844,8.5,2
18219,11/15/2010 15:44,85123A,2.95,6
18219,11/15/2010 15:44,21754,5.95,3
18219,11/15/2010 15:44,22119,6.95,3
18219,11/15/2010 15:44,22766,2.95,8
18219,11/15/2010 15:44,22694,2.1,12
18219,11/15/2010 15:44,22423,12.75,2
18219,11/15/2010 15:44,22767,9.95,4
18219,11/15/2010 15:44,22768,9.95,4
18219,12/6/2010 10:05,22310,1.65,6
18219,12/6/2010 10:05,22795,6.75,2
18219,12/6/2010 10:05,21136,1.69,8
18219,12/6/2010 10:05,84879,1.69,8
18219,12/6/2010 10:05,21484,3.45,4
18219,12/6/2010 10:05,71053,3.75,4
18219,12/6/2010 10:05,22988,1.25,12
18219,12/6/2010 10:05,22844,8.5,2
18219,12/6/2010 10:05,85123A,2.95,6
18219,12/6/2010 10:05,21754,5.95,3
18219,12/6/2010 10:05,22767,9.95,2
18219,12/6/2010 10:05,22796,9.95,2
18219,12/6/2010 10:05,22766,2.95,8
18219,12/7/2009 13:17,21519,0.42,12
18219,12/7/2009 13:17,10133,0.85,10
18219,12/7/2009 13:17,84832,0.85,12
18219,12/7/2009 13:17,21484,3.45,4
18219,12/7/2009 13:17,21870,1.25,12
18219,12/7/2009 13:17,22301,2.55,6
18219,12/7/2009 13:17,22082,1.65,10
18219,12/7/2009 13:17,22080,1.65,10
18219,12/7/2009 13:17,84975,1.69,12
18219,12/7/2009 13:17,22300,2.55,12
18219,3/25/2010 15:14,21519,0.42,12
18219,3/25/2010 15:14,22030,0.42,12
18219,3/25/2010 15:14,84975,1.69,6
18219,3/25/2010 15:14,84832,0.85,12
18219,3/25/2010 15:14,22423,12.75,1
18219,3/25/2010 15:14,21754,5.95,3
18219,3/25/2010 15:14,21012,2.1,12
18219,3/8/2010 13:24,16156N,0.42,25
18219,3/8/2010 13:24,21745,3.75,4
18219,3/8/2010 13:24,21870,1.25,12
18219,3/8/2010 13:24,22301,2.55,6
18219,3/8/2010 13:24,85123A,2.95,6
18219,3/8/2010 13:24,21754,5.95,3
18219,3/8/2010 13:24,21756,5.95,3
18219,3/8/2010 13:24,21012,2.1,48
18219,6/10/2010 9:55,84247L,0.42,12
18219,6/10/2010 9:55,21519,0.42,12
18219,6/10/2010 9:55,21212,0.55,24
18219,6/10/2010 9:55,84879,1.69,8
18219,6/10/2010 9:55,21745,3.75,4
18219,6/10/2010 9:55,71053,3.75,4
18219,6/10/2010 9:55,22528,1.25,12
18219,6/10/2010 9:55,21872,1.25,12
18219,6/10/2010 9:55,82482,2.55,6
18219,6/10/2010 9:55,21755,5.95,3
18219,6/10/2010 9:55,21754,5.95,3
18219,6/10/2010 9:55,22430,4.95,4
18219,6/10/2010 9:55,22423,12.75,2
18219,8/3/2010 11:44,21519,0.42,12
18219,8/3/2010 11:44,22704,0.42,25
18219,8/3/2010 11:44,22705,0.42,25
18219,8/3/2010 11:44,21745,3.75,4
18219,8/3/2010 11:44,22301,2.55,6
18219,8/3/2010 11:44,22470,2.95,6
18219,8/3/2010 11:44,21754,5.95,3
18219,8/3/2010 11:44,22120,9.95,3
18219,9/16/2010 11:29,16161P,0.42,25
18219,9/16/2010 11:29,21745,3.75,4
18219,9/16/2010 11:29,21755,5.95,3
18219,9/16/2010 11:29,21754,5.95,3
18219,9/16/2010 11:29,22120,9.95,3
18219,9/16/2010 11:29,22588,2.55,12
18220,11/10/2010 14:22,21232,1.06,72
18220,11/10/2010 14:22,21231,1.06,72
18220,11/10/2010 14:22,15060B,2.95,60
18220,12/15/2009 11:42,22112,4.95,3
18220,12/15/2009 11:42,21485,4.95,3
18220,12/15/2009 11:42,84029E,3.75,4
18220,12/15/2009 11:42,21479,3.75,4
18220,12/15/2009 11:42,22114,3.95,4
18220,12/15/2009 11:42,85066,12.75,2
18220,12/15/2009 11:42,21232,1.06,144
18220,5/6/2010 10:04,22487,9.95,1
18220,5/6/2010 10:04,22499,5.95,3
18220,5/6/2010 10:04,85217,0.53,120
18220,5/6/2010 10:04,85216,0.53,120
18220,5/6/2010 10:04,21231,1.06,72
18220,5/6/2010 10:04,21232,1.06,72
18220,7/30/2010 12:52,21232,1.06,72
18220,7/30/2010 12:52,21745,3.39,24
18220,7/30/2010 12:52,22423,10.95,16
18220,9/20/2010 15:48,21231,1.06,72
18220,9/20/2010 15:48,22112,4.25,24
18220,9/20/2010 15:48,21484,2.95,36
18220,9/20/2010 15:48,72529W,1.69,64
18221,11/14/2010 15:46,21980,0.29,24
18221,11/14/2010 15:46,20934,5.45,2
18221,11/14/2010 15:46,35924,2.1,6
18221,11/14/2010 15:46,22423,12.75,1
18221,11/14/2010 15:46,22842,6.75,2
18221,11/14/2010 15:46,37495,3.75,4
18221,11/14/2010 15:46,22091,1.25,12
18221,11/14/2010 15:46,20941,1.25,12
18221,11/14/2010 15:46,84988,1.45,12
18221,11/14/2010 15:46,21211,1.45,12
18221,11/14/2010 15:46,21210,1.45,12
18221,11/14/2010 15:46,22359,2.95,6
18221,11/14/2010 15:46,22360,2.95,6
18221,11/14/2010 15:46,22553,1.65,12
18221,11/14/2010 15:46,22551,1.65,12
18221,11/14/2010 15:46,84849A,1.69,12
18221,11/14/2010 15:46,84879,1.69,16
18221,11/14/2010 15:46,21591,1.25,24
18221,11/14/2010 15:46,21586,2.55,12
18221,11/14/2010 15:46,47566B,4.65,10
18223,1/20/2010 11:31,84249D,0.42,12
18223,1/20/2010 11:31,22023,0.42,12
18223,1/20/2010 11:31,21884,0.65,12
18223,1/20/2010 11:31,21879,0.65,12
18223,1/20/2010 11:31,22355,0.85,10
18223,1/20/2010 11:31,22132,0.85,12
18223,1/20/2010 11:31,22196,0.85,12
18223,1/20/2010 11:31,22133,0.85,12
18223,1/20/2010 11:31,10002,0.85,12
18223,1/20/2010 11:31,16156S,0.42,25
18223,1/20/2010 11:31,22131,1.95,6
18223,1/20/2010 11:31,22414,6.75,2
