house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
2405,5328.913614,1139,6,2,3,30
2406,3137.690619,522,11,1,5,17
2407,3710.51712,645,10,1,2,30
2408,6786.842544,1021,35,2,2,8
2409,4143.930449,668,14,1,2,16
2410,2678.767208,650,4,1,4,96
2411,2608.381229,575,9,1,7,60
2412,3420.040602,625,9,1,1,51
2413,3546.892785,750,7,1,7,32
2414,4736.781636,700,6,1,2,4
2415,3918.127196,880,6,1,2,116
2417,3140.36921,650,4,2,8,116
2418,2521.658993,400,15,1,5,30
2419,3306.87587,610,8,1,2,30
2420,2464.019115,400,12,1,2,86
2422,3509.878177,750,4,2,3,106
2423,3076.364047,590,5,1,3,26
2424,5379.94856,1100,4,2,3,54
2425,4871.869097,732,45,1,2,6
2426,5382.452961,1217,5,2,2,113
2427,3943.668423,721,11,1,7,12
2428,2592.134514,650,2,1,4,106
2429,3117.809568,496,5,1,1,52
2430,8552.45199,1600,8,3,8,46
2431,3765.625914,746,4,1,1,29
2432,4410.648516,590,3,1,3,2
2434,3720.821685,650,20,1,43,14
2436,3807.242953,850,5,1,4,86
2437,3893.779108,698,13,1,3,52
2438,4474.128841,750,20,1,5,3
2439,6888.635322,1387,11,2,1,88
2440,4663.333481,861,21,1,4,37
2441,7423.810694,2200,18,2,6,57
2442,5025.994263,1200,6,2,2,13
2443,4521.816989,778,4,1,6,2
2444,6550.250798,1080,28,2,3,13
2445,3984.436853,682,12,1,4,7
2446,4303.163981,1100,3,1,4,106
2447,7237.849296,1341,16,2,4,9
2448,5362.025277,973,34,1,2,34
2449,4867.740878,861,10,1,2,106
2450,3776.714764,684,10,1,5,15
2451,3677.672975,712,5,1,8,12
2452,4284.454864,710,26,1,2,17
2453,5486.576216,1200,5,2,3,53
2454,7396.707439,1331,32,2,2,10
2456,4382.887579,635,11,1,8,10
2457,7642.734191,1372,7,2,5,10
2458,4294.814754,893,1,2,1,77
2459,2605.315183,500,1,1,3,79
2460,4029.078744,890,3,2,9,106
2461,3178.374093,600,5,1,3,116
2462,3549.499479,600,1,1,10,4
2463,5749.700674,1200,4,2,4,116
2465,3882.915115,630,5,1,4,16
2466,2345.237694,500,3,1,10,105
2467,4610.301705,800,34,1,2,8
2468,3683.936799,681,6,1,1,19
2470,5619.025403,1100,8,2,5,59
2471,2994.425442,550,18,1,7,16
2472,4796.153613,744,4,1,4,2
2474,7401.948788,2042,1,3,6,86
2475,5734.162433,982,41,1,7,6
2476,6166.670508,1198,35,2,13,50
2477,2870.157513,550,21,1,12,17
2478,4049.799744,586,33,1,2,16
2479,3632.065584,788,6,1,7,29
2480,3728.812572,800,2,1,2,52
2481,3653.535495,661,42,1,2,38
2482,4147.37286,800,18,1,1,29
2483,3833.93763,900,3,1,15,16
2484,7096.647659,1295,26,2,10,30
2485,7581.681227,1481,20,2,6,28
2486,2924.34525,625,2,1,8,106
2487,2739.854643,419,5,1,2,29
2490,2086.801646,305,6,1,2,89
2491,5340.084914,1126,3,2,10,29
2492,2828.08019,599,5,1,8,29
2493,6763.274411,1500,11,2,3,32
2494,6517.764646,1309,4,2,3,52
2495,6421.585516,1210,38,2,12,27
2496,6378.282376,1200,3,1,1,101
2497,3544.8643,650,28,1,12,36
2498,2370.806328,400,2,1,2,116
2499,7092.019406,1450,8,2,4,61
2500,3621.545606,746,12,1,2,90
2501,3225.194756,520,29,1,2,14
2502,6538.503596,1035,4,2,2,0
2503,3871.680157,556,5,1,3,16
2504,2772.786586,600,4,1,10,105
2505,3636.703647,687,8,1,10,7
2506,5426.391871,1100,7,1,4,31
2507,2633.283127,445,16,1,1,103
2508,4321.89822,850,6,1,2,85
2509,3374.494477,600,16,1,2,89
2511,2776.583212,480,5,1,1,103
2512,8964.451383,1537,17,2,9,11
2513,4403.960562,920,6,1,4,57
2514,5419.935179,1038,10,2,7,39
2515,4521.95631,950,4,1,3,136
2516,3493.891008,708,8,1,14,30
2518,3193.165888,700,4,1,10,36
2519,2806.861068,500,5,1,3,115
2520,2756.651059,600,3,1,4,116
2521,6747.760649,1209,18,2,2,30
2522,5789.744433,1300,8,2,7,53
2523,3331.569042,525,28,1,4,16
2524,6859.522123,1100,23,2,4,24
2525,5395.415388,839,5,1,1,1
2526,4406.752075,840,14,1,4,51
2527,2346.86734,400,2,1,5,76
2528,4493.4548,767,9,1,3,11
2529,2913.292791,488,14,1,1,103
2530,3343.887956,700,1,1,3,53
2532,2457.615609,575,2,1,8,115
2533,2475.710694,395,1,1,12,8
2534,2189.950702,400,4,1,5,96
2535,3656.865646,763,10,1,10,27
2536,3466.657032,443,6,1,2,9
2537,3314.357034,750,2,1,1,96
2538,6022.148516,962,18,2,12,4
2539,3236.455758,612,15,1,8,18
2540,3924.339708,709,14,1,8,16
2541,2255.236846,550,4,1,8,96
2542,2156.225655,400,4,1,6,96
2543,4376.956948,808,51,1,2,30
2544,4000.296973,800,11,1,5,116
2545,3946.526619,766,19,1,4,47
2546,2380.523638,400,1,1,11,106
2547,6400.939363,1166,15,2,3,15
2548,8588.01669,1342,6,2,1,3
2549,3162.29868,604,4,1,2,89
2550,7256.165686,1300,19,2,7,14
2551,2329.267859,500,3,1,5,96
2552,2374.345818,350,4,1,1,116
2553,2998.734393,550,6,1,3,60
2554,3631.658662,639,16,1,3,30
2555,3908.077173,785,5,1,4,52
2556,2502.094436,436,3,1,6,106
2557,4899.33909,950,8,1,1,116
2558,8798.667565,1600,4,3,2,30
2559,3521.577329,900,4,1,6,115
2560,3647.953292,761,12,1,8,31
2561,5139.28232,950,28,1,2,29
2562,5415.18458,1170,7,2,3,89
2563,3107.016578,616,6,1,9,105
2564,7310.476151,1302,5,2,3,27
2566,4392.769971,900,15,1,8,52
2567,4335.30406,700,20,1,4,24
2568,3147.106572,550,5,1,1,116
2569,4002.90356,800,38,1,13,9
2570,2789.829005,450,32,1,3,29
2571,3558.090285,725,18,1,8,32
2572,3812.748536,1086,4,1,11,108
2574,4020.006641,662,11,1,3,11
2575,4864.171376,1200,4,1,6,86
2577,5351.140561,1371,4,2,3,85
2578,5016.763183,852,8,1,4,8
2579,6665.841458,1225,11,2,7,14
2580,5392.509016,900,44,2,1,29
2581,6464.380182,1230,25,2,10,30
2582,2313.292225,400,3,1,5,82
2583,4909.75433,991,38,2,10,29
2584,6592.833356,1209,18,2,4,18
2585,4890.59925,813,9,1,2,9
2586,2528.973583,418,10,1,5,56
2587,4602.680541,1000,22,1,11,43
2588,5085.716225,1100,15,1,9,86
2589,3779.557528,900,4,1,7,53
2590,4008.158738,800,17,1,4,51
2591,3361.449327,618,14,1,4,47
2592,3619.327266,750,13,1,2,91
2594,3643.674339,666,6,1,1,19
2595,3785.55342,1000,6,1,9,104
2597,6396.681449,1194,30,2,15,43
2598,4207.155583,1100,2,1,3,106
2599,5398.121651,1200,4,2,2,30
2600,3169.90666,534,9,1,5,17
2601,2450.487181,450,3,1,3,116
2602,5261.406079,1150,1,2,14,116
2603,3040.905896,700,5,1,7,116
2604,3038.780845,470,4,1,4,19
2605,3656.916951,642,34,1,6,37
2606,2615.00934,700,2,1,10,106
2607,3880.464882,795,8,1,1,104
2608,6722.545439,1150,28,2,2,17
2609,3134.320164,532,27,1,5,44
2610,3947.084277,900,4,1,10,17
2611,3830.249537,760,3,1,1,64
2612,2619.985707,500,3,1,5,116
2614,3071.921516,473,4,1,6,14
2615,3487.452596,779,4,1,2,116
2616,4365.559215,700,28,1,4,24
2617,6858.328886,860,10,1,8,7
2618,4272.793137,712,25,1,2,16
2619,3788.421142,595,46,1,3,13
2620,2682.054618,424,40,1,43,43
2621,2849.733801,600,15,1,4,56
2622,4572.10332,900,22,1,9,15
2623,3628.381657,676,7,1,2,86
2624,6738.032042,1350,8,2,2,89
2625,4327.774937,700,23,1,4,24
2626,6448.176993,1207,28,2,5,17
2627,4051.301618,850,10,1,5,86
2628,3722.838144,775,12,1,4,53
2629,3312.664303,800,5,1,5,115
2630,6466.198677,1035,5,2,2,0
2631,3020.249198,531,14,1,3,53
2632,4935.437727,948,23,1,6,28
2633,3239.381759,585,31,1,5,30
2636,4881.980322,948,23,2,14,30
2637,2566.336017,467,8,1,11,50
2638,3371.638895,468,9,1,2,16
2640,5717.969943,1500,2,2,3,106
2642,4190.142505,649,10,1,2,27
2643,6122.633053,1040,9,2,4,37
2645,3653.643496,725,6,1,1,29
2646,8222.189741,1531,4,2,2,106
2647,3560.241768,700,12,1,6,37
2648,3559.606414,750,4,1,2,116
2649,5029.042721,1097,2,2,2,96
2650,6728.411925,1097,23,2,1,19
2651,3287.771496,429,9,1,2,13
2652,4257.012938,900,3,1,4,33
2653,3079.588087,625,4,1,1,116
2654,2693.911902,550,2,1,2,86
2655,4170.268392,722,8,1,6,13
2656,8544.379321,1700,24,2,2,43
2657,3918.102432,900,2,1,3,52
2658,7647.96051,1447,5,2,5,17
2659,3535.6919,636,24,1,7,33
2660,6356.207249,1198,20,2,3,11
2661,4841.820746,977,50,1,10,27
2662,2780.095673,600,5,1,14,96
2663,3179.719136,600,29,1,12,36
2664,2965.486859,500,14,1,1,51
2665,2505.868343,435,24,1,8,28
2666,5401.186724,1400,4,2,4,116
2667,5565.70382,1250,3,2,5,76
2668,8574.685743,2900,6,2,2,92
2669,5217.304697,1144,5,2,3,18
2670,3052.556549,597,5,1,3,44
2672,4905.061138,1000,10,2,5,12
2673,5193.49392,799,34,1,2,6
2674,4648.862769,920,11,1,9,30
2675,2621.606176,549,4,1,5,56
2676,3237.395956,520,30,1,2,14
2677,2799.90716,500,3,1,4,3
2678,3415.415995,569,29,1,2,38
2679,4786.812195,704,34,1,2,6
2680,6455.466444,972,4,2,3,8
2681,3188.18945,557,15,1,3,44
2682,2309.954889,375,5,1,5,86
2683,6040.492855,1077,29,2,11,12
2684,6140.391881,1216,12,2,2,101
2686,3857.047736,662,19,1,1,19
2687,3851.00601,825,6,1,6,30
2688,4749.886442,953,21,2,8,18
2689,3917.104031,828,16,1,5,86
2690,2662.85574,600,1,1,2,59
2691,6758.844044,1207,48,2,2,9
2692,2358.386839,550,3,1,5,116
2693,2369.264229,450,3,1,7,55
2694,4424.355294,886,7,1,1,180
2695,2659.939484,500,5,1,8,32
2696,3677.132878,750,3,1,3,51
2697,6209.41248,1200,25,2,12,36
2698,5734.323257,2000,1,2,9,104
2699,6981.368961,1284,18,2,4,47
2700,5272.030271,888,4,1,0,4
2701,7522.139019,1164,17,2,2,0
2702,5642.293672,968,12,2,2,28
2703,7412.155078,1400,21,2,8,9
2704,3671.897692,785,2,1,10,6
2705,3494.125986,446,4,1,1,11
2706,3608.314276,510,14,1,3,16
2708,4444.26006,800,36,1,2,9
2709,2999.360133,700,4,1,1,96
2710,5398.740793,972,11,2,4,28
2711,2784.964973,500,4,1,10,48
2712,3846.190807,684,19,1,8,16
2713,2738.209713,500,11,1,7,88
2714,2922.996828,800,4,1,13,106
2715,6990.452484,1100,36,2,3,29
2717,5969.530551,1400,10,2,8,86
2718,3742.097517,800,7,1,3,89
2719,4729.960093,950,4,1,3,116
2720,2978.705474,600,10,1,10,27
2721,3885.448026,667,19,1,6,8
2723,5982.864941,1050,24,2,2,34
2724,7012.543477,1400,9,2,3,32
2725,2836.794315,487,4,1,4,47
2726,3584.331678,725,5,1,2,116
2727,8949.862521,1600,17,3,8,31
2728,4764.417757,958,5,1,3,116
2729,2704.541007,417,19,1,2,28
2730,4033.168091,759,2,1,3,11
2731,2946.730132,570,10,1,4,51
2732,2618.158546,550,3,1,3,116
2733,5189.574291,1700,2,1,7,96
2734,6196.017299,1150,19,2,6,11
2735,2775.11572,500,11,1,6,58
2736,3898.823206,675,21,1,2,42
2737,2348.646285,500,5,1,5,111
2738,7963.674964,1550,12,2,4,33
2739,6917.478462,1800,2,3,2,92
2741,2939.979832,585,4,1,2,120
2744,6660.733507,1100,22,2,5,30
2745,5760.320678,1200,6,1,1,106
2746,8401.602648,1324,7,2,8,1
2747,5086.525314,1100,6,2,6,59
2748,3807.364603,707,12,1,4,28
2749,2972.564689,500,1,1,6,116
2750,4483.365547,900,14,1,43,14
2751,3750.490543,627,18,1,2,120
2752,2840.66429,500,11,1,3,86
2753,4476.396611,868,7,1,2,58
2754,2213.69088,400,2,1,1,101
2755,2421.017311,450,5,1,2,116
2756,3826.954869,788,11,1,7,29
2757,4632.802113,941,14,1,7,39
2758,3666.362931,682,30,1,15,43
2759,5313.44517,1115,4,2,4,28
2760,3033.820262,800,5,1,9,106
2762,3193.645688,578,22,1,4,47
2763,3692.216295,640,46,1,5,13
2764,4420.050781,729,16,1,2,13
2765,5801.377416,1100,6,1,1,180
2766,3032.023533,573,9,1,11,31
2767,4316.556436,800,6,1,4,7
2768,3585.829201,760,7,1,12,27
2769,4634.327536,750,5,1,1,9
2770,4886.373088,708,47,1,2,6
2771,3807.159314,768,3,1,2,26
2772,3548.83102,750,29,1,7,49
2773,3848.358568,741,12,1,1,29
2774,3659.164469,633,26,1,2,41
2775,2553.554226,650,5,1,5,94
2776,5831.740009,1126,9,2,10,29
2777,4397.483988,1000,2,1,4,76
2778,4802.921921,1500,2,1,3,94
2779,4273.933951,800,10,1,2,116
2780,3525.399687,707,10,1,12,27
2781,6555.850604,1500,8,2,3,89
2782,5047.9534,714,6,1,1,1
2783,2814.047034,265,3,1,9,0
2784,6130.308235,1100,37,1,2,30
2785,5917.445298,1031,2,1,1,19
2787,7390.884988,1413,15,2,5,17
2789,2565.177106,375,21,1,4,108
2790,3874.72404,900,4,1,6,53
2791,4326.200418,785,40,1,3,11
2792,3025.030028,525,3,1,11,12
2793,6297.832146,1355,13,2,15,60
2794,4706.77556,800,23,1,10,4
2795,2497.392271,450,5,1,3,116
2796,3136.242952,580,12,1,6,33
2797,5791.264469,1500,4,2,2,106
2798,2503.946452,600,2,1,9,96
2799,6855.328886,860,10,1,8,7
2800,3367.861772,614,3,1,6,14
2801,4662.710521,1236,1,1,4,6
2802,3449.540707,722,7,1,12,32
2803,2938.420057,600,8,1,4,85
2804,4454.537926,850,6,1,2,30
2805,4301.408207,693,6,1,2,8
2806,8147.500108,1446,35,2,3,11
2807,3475.444863,700,9,1,11,31
2808,2834.926539,550,3,1,1,54
2809,4236.767556,850,4,1,1,77
2810,5834.420969,1350,4,2,6,104
2811,5621.584353,800,8,1,2,121
2812,4317.07258,810,14,1,2,30
2813,2834.734212,700,3,1,4,116
2814,3961.559693,723,7,1,9,9
2815,9304.935245,1770,10,3,5,10
2816,2859.704129,505,23,1,2,41
2817,3288.110756,600,9,1,4,8
2818,7535.809803,1421,5,2,4,28
2819,3175.660876,576,10,1,5,44
2820,3510.766934,700,12,1,12,27
2821,8301.954714,1447,7,2,5,2
2822,4057.642045,900,3,1,1,86
2823,5207.69337,1015,18,2,8,29
2824,4380.212826,1000,6,1,1,109
2826,2424.316598,525,2,1,5,101
2827,5655.349465,1500,1,2,4,116
2828,3218.499446,474,3,1,5,13
2829,3527.955862,750,5,1,3,90
2830,2697.783295,440,19,1,3,37
2831,3187.524203,625,3,1,4,30
2833,3244.943173,730,9,1,9,57
2834,3722.15146,700,9,1,10,9
2836,6137.792572,1200,18,2,1,51
2837,3996.741396,795,26,1,0,48
2838,3223.696086,775,3,1,4,106
2839,3809.254968,642,15,1,4,18
2840,2345.745764,585,2,1,6,96
2841,2985.427215,513,19,1,2,31
2842,5054.098751,1000,7,2,4,30
2843,4006.999406,667,14,1,2,9
2844,6743.140055,1090,30,2,2,17
2845,3347.673659,750,3,1,3,90
2846,6630.966577,1285,10,2,7,33
2847,7774.805895,1333,18,2,43,8
2848,2813.865727,700,2,1,6,101
2849,3459.229586,1000,1,1,4,91
2850,6808.714431,1425,9,2,3,54
2851,2852.649029,500,4,1,3,28
2853,6718.752116,1224,19,2,1,19
2854,6185.052593,1030,3,2,7,5
2855,5438.114518,747,35,1,3,6
2856,5938.022776,1774,1,2,4,8
2857,2938.360653,495,12,1,2,85
2858,3498.425621,615,29,1,2,38
2859,9252.372722,1508,8,2,1,89
2860,2758.376214,639,5,1,3,106
2861,5487.934883,980,12,1,2,75
2862,3851.942981,650,20,1,6,8
2863,5120.435777,1012,12,2,12,32
2865,3071.115331,800,1,1,8,115
2867,8843.366647,1600,9,2,3,91
2868,3315.030374,726,4,1,1,76
2869,3739.287,704,8,1,3,54
2870,3201.938529,520,6,1,4,19
2871,2439.049042,600,1,1,8,96
2872,3722.92527,700,16,1,13,9
2873,3012.097316,549,16,1,7,16
2874,3887.578242,750,32,1,3,31
2875,3456.219886,659,2,1,1,29
2876,4648.578409,950,2,1,1,76
2878,6077.441718,1068,8,2,3,12
2880,6393.023249,1322,9,2,5,84
2881,5613.871112,1200,12,2,3,96
2883,3353.60829,520,17,1,2,29
2884,4184.085551,821,11,1,6,14
2886,4661.832802,885,9,1,3,52
2887,3912.350168,700,26,1,10,4
2888,5278.196215,1200,12,1,5,80
2889,3843.048936,565,15,1,13,1
2890,6091.14149,1287,2,2,5,110
2891,4160.080764,660,16,1,2,120
2892,5344.171736,1052,10,1,7,16
2893,8263.329146,1565,26,2,5,37
2894,3136.812302,557,8,1,4,47
2895,2790.124244,600,4,1,4,52
2896,2176.929257,475,5,1,8,91
2898,3272.861813,684,4,1,2,90
2899,4744.046261,1000,2,1,1,109
2900,7676.726202,1700,3,2,1,95
2901,3909.485595,800,12,1,5,30
2903,3035.406706,515,9,1,0,87
2904,2954.995362,529,10,1,7,29
2905,3156.478312,600,11,1,7,9
2906,2848.223911,650,4,1,4,116
2907,4181.80771,840,6,1,2,13
2908,3780.075939,650,10,1,2,89
2909,2781.249719,550,3,1,2,96
2910,3400.768849,570,26,1,4,15
2911,3547.790854,629,24,1,7,39
2912,2459.558217,550,1,1,4,106
2913,6627.677075,1080,8,2,1,89
2914,2523.121095,500,3,1,8,29
2915,2169.40989,400,3,1,4,96
2916,2669.606821,600,3,1,5,116
2917,2852.590825,505,6,1,1,75
2918,3420.389202,615,21,1,2,38
2919,8066.568498,1487,35,2,9,15
2920,2654.134502,575,2,1,6,53
2921,7704.89623,1967,3,3,16,65
2922,5374.259799,868,6,2,3,115
2923,4104.735115,707,4,1,2,13
2924,7055.72157,1127,25,2,2,10
2925,2484.57927,600,1,1,9,59
2926,6118.132566,1078,14,2,2,25
2927,8801.490941,1510,6,2,5,2
2928,3276.97774,579,22,1,1,104
2929,4101.764901,896,2,1,1,75
2930,4266.639863,688,15,1,3,11
2931,2156.330818,300,4,1,3,116
2932,4587.625922,862,9,1,4,108
2933,5292.068623,1000,7,2,1,12
2934,4677.106005,836,5,1,2,10
2935,5881.14159,1079,11,2,4,47
2936,5462.516205,1000,36,2,4,33
2937,2704.02031,500,1,1,2,56
2938,3672.351821,688,15,1,0,87
2939,5540.809947,1779,1,2,4,96
2940,5753.920174,1033,20,2,8,16
2941,2219.500201,400,3,1,2,91
2942,5033.912483,962,7,2,10,16
2943,5809.001339,1022,18,2,4,47
2944,7371.787103,1400,10,3,4,27
2945,3252.937536,591,8,1,6,113
2946,4431.613968,1100,6,1,9,81
2947,3911.03904,892,8,1,16,65
2948,5105.111116,1000,3,1,3,61
2949,4371.903569,750,18,1,6,11
2950,3998.057456,715,5,1,2,17
2951,3736.005414,812,5,1,5,52
2952,4288.004718,894,11,1,7,9
2953,4414.008587,691,4,1,4,2
2954,4226.50577,651,32,1,4,16
2956,2713.914963,550,11,1,5,52
2957,3654.93103,750,6,1,3,51
2958,4086.301446,700,15,1,2,9
2959,3745.551178,650,20,1,1,31
2960,3164.141752,850,5,1,2,106
2961,3866.388849,650,8,1,10,0
2962,7328.7726,1329,26,2,8,9
2963,5730.075261,1100,25,1,6,48
2964,3188.243644,600,12,1,0,48
2965,8481.384508,1800,11,2,2,75
2966,9158.97385,1935,9,2,1,29
2967,4099.05407,832,21,1,10,53
2970,4267.103949,631,32,1,2,11
2971,2150.744528,400,3,1,6,101
2972,3714.554618,724,21,1,10,7
2973,2829.616734,355,4,1,9,0
2974,3952.622472,828,20,1,5,86
2975,9441.29377,2010,22,3,4,31
2976,2425.068766,600,2,1,14,106
2977,2139.762043,400,2,1,6,101
2978,3618.48825,756,3,2,17,15
2979,3262.791005,600,22,1,1,88
2980,6757.565727,1200,3,2,2,124
2981,3465.124079,750,5,1,5,87
2982,5431.034852,1013,9,1,2,48
2983,3691.631516,1000,5,1,4,91
2984,2980.998218,600,5,1,2,56
2985,5183.116808,1000,5,2,1,24
2986,3788.462518,800,9,1,4,85
2987,3622.309089,597,5,1,3,10
2988,3396.888028,800,3,1,3,116
2989,3051.539318,550,7,1,2,84
2990,3552.841683,685,4,1,9,15
2991,3741.069217,753,28,1,6,30
2992,3040.330995,620,6,1,10,18
2993,8549.963161,1265,19,2,1,4
2994,4940.584042,910,9,1,3,52
2995,8558.232598,1650,10,3,6,36
2996,3125.698661,600,12,1,3,51
2997,4680.886394,860,5,1,1,51
2998,9177.82809,1557,17,2,5,12
2999,2388.444561,500,3,1,8,132
3000,3666.086362,615,14,1,2,9
3001,8155.197269,1250,4,1,2,1
3002,3627.33596,747,8,1,2,90
3003,6036.917504,936,11,1,2,1
3004,4314.100233,760,18,1,4,9
3005,4465.728992,900,24,1,12,36
3006,5615.02425,963,12,2,4,19
3007,2996.855278,800,1,1,4,96
3008,3422.688293,540,43,1,3,13
3009,3786.96021,850,3,2,6,106
3010,5682.610314,900,25,1,1,11
3012,3718.531719,434,26,1,3,6
3014,3790.94896,670,9,1,1,28
3015,3686.631516,1000,5,1,4,91
3016,4233.782935,850,22,1,10,30
3017,3497.605132,735,7,1,7,43
3018,8836.090765,1251,24,2,0,2
3019,6386.765462,1200,4,2,2,116
3020,3238.543148,521,7,1,3,15
3021,2919.659829,650,5,1,2,106
3023,2700.057623,403,4,1,2,28
3024,3547.359905,641,11,1,6,37
3025,3225.965309,526,36,1,4,12
3026,4799.08758,1227,5,2,8,9
3027,3569.345369,726,12,2,5,52
3028,6435.556735,1300,11,2,3,86
3030,3298.863962,590,27,1,3,29
3031,3665.269321,650,17,1,3,31
3032,4223.441368,611,11,1,2,1
3033,2855.162525,487,14,1,4,47
3034,6050.131607,1198,9,2,4,7
3035,3885.599196,786,12,1,6,28
3036,8445.558985,1911,5,2,2,86
3037,4014.827373,558,9,1,3,16
3038,7305.10584,1238,23,2,2,43
3039,4957.714477,1002,27,2,6,28
3040,5710.890695,758,4,1,3,3
3041,9265.474027,1698,19,3,43,10
3042,2115.468131,425,2,1,3,90
3043,7601.213081,1488,6,2,1,90
3044,2657.049622,500,2,1,3,116
3045,3475.062086,615,4,1,2,9
3046,3990.52445,562,4,1,2,0
3047,4277.476833,924,2,1,7,52
3048,2903.721377,500,2,1,3,106
3049,4004.204655,805,8,1,7,12
3050,5843.730433,1000,2,2,4,7
3051,3832.075047,665,25,1,8,16
3052,3456.184686,523,10,1,1,29
3053,2993.521703,750,4,1,11,91
3054,3639.175542,764,7,1,7,29
3055,2538.423843,575,5,1,9,116
3056,5638.322899,1038,12,2,3,52
3057,3314.550355,850,3,1,3,96
3058,9102.799511,1685,43,3,3,15
3059,4475.276661,1000,8,1,6,58
3060,3552.893955,780,12,1,5,7
3061,7149.738068,1300,41,2,4,15
3064,2901.823978,600,6,1,10,30
3065,5029.949029,1001,4,2,3,18
3066,2665.064639,412,8,1,6,113
3067,4427.482032,646,9,1,3,27
3068,3609.165371,700,3,1,6,57
3069,3950.162859,890,5,1,1,180
3070,4064.675045,850,7,1,3,87
3071,3793.70313,950,3,1,9,106
3072,3200.271357,800,4,1,6,106
3073,3600.691451,650,7,1,1,51
3074,9265.712147,1518,14,2,4,10
3075,3039.379025,520,7,1,1,104
3076,5578.096268,811,19,1,6,5
3077,6696.530269,1175,7,2,6,5
3078,2673.095446,575,1,1,2,59
3079,4296.398475,719,20,1,2,16
3080,3570.928878,650,15,1,7,106
3081,4475.339289,825,3,2,1,31
3082,3573.458165,800,6,1,3,91
3083,4536.700668,895,18,1,9,15
3084,3534.901616,446,35,1,2,13
3085,5121.416336,1012,6,2,12,32
3086,5888.237273,991,39,1,3,11
3087,4120.86768,800,36,1,3,29
3088,6739.35506,1400,9,2,4,47
3089,4166.076238,745,12,1,5,10
3090,6086.985986,1040,8,2,4,37
3091,3458.052807,850,4,1,11,77
3092,5750.877712,982,33,1,7,6
3093,3321.862293,750,4,1,3,96
3094,3039.532819,516,13,1,0,87
3095,7250.29864,1265,20,2,8,9
3096,2961.195631,605,2,1,11,50
3097,4589.988129,917,3,1,3,116
3098,2872.794334,600,3,1,3,105
3099,4768.834787,1000,3,2,6,28
3101,4995.194991,1100,4,2,10,10
3102,4658.024118,950,7,1,3,57
3104,4278.40328,800,10,1,1,24
3105,2430.007022,417,3,1,6,106
3106,3285.217865,612,23,1,8,18
3107,3503.236791,800,3,1,2,76
3108,4373.867802,1000,7,1,4,93
3109,2914.214229,499,12,1,1,112
3110,3110.926629,549,6,1,2,84
3111,5333.609224,1115,3,2,4,28
3112,4066.92005,670,10,1,3,13
3113,3498.373838,624,20,1,5,17
3114,3825.349709,772,8,1,3,94
3115,2473.863832,430,4,1,4,85
3116,2827.602523,575,3,1,3,96
3117,4308.165222,875,36,1,8,29
3118,5449.622847,747,42,1,3,6
3119,7627.621659,1164,23,2,8,10
3120,3064.206178,650,3,1,11,43
3121,3984.411926,550,6,1,3,106
3122,4060.23366,905,4,1,4,115
3123,6254.492989,1040,24,2,4,37
3126,7748.642056,1437,17,2,1,19
3127,3854.884963,900,4,1,4,116
3128,2345.545291,400,21,1,8,86
3129,3439.637213,577,10,1,1,29
3130,3601.064864,676,7,1,2,48
3131,3202.002511,650,2,1,2,31
3132,3573.725094,700,9,1,3,88
3134,6312.76561,1260,18,2,7,39
3135,2456.710271,408,4,1,3,57
3136,2825.071947,600,4,1,8,39
3137,2975.509763,600,4,1,2,51
3138,7984.350649,1500,6,3,4,10
3139,4063.461633,950,5,1,3,77
3140,1867.56691,350,2,1,4,106
3142,3421.378325,620,23,1,2,30
3143,5752.219042,951,16,2,5,10
3144,3216.24812,792,1,1,6,116
3145,4406.260604,712,4,1,2,9
3146,3451.028534,777,5,2,6,106
3147,3385.557936,489,9,1,3,16
3149,3813.178311,478,42,1,3,6
3150,2700.82859,440,25,1,3,37
3152,5521.54088,1000,50,2,4,15
3153,3148.117105,554,5,1,6,14
3154,3392.805898,602,28,1,7,39
3155,9004.988591,1685,31,3,11,15
3156,5492.099718,1004,7,2,4,19
3157,3824.542902,653,8,1,4,18
3158,2862.653158,500,4,1,2,116
3159,3675.289911,732,11,1,2,92
3160,2499.574028,396,14,1,4,85
3161,2916.421355,500,3,1,3,86
3162,3190.944141,550,20,0,2,54
3163,4300.441712,706,7,1,3,116
3164,3809.06858,760,41,1,5,30
3165,3146.927761,700,2,1,2,81
3166,6903.27956,1231,20,2,2,16
3167,7533.681493,1250,6,2,1,9
3168,7383.586499,1266,25,2,2,11
3169,4872.268954,950,3,1,3,116
3170,3222.222341,550,37,1,4,12
3171,5149.82321,1035,4,2,10,18
3172,3383.418193,556,30,1,3,13
3173,4604.056795,973,18,1,6,30
3174,3554.019982,705,3,1,5,30
3175,2858.962732,497,30,1,15,43
3176,1850.4923,300,4,1,6,106
3177,4876.647458,959,11,1,2,106
3178,4586.143447,808,6,1,43,8
3179,2995.334807,700,2,1,1,115
3180,3178.789706,800,4,1,3,67
3181,3744.499097,655,22,1,3,86
3182,7287.33113,1273,9,2,1,31
3183,4107.531294,616,26,1,2,16
3184,3596.944909,793,6,1,8,29
3185,2462.982798,550,1,1,8,106
3186,6592.217769,2700,1,2,1,106
3187,3013.203849,700,3,1,2,106
3189,3839.946739,895,4,1,4,90
3190,3658.263693,650,15,1,3,30
3191,3354.042703,586,14,1,2,99
3192,3567.18165,670,3,1,2,11
3193,3043.790684,700,3,1,2,96
