Date,Nickname,Movie_score,Title,Content,Is_spoiler,Helpful_vote_count,Not_helpful_vote_count,Total_vote_count
2019-12-29,swhirt,8,I had my doubts but I thought it was great!,"I didn't see this movie until 29/Dec because I saw the reviews and assumed it sucked so I waited until it was in the discount theater near me. I really don't see why people are trashing this movie so much. It is basically T2 but a modern version with better graphics and fight scenes and everyone loved T2. Action was good and was most of the movie, the story held up and made sense, the acting was good. I thought the augmented girl from the future was a bit too much. I liked her and everything but she seemed to have some pretty bad weaknesses that seemed to be overdone. They could have toned that down and bit to make it more believable, at least in my opinion. Aside from that I loved the movie. A thrill ride from beginning to end. I hope they make more. PS. I hated T3, T4, and never saw T5 so I did not have the franchise in high regard at the time of watching.",X,3,4,7
2019-12-29,skywalker_2003,8,"Great action, bad story.",That movie could be amazing with a proper story and also giving more freedom to director Tim Miller. anyway enjoying action sequences.,X,3,9,12
2019-12-31,ivanhirt,8,Come on guys!,Am I really one of the few who does understand and likes Terminator: Dark Fate?! Good construction of the story! Awesome actors! Arnolds appearance just after 1 hour! The Terminator lives among humans since 22 years and adapted perfectly! He seems like a human what sucks at the first moment frankly said! But after seeing it twice I like the idea! A Terminator we have never seen before! Absolutely recommended!,X,8,3,11
2020-1-2,j57j,,"Some decent fight scenes, disappointing lack of story","By itself, Dark Fate was alright for a generic movie with some cool CGI fight scenes to throw on in the background while you're doing chores on a boring Sunday. As a direct sequel to Terminator 2, bringing back Linda Hamilton, Schwarzenegger and James Cameron, it was just terrible.

First off, if you're not already spoiled on the opening scenes I'll do you a favor and let you know that they kill off John Connor. Yes. They kill off the character that has been the main anchor of the entire franchise over the past 30 years in an opening, few second flashback scene.

The rest of the movie is just very mediocre. Yes there's a few genuinely good fight scenes. Yes, it was cool to see Linda Hamilton and Schwarzenegger sharing the screen in a Terminator movie again. I'll also say I appreciated that they were both actually included in the plot rather than just thrown in as fleeting cameos. There was just little actual substance to it. It seems more like they did focus groups to see what would make the most potentially viral 2 or 3 minute clips, rather than focusing on creativity and a compelling story.

There's a major ""woman power"" theme to the plot too. Not in the awesome, organic, T2 way that turned Sarah Connor into the textbook example of a badass woman for a generation. More in the superficial, pandering, beat you over the head with it so we can appeal to the lowest common denominator way, complete with eye roll-inducing cheesy lines and plot ""twists"" you can see coming from a mile away.

If you forget for a minute that it's a Terminator movie, it's really nothing more than a cut and paste job of all the other lowbrow nonsense that's been coming out of Hollywood for the past few years.

I'd already been spoiled on most of it by the time I saw it so it didn't really bother me, I just watched it for what it was. If I had went into it blind though and expecting an actual good quality Terminator movie, I'd be pretty disappointed.",O,3,2,5
2020-1-3,aljpennisi-29901,1,"Just another ""political correct"" failure","Well we re all waiting the return of arnie, the real sarah connor, and according to some news, edward ""john connor"" furlong, what we get? John connor dies,( wich for me creates THE paradox in the story, but, everityhing goes when it about political correctness, and after that its pretty much the same story, but with a latin girl, a latin bad terminator and a female good terminator, things change, but remains the same, well this movie dont deserve more analisys so, dont waste your time, rewatch T1 and T2.",O,9,4,13
2020-1-4,Jim-Eadon,3,The Woke-inator,"This movie is absolutely awful, an attempt to tick all the woke tick-boxes. The characters were ALL irritating, and the villain terminator was neither here nor there. The logic of the movie made no sense either. If a grandma ""hunts terminators"" then they must be pretty easy to kill, so what's all the fuss about?",X,6,2,8
2020-1-5,Rushiera,1,Another franchised just got head-shot,"When i saw what happens at the very beginning, my brain died a little. But since like most of you in here reading this ive been conditioned like a skinner box lil rat to watch till my dopamine kicks in it. The latter however never occured. This movie is here only to kill this franchise, they want to see how far they can push this and my god it shows. From start to finish this movie is a pure insult, the guy who did it probably heard of the legendary tales of the first Terminator movie and figured it wouldnt be too hard to make one. Anyway enough ramblings, 1/10, give it a miss its garbage.",X,39,19,58
2020-1-7,Stream2BigScreen_Movie_Reviews,6,Terminator's Fate Is Not So Dark,"The Stream: Same old Terminator story with new faces.

The Big Screen: Explosions upon explosions! Action Galore!

The Final Bill: Popcorn movie with a convoluted storyline no one cares about. Think Miss Bala with robots.

S2S


We are back *Terminator voice*. This weekend we are able to give you a review of Terminator: Dark Fate. But first things first.

Let's catch you up on Terminator history. This movie takes place more than 20 years after Sarah Connor (Linda Hamilton) met and survived the original Terminator (1984) and then prevented judgment day years later (in Terminator 2: Judgment Day (1991)) (forget about all the other Terminators between '91 and '18). We find out what she did essentially altered history and the fate of the human race. Dani Ramos (Natalia Reyes) is living a simple life in Mexico City with her brother and father when a new, highly advanced and murderous Terminator - a Rev-9 (Gabriel Luna) - travels back through time to hunt and kill her. Dani's survival depends on her joining forces with two heroines: Grace (Mackenzie Davis), an enhanced super-soldier from the future, and an old, battle-hardened Sarah Connor. We follow Rev-9 as he tracks Dani; and, he leaves a trail of destruction on the way. Luckily for them, they find T-800 (Arnold Schwarzenegger) from Sarah's past and recruit him to help them save the day.

Now that you have the history and a simple version of the plot, let's give you the good and the bad.

There is tons of action in this movie. There is so much action that some of the scenes were repetitive and could have been cut to shorten the movie. Nevertheless, if you love explosions, constant chasing and fighting, this movie is right up your alley. Forget any of the plot this movie force feeds down our throat and just sit there and enjoy the action. Surprisingly, this movie has a couple (2 or 3) scenes that actually made me laugh out loud - maybe because they were unexpected or maybe because they were actually that funny. Either way, the comedic relief was appreciated as the movie just feels constantly heavy. Arnold really stole the movie and quiet as it's kept made the movie bearable. Lastly, I enjoyed the women's empowerment underlying message and highlight of Mexico in this movie. Now for the bad.

The movie felt 3x longer than it actually was. The movie didn't break the 2 hour mark, but I found myself checking my watch and the pre-teen next to me clearly went from ""enjoying this movie"" to ""get me out of here"" by the last 20 minutes. You would think the action would quell those feelings, but ultimately, this is the same exact ""Terminator"" action and moves we've been dealing with for 35 years. The producers could've given us something new to make us ""ooo"" and ""ahh"". So, the action was good but nothing we haven't seen before.

Lastly, this storyline, that they harped on constantly, was just convoluted for no reason. The idea has already been fleshed out in two movies and yet for some reason the writers decided to try to confuse the audience and make the movie seem more deep than it really is. This movie is quite shallow and obvious. Don't try to trick us as viewers with a basic and predictable storyline when we're clearly only there for the action and explosions.

Long story short, I know the Terminator fans out there will enjoy this movie, but to everyone else, this is a perfect movie to watch on FX in six months or so. You won't have missed anything. This movie is basically Miss Bala with robots chasing her instead of drug lords.

With that said, stay tuned to Stream to Big Screen...

We'll be back. *Terminator voice*",X,0,4,4
2020-1-9,slavonija-03660,10,Amazing movie,"This movie is so great, amazing, i'm so happy with it",X,3,15,18
2020-1-9,toysneedlove,1,absolute crap,"Crap, crap crap, very bad story. You guys butchered this franchise. Give up on film making, it's not for you.",X,10,4,14
2020-1-13,mike-c-b,1,Bad editing,"Take everything other people have said about this movie and add bad editing. Every terminator jumping around like they weigh nothing. Flying for no reason like superman. Jump cuts scattered inbetween like it's supposed to be ""intense""...

From the start they don't let you settle into the scene and atmosphere with a long ASMR sensation. There's sparks in the air as a new terminator arrives. Two people standing nearby go into full fear-acting mode. The terminator is in full ""woe is me"" mode. The cops show up to the scene in full fear-acting mode. The terminator is naked, but it's 100% tricks (cutting, lighting, shakey cam), instead of zooming way out. This is all about 30 seconds total when it should be a good 5 minutes. There is absolutely no feel for any of these people, so why follow what happens? Every other scene afterwards is panicky arguing. Over acting, cliches, hyper fast movement, no atmosphere, don't care what happens to anyone... so why bother?",X,10,4,14
2020-1-14,mamise3,1,Edward Furlong,"John Connor aka Edward Furlong should have been brought back and the main focus along with Linda and Arnold to make this movie what it needed to be .... the sequel to T2, which was an amazing film start to finish. You brought in new characters that meant nothing to the audience or the franchise. Awful move. Just awful.",O,7,2,9
2020-1-14,rievans-62683,9,Ignore the incels - this is a good movie,"I don't normally do reviews but after watching this movie and then reading the reviews here I felt compelled to.

What do you want from a Terminator movie? It had action, cool set pieces and very menacing Terminator. Add in to the mix the way the handle Arnies T-101 and you have the best film in the franchise since T2.

It's not fair to hate a movie just because they put strong female characters in it. Yes the Ghostbusters reboot sucked and the world would be a better place if it had never existed - but now every movie that has a female lead seems to be getting bad reviews.

Do you think the Mexico element was political? Or do you think maybe it's because we all watched Sicario and thought it was cool? I'm going for the later.

Sarah Connor was a badass in T2 and we all thought that was ok 28 years ago so why not now? Because there isn't a male lead? Get over it - Graces character made sense.

And as for John Connor....Edward Furlong sucked in T2 so I don't know why we all suddenly think this movie is bad because he's not in it. They handled the fate of his character really well.

If you like action movies this is a good one to watch.

Turn of your brain off for 2 hours and enjoy it. I'm off to get new drapes.",O,3,9,12
2020-1-14,fcpnddzkmkgc,3,I watched the trailer and saw the film,"Much like the terminator, this movie franchise emulates the relentless pursuit of a victim, in this case it happens to be the audience and much like the terminator wants to squeeze the life out of the human race, this franchise wants to do the same to the audiences purse because I can see no other reason for making this movie.

Leave your brain at home and be amazed at the CGI, because really, that's all this movie has going for it. The acting is okay but I'm sure for the actor it's tiring to know, all you are doing is rehashing similar scenes that were done better the first time.

Ok how about this for a plot line and yes it's copyrighted and I want a 20% cut of the profits...

The resistance catch on to another terminator going back in time, so John Connor and his band of kick ass warriors fight against insurmountable odds, to get access to the time machine. They try to destroy it but can't so in desperation, they change the date the terminator is going back to but... As the time machine kicks in John Connor gets shot and falls onto the controls altering the time to prehistoric times. At the same time the terminator gets damaged and his mission is erased. He walks the earth not knowing what he is and what he was supposed to do and brings a new age and a better future to humankind and through time creates a civilisation of epic proportions.

The end, of terminator movies... forever.





Or is it muhahahaha!",X,0,0,0
2020-1-14,hugoalves-68744,10,Top movie,I hate all negative reviews on here I totally loved it it's an amazing action movie full of action stunts and humour it's totally brilliant nice come back a must see Hollywood at its best go see it it's 10/10 for me,X,4,12,16
2020-1-14,verkappter,9,Loved it,"Maybe it's not as dark as T1 and not as much as a thriller as T2, but to me Dark Fate was a fantastic actual part 3 to the trilogy.

The action was a bit over the top at times and parts of the story were farfetched (to put it mildly), but the dry humor was spot on, as was the new evil Terminator and yes, this is a Terminator movie after all, so some suspension of disbelief is required to be able to enjoy it.

I'm a 37 year old guy from Germany and I can tell you with 100% certainty that I haven't been that on the edge of my seat in a Terminator movie since T2.

Now one last thing: I bet this movie would be rated at least 1 point higher with a male hero, just because some people get a pavlovian response to seeing a female kick ass.

So if you're a Terminator fan and you don't have a problem with women shooting guns, go watch this.

Do it now!!",X,0,0,0
2020-1-14,yundonghyun80,7,Please dont ruin the title anymore.,I slept a liitle. Why we cannot overcome 1992. No no no,X,1,4,5
2020-1-14,iremvidewb,3,Seems incomplete,"The Connor story that Terminator-watchers are familiar with is pretty much this film, except instead of John there is Dani (who will lead the resistance) and instead of Skynet there is Legion (which is the identical future threat). The problem is that this movie does not tell the story better than the Connor version and therefore lacks a reason to exist other than to sell tickets to watch people and robots fight.

Where the Arnie Terminator would have been the muscle to protect John, there is now a human who has been enhanced with future robotic technology. Overlap occurs when the Arnie introduced in the starting minutes decides to help later on, making it a puzzle why John is killed by this Terminator at the start instead of being protected by it; but of course, this otherwise unnecessary complexity is needed for the John/Dani swap.

The hybrid named Grace had enough about her to be interesting with different parts of her life being shown. The character of an innocent eventually becoming a soldier hardened through hybridization just to keep up with the bots yet still vulnerable, being just one of many soldiers destined to die, shone through in Davis' acting.

Dani, however, had no such depth of character. It is possible she could learn it through the hardship to come. But she doesn't really do that much throughout the movie except for one decision at the end (""this is our kill-box"" the equivalent of ""it ends here"", the scriptwriters trying to indicate readiness for leadership). When she learns that it is she who will be leading the resistance, the moment is quite forgettable. I did not get any sense of awe or terror about the magnitude of that statement and the unprecedented kind of suffering now sure to be awaiting her.

As seen in The Sarah Connor Chronicles, not only has John been training for his future leadership position at the head of humanity's resistance but the prospect of such responsibility has a certain emotional derangement that he also must deal with. In Dark Fate, it seems that Dani bares her fangs after one decision and accepts the future simply, only hours after having been parted from a very different life to what she has just entered.

A final point on John Connor: I know it is just a movie but I found it distasteful to watch him get shotgunned as a child. The Terminator-vision and camera angles mostly obscured his wounds but considering the same story (but with Dani and Legion instead) was told anyway...

Legion replaced Skynet. Same threat. The Arnie mentioned a calculation he made of end-of-the-world scenarios justifying his home armory; I wonder if 'Legion' could have been one of these alternate scenarios to vary the story a bit. How was Legion created? Could it have been prevented? What people were responsible for its development? Why does it, too, create Terminators? None of this was answered because it is actually Skynet for another movie.

The fight scenes were imaginative enough but the CGI nowadays is just too obvious and everyone knows the outcome; one or two characters may die but not the hero. The fighting is just the loading screen for this outcome. What would have been interesting is if the supposedly 'deadliest Terminator' won and the ""dark fate"" was sealed. They could even bring out more movies with characters trying to rectify the dark fate despite their one hope being lost.

There was a moment when Sarah had the enemy Terminator down and out in front of her but she ran back to watch her car getting stolen instead of finishing the kill. She seemed so prepared. I think she could have ended the film right then if she hadn't been written to be distracted.

The vision of a future being dictated by an anti-human AI with control of deadly weapons captures the imagination, but all that was done in this film was an inferior retread of something already made. 3 stars for Grace, production values, and not being offensively bad.",O,5,1,6
2020-1-14,seadsead86,3,Menstruator,The title said it all...... im sad to see how low Terminator went with this movie (and the rest after T2),X,4,1,5
2020-1-14,john-lancia-1,4,"Average movie, noob director who got lucky with Deadpool and loads of gender politics","Tim Miller clearly got lucky with Deadpool, he lacks vision and clearly was not up to the task of bringing back this franchise. FFS, he only had a couple of directing jobs before this. One wonders how he was handed this, other than maybe Cameron knew he could easily boss him around without having to go to the trouble of directing it himself. Lets hope he gets over the whole Avatar movie thing and gets back to directing good movies again. Gender politics out the wazoo. Tired of having to suspend my disbelief as I watch 110 lb women beating up and tossing around guys twice their size. Hey Hollywood, there are believable ways to have women get the best of a man (or men LOL) that don't involve going head to head with them. I have no idea who Dani is, I have nothing invested in her and the movie does nothing to invest me in her. Mackenzie Davis is a pleasure as always, she and Arnold are the two bright spots in this movie. Linda Hamilton is great, but the roll is unbelievable as its way to physical for a woman of her age. Lazy writing, why does everyone, even the senior citizen need to be an action hero. I am completely uninvested in the antagonist, he's generic and nothing about him is really new. His whole backstory seems to have been pulled from someone's behind. He just pops out of nowhere and is completely unconnected to the terminators of old. Just an average looking guy walking around and being average. I would rather watch a couple of T800's duking it out, bring on the robot musclemen. Four stars because its a decent action movie with good production values, it loses the other six stars because its not the return to the original two Terminator movies that we were hyped and promised.",X,5,2,7
2020-1-14,questiontheauthorities,1,Just when you thought: nothing would be worse than Genisys... we have this,"Suddenly T3 Rise of the Machines is looking pretty good, and salvation even better. Hollywood resigned the concept of 'new ideas' about 10-15 years ago when the era of PC rebooting began. You save sets, reuse actors for less than hiring new ones, hire ones so new they're inexpensive and get skyrocketed to fame because of your association with a household name that's already an established franchise: and voila; you have reboot soufflé. Audiences will stop being the renewable resource you can capitalize off of using the same movie every 10 years because the internet exists. Break the cycle of hollywood flopfest and change trends with your dollars. Stop spending them on this sh8t",X,12,6,18
2020-1-14,p-nut-2,7,"Is this a Terminator remake, reboot or sequel?","On the downside, this is basically just T1 and 2 all over again with new locations, upgrades and good/bad guys. On the plus side it is a far more worthy sequel than T3, filled with familiar faces and new takes on famous quotes.

On the whole though, I am pleasantly surprised. I enjoyed the movie and despite it not doing well in the cinema or reviews, there could yet be more to come.",X,1,4,5
2020-1-14,michaeljtrubic,2,Atrocious Dialog,"Unimaginably ridiculously stupid dialog, so much so that it must have been by design.

It's like the movie was based on a series of action sequences then handed over to a team of writers with instructions to fill it in with a plot and some dialog.

Your brain will hurt after watching and listening to this.

Fast forward through the stupid stuff to get through it quickly!

Its apparent that these very talented actresses have no influence on the lines they are saying.

I can picture a group of frustrated writers in a room, like a room full of comedy writers trying to find funny things to say one after the other, but in this case, they are trying to come up with a succession of ridiculous dialog to make us aware how unhappy they are at this process.",X,6,3,9
2020-1-14,levihammersberg-70197,7,Decent action packet movie,"If you want to watch a cool action movie, why not give it a shot. I watched it starting of with low expectations, but it was pretty good.",X,2,5,7
2020-1-14,kutosimatthew,8,Amazing movie,Great movie. Full of action. The story comes together properly. Definitely worth watching.,X,4,7,11
2020-1-14,wendieta,6,Disappointing,"The movie started out strong, with john connor's death the most surprising element of the movie. But as the movie progressed, it never really delivered. Terminator 1 and 2 were fantastic. They're among the movies that I found truly memorable from my childhood. The follow ups were kinda terrible, so I had pretty high hopes for this since james cameron and linda hamilton were involved again. Alas, it's another disappointing terminator movie. I especially had a problem with dani's character. She's just not likable enough to be the leader of humanity imo. I gave this movie a solid 6 mainly because I'd been waiting to see linda hamilton and schwarzenegger share the screen together again.",O,2,0,2
2020-1-14,vkorolev,3,That's what You get for not taking sunglasses!,"First You see a draper guy Carl - who's not having sex with a woman he lives with for 20 years - as an ordinary old dude. But all of the sudden he comes to the mirror... Takes sunglasses... Even tries to put them on... And leaves without them!

He is not THE TERMINATOR. Just an old nobody!",O,7,2,9
2020-1-14,paul_haakonsen,6,But it was just a remake of parts I and II...,"Well, this movie was one that I would eventually get around to watching as I did love the original ""Terminator"" movie and its sequel. But with the evolution of the franchise, I must admit that my expectations were slim. And with all the negative feedback to the movie, I can't claim to have been thrilled.

But I got around to watching it, and I must admit that this movie sort of pulls me in two directions. First of all, yeah I was quite entertained, because ""Terminator: Dark Fate"" was non-stop action from start to end. And let me just tell you that you'll be in for quite an adrenaline ride, because the action sequences are just amazing. And the movie is visually quite good, so the CGI and special effects team really worked their magic here. But, yeah there is a but here, the movie just felt very unnecessary, as it was essentially just a remake of the first two ""Terminator"" movies compiled into one movie. Sure, this is good for new audiences to the franchise, but for us whom watched them since the first movie, it was sort of a shallow experience.

The Rev-9 terminator was quite nicely made, and the CGI really helped to make it realistic. However, it was just too much of a clone of the terminator in ""Terminator 2: Judgment Day"". It was a shame, but while it did differ somewhat in terms of what it could and such, then it just felt like a copy/paste job.

""Terminator: Dark Fate"" is definitely an entertaining movie, but it is not one that stands out in the franchise. And as I mentioned earlier, it just is permeated by an overwhelming sense of ""why?"" as it is a remake. How about dishing out something new instead of just remaking and rebooting everything? It is so pathetic.

My rating of ""Terminator: Dark Fate"" is a six out of ten stars, because I was genuinely entertained by the sheer amount of non-stop action, plus the CGI really was marvelous to behold.",X,3,5,8
2020-1-14,roxerone,3,Terminator meets Grey's Anatomy,"Hollywood took one the greatest Men Movies of all times and turned it into the Sci-Fi version of Grey's Anatomy. Why Hollywood, why????? My Mom always told me:""If you have nothing clever to say, just be quite!!!!!"". So Hollywood if you aren't able to do a proper Terminator movie anymore (the last good one was Terminator 2 - Judgement Day) stop making them. If you believe it or not, the bad box office numbers aren't a coincidence, they actually telling you to stop producing stupid sequels.",X,6,2,8
2020-1-14,jonnyboy676,1,What did I just watch.,If you want to destroy a franchise then they have certainly done that. This was toothache to watch. An absolute mess of a plot & the acting was worse than a daytime soap. Don't waist your time with this & stick with the good memories of the 1st 2.. I have only given it 1 star because the beginning chase was pretty good. The rest I want to Terminate from my mind forever.,X,32,18,50
2020-1-14,cry45880,2,Pointless,"If you enjoyed The Terminator & Terminator 2 Judgement Day, avoid this movie at all costs..... it renders the first 2 movies as pointless and ruins them and kills the franchise. It's a repeat of the mistake they made with Aliens where at the start of the sequel they killed off the characters that survived and expected you to care what happens to a new bunch of people you don't know or care about. I gave this 2 stars because you cant give 0 & my OCD wont let me do an uneven number so couldn't give it 1.",O,7,4,11
2020-1-14,CODEWiNTER,2,Is this a joke like the scary movies?,"This is such an insult to the Trilogy of the terminator movies even the previous one was so much better in comparison. The story is so simple and cheap to an extreme level. Also what worst than that are the scenes, the majority of scenes were just a pure ripoff the first two movies. Most of the actors were pretty bad and did not fit in except Arnold and Linda. There were three questions that came up on my mind while watching this. Is this a remake, a follow up or a joke? Because it was non of that. This movies should not have existed.

One more thing do I dare say that ""woman power"" was the focus in this movie. It was more obvious than sun in the sky. But its been the focus of 90% of Hollywood movies for the last couple of years. I was not surprised at all by this one.",X,8,3,11
2020-1-14,enderr_chess,6,From bad to worse,"The first 20 mins were actually pretty good, but after they meet Carl it all went downhill ... This movie is an insult to T1&T2 movies and the whole francise. Is the second worst one after T Genisys.",X,4,2,6
2020-1-14,erixlennerd,5,Damn these SJWs! Another movie ruined by unnecessary diversity,"The title pretty much sums it up. It's called Terminator not Terminatrix and most fans of the movie will agree that this was another unnecessary installment in the franchise for the only reason of appeasing the woke crowds. I'm all for a strong female lead - Aliens is one of my all-time faves - and we already had Linda Hamilton. So was it really necessary to bring the I'm unsure if it's male or female character and also the latina who's supposed to save the world? Why not some Inuit or Ukrainian chick? Furthermore, just let Arnie go! He's old, can't make movies like he used to. Let him pass the baton to someone new. The Rock fits the bill. I like him more than Vin Diesel despite Diesel acting like a robot most of the time :-)))

Anyways, enough of a rant. Make a Terminator without worrying about the PC warriors, diversity, SJWs, or the Woke crowd. They can make their own movie... :-P",X,0,0,0
2020-1-14,kwxl,7,Don't believe these reviews,"Just watched the movie and as always I come here to read some trivia and I'd thought I would skim some reviews, well.... I shouldn't have. Everyone seems to hate it because of some ""feminazi agenda"", ""gender swapping"" and rehashing of old stories (well... ok, somewhat).

Well, thats bullcrap.

Its a solid movie, no masterpiece but a solid movie. The action was awesome and the acting was great (somewhat). Luna was a bad ass terminator and Davies was cool AF. Watch it yourself and make up your own mind, it got my heart pumping.",X,0,0,0
2020-1-14,predragcokulov-177-12805,6,"Its like a T2 remake, but worse","If this movie came out instead of T2, i guess it would have had similar rating, now, it is just more of the same....

That being said, its not bad for what it is.",X,2,1,3
2020-1-14,jonathanmarklund,6,It's a remake,"This is basically just a rehash of T2.

Oddly enough, I kinda liked it. But then again, I kinda liked T2. And since the story is pretty much the same and the outcome pretty much the same it's no wonder that I enjoyed it.

Reading the other reviews I have to say: Wow, there are some really fragile men out there today. Poor poor republican snowflakes that can't stand to see anything else than white males on the screen. This movie might take it's cues from the 90's, but the comment section takes it cues from the 1950's.",X,1,3,4
2020-1-14,visionandyouth,8,A True sequel to the Legendary T2 Judgement Day.,"If there is only one Terminator 3 , then this is it ! I waited for this film since 1991 , And let me say this , This movie totally delivers ! Nostalgia screams all over the place in this movie, but the real star here in my view is Mackenzie Davis ! all in all i gave this movie an optimistic 8 just because it stays true to the T1 and T2 !",X,3,6,9
2020-1-14,emceegusto,9,Don't let negative review stop you from watching,"It's pretty shocking how many 1 and 2 star reviews this is getting. I'm betting over half have not even watched the movie. There seems to be this growing faction of fans that are physically unable to say anything positive about something they have already deemed bad before even watching.

When you give a movie one star, you're literally giving it the worst possible rating, deeming it unwatchable. The worst of the worst. Movies that are so bad, one is unable to find one redeeming quality.

I give Terminator Dark Fate 7.5 but am bumping it up to offset the ignorance if others giving it a one star rating. The movie isn't as good as the first two installments, but definitely worth the price of admission.

So please try not to let the negative Nancies persuade you to skip this entry in the series. It's 100 times better than all of the other Terminator sequels.",X,3,9,12
2020-1-14,paulholborn,8,Ignore the reviews,"Where do I start?

The bad points:

The CGI is frankly awful, for a $200 million dollar film it really is a let down

Gabriel Luna does the best he can with a minimalistic character in other words he isn't Arnie & T1000

Good points:

Yes it is bowing to the ""me too"" campaign & actually does it well.

It is action from the beginning to end.

Linda & Arnie are excellent & exactly what you want from a jaded Sarah Connor & an aging T1000 without direction.

Mackenzie Davis is pretty damn good as Grace, reminds me a lot of Charlize Theron I'll be watching her future projects with interest

Let us be honest, this film is Terminator 3 everything else in the Terminator franchisese is frankly awful in comparison.

Is it flawed, yes, but it still doesn't warrant the bad reviews. It relies far to much on bad CGI but is still head & shoulders above the other sequels.

It is exactly what I wanted a Terminator sequel to be, action, action, action, strong female leads, Arnie being Arnie.",X,2,7,9
2020-1-14,mjb301086,7,Best sequel after T2,Not a great film by any stretch but not a bad one either,X,2,7,9
2020-1-14,gokergumus,7,not better than t2 (ofc) but definitely better than any sequel thus far,"Its relationship to former movies is not physical. It can change the diapers. Efficiently and without any complaints. It is reliable. It is a good listener, and it is extremely funny.",O,2,6,8
2020-1-14,flaflaflufla,1,James Cameron should be ashamed of himself,Really James? So T1and T2 was all for nothing?! Far worse writing than I could have imagined.,X,12,6,18
2020-1-14,rebelfaction,9,Loved it,"I thought this was a great follow up to the second terminator. I really can't understand all the 1 star reviews, maybe kids with anti feminism issues, solid story, great special effects and good acting throughout. Ignore the negative reviews and watch this for what it is, an all action sequel to one of the best franchises in cinema history.",X,4,8,12
2020-1-14,omendata,5,Terminator....Terminated...Please Don't Be Back!!!!,"Seems like they spent all the money on the first 20 minutes but it was like watching Terminator II all over again just with different characters.

Should have paid a better scriptwriter to come up with some better dialogue too as it was pretty atrocious stuff and for us Scifi and computer buffs there were so many things that did not make sense.

Once you become disenchanted with the way a movie is proceeding you then start to look for all the errors and anomalies and in this film there were many - Ie If the terminator split into two then why did his mass not change, how could it function with only one cpu and many other questions like that come to mind when you are bored with the repetitive cloning of elements that have been done before and much better. Generally I would ignore all these technical details if the film were any good but sadly this is a big disappointment.

This truly should mark the end of the franchise - Its over and he should not be back .... TERMINATED....",X,5,1,6
2020-1-14,tapefive,5,A fun way to waste 2 hours of your life,"Low expectations were met but kinda enjoyed how ridiculous it was. T2 will always be the best in the franchise. (obviously)

Deadpan Arnie was comedy gold as Carl though.

""I'm reliable, I'm a very good listener, and I'm extremely funny""

""Don't do it. You need butterflies, polka dots, balloons.""

😂",X,4,1,5
2020-1-14,adrianstefanbiro,1,Terminated a franchise,"Am I missing something or how is Dany looking same 20 years later.

Just one major issue I have with this movie, but a perfect example of post me too movement, like ghost busters and men in black, they stubbornly want to cast women in roles previously taken by men as original stories seem to be out of fashion.

Such a bitter disappointment.",O,11,4,15
2020-1-14,pxchange,4,Dark Fate indeed... for the whole franchise,"Saw Terminator 1 when I was about 12yo and now I'm seeing Terminator: Dark Fate being 39 yo. Saw every Terminator movie in between and let me tell you something: this food is way overcooked.

Sci-Fi's got always a grasp of some reality, somehow or another. Science fiction's concept aims into the realms of the *possible*, not matter how unlikely it could be from today's tech standards. Otherwise it's a fantasy film. Well, this is NOT a sci-fi movie, this is a fantasy/comic-sort film, much like Avengers and all the movies you see today who are shot in a room with a green wall. T:DF wasn't shot in a room with a green wall, but hey, they should've done it that way.

The public this movie is aimed to wouldn't have noticed or cared. Story line is not aimed at people with an enthusiastic and critic approach, there are no subjects that could be discussed with fellow sci-fi movie goers, least to say, a true Terminator fan. This movie was made for the opportunistic and casual viewer, for the ""dumb masses"".

The technology subject in the film goes beyond the limtis of physics and anything and everything that's possible to believe. There are things that happen that just couldn't, not now, not in a 100 years, least to say in about 22 into the future (SPOILER ALERT: this movie's Terminator comes from the year 2042).

I'm not a purist expecting to see a movie as good as T1 or T2, I do understand director's and time's change, but this movie explains why Netflix beat Hollywood: the movie is simply boring. Full -and I mean FULL- of cliches, racists remarks, bad acting in general (Linda and Arnold were absolutely TERRIBLE). You just don't buy it. Visual effects are good, but that's something we've seen before too many times already.

I don't want to get into the story not to ruin your experience as a viewer so you can judge yourself; just expect several minutes of anything but a Terminator or even a sci-fi movie.

In my own case, I couldn't finish watching the movie. I push STOP right about the middle and came here to write this down. That's the bottom line of my review.",O,0,0,0
2020-1-15,garygraeber,2,Pathetic,"Don't waste time watching it. ""I would like to but i can't"" is how I'd describe this poor try to hold on to something that was ones outstanding. In essence: 3 girls on a road trip to find Arnold and kill a Terminator. LOL",X,7,2,9
2020-1-15,kysart,10,My rating 10/10,I love this terminator like terminator 3 and 2 and 1 !,X,3,13,16
2020-1-15,birdgerry,2,Where did the 6.5 rating come from,Most of the reviews I read got it right rating it as a 1 or 2. This appallingly bad movie is totally disrespectful to the original. This is what political correctness does to movie making.,X,6,2,8
