,CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
7322,13810,571215,2011-10-14 12:57,12,5.95,Germany,71.4
7323,13810,571215,2011-10-14 12:57,6,8.5,Germany,51.0
7324,13810,571215,2011-10-14 12:57,9,4.95,Germany,44.550000000000004
7325,13810,571215,2011-10-14 12:57,9,4.95,Germany,44.550000000000004
7326,13810,571215,2011-10-14 12:57,10,2.95,Germany,29.5
7327,13810,571215,2011-10-14 12:57,6,3.25,Germany,19.5
7328,13810,571215,2011-10-14 12:57,6,5.95,Germany,35.7
7329,13810,571215,2011-10-14 12:57,8,1.95,Germany,15.6
7330,13810,571215,2011-10-14 12:57,8,1.95,Germany,15.6
7331,13810,571215,2011-10-14 12:57,12,2.1,Germany,25.200000000000003
7332,13810,571215,2011-10-14 12:57,12,1.25,Germany,15.0
7333,13810,571215,2011-10-14 12:57,12,2.1,Germany,25.200000000000003
7334,13810,571215,2011-10-14 12:57,12,1.45,Germany,17.4
7335,13810,571215,2011-10-14 12:57,12,1.45,Germany,17.4
7336,13810,571215,2011-10-14 12:57,12,1.45,Germany,17.4
7337,13810,571215,2011-10-14 12:57,12,1.45,Germany,17.4
7338,13810,571215,2011-10-14 12:57,6,2.95,Germany,17.700000000000003
7339,13810,571215,2011-10-14 12:57,6,2.95,Germany,17.700000000000003
7340,13810,571215,2011-10-14 12:57,3,18.0,Germany,54.0
7343,12477,571227,2011-10-14 13:54,36,1.25,Germany,45.0
7344,12477,571227,2011-10-14 13:54,6,2.95,Germany,17.700000000000003
7345,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7346,12477,571227,2011-10-14 13:54,12,4.95,Germany,59.400000000000006
7347,12477,571227,2011-10-14 13:54,12,1.95,Germany,23.4
7348,12477,571227,2011-10-14 13:54,8,3.75,Germany,30.0
7349,12477,571227,2011-10-14 13:54,6,4.95,Germany,29.700000000000003
7350,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7351,12477,571227,2011-10-14 13:54,6,8.5,Germany,51.0
7352,12477,571227,2011-10-14 13:54,4,8.5,Germany,34.0
7353,12477,571227,2011-10-14 13:54,4,3.75,Germany,15.0
7354,12477,571227,2011-10-14 13:54,4,3.75,Germany,15.0
7355,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7356,12477,571227,2011-10-14 13:54,7,2.55,Germany,17.849999999999998
7357,12477,571227,2011-10-14 13:54,12,2.55,Germany,30.599999999999998
7358,12477,571227,2011-10-14 13:54,12,0.42,Germany,5.04
7359,12477,571227,2011-10-14 13:54,12,2.08,Germany,24.96
7360,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7361,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7362,12477,571227,2011-10-14 13:54,6,2.55,Germany,15.299999999999999
7363,12477,571227,2011-10-14 13:54,10,7.08,Germany,70.8
7364,12477,571227,2011-10-14 13:54,10,7.95,Germany,79.5
7365,12477,571227,2011-10-14 13:54,12,1.69,Germany,20.28
7366,12477,571227,2011-10-14 13:54,15,4.95,Germany,74.25
7367,12477,571227,2011-10-14 13:54,12,1.45,Germany,17.4
7368,12477,571227,2011-10-14 13:54,12,2.1,Germany,25.200000000000003
7369,12477,571227,2011-10-14 13:54,8,4.65,Germany,37.2
7370,12477,571227,2011-10-14 13:54,10,3.75,Germany,37.5
7371,12477,571227,2011-10-14 13:54,12,2.95,Germany,35.400000000000006
7372,12477,571227,2011-10-14 13:54,6,7.95,Germany,47.7
7373,12477,571227,2011-10-14 13:54,6,7.65,Germany,45.900000000000006
7374,12477,571227,2011-10-14 13:54,6,4.95,Germany,29.700000000000003
7376,12526,571304,2011-10-17 9:37,6,2.95,Germany,17.700000000000003
7377,12526,571304,2011-10-17 9:37,6,2.08,Germany,12.48
7378,12526,571304,2011-10-17 9:37,3,4.95,Germany,14.850000000000001
7379,12526,571304,2011-10-17 9:37,6,4.15,Germany,24.900000000000002
7380,12526,571304,2011-10-17 9:37,12,1.65,Germany,19.799999999999997
7381,12526,571304,2011-10-17 9:37,12,1.95,Germany,23.4
7382,12526,571304,2011-10-17 9:37,5,2.95,Germany,14.75
7383,12526,571304,2011-10-17 9:37,12,1.25,Germany,15.0
7384,12526,571304,2011-10-17 9:37,10,1.65,Germany,16.5
7385,12526,571304,2011-10-17 9:37,10,1.65,Germany,16.5
7386,12526,571304,2011-10-17 9:37,6,2.95,Germany,17.700000000000003
7387,12526,571304,2011-10-17 9:37,6,2.89,Germany,17.34
7388,12526,571304,2011-10-17 9:37,12,0.85,Germany,10.2
7389,12526,571304,2011-10-17 9:37,6,2.95,Germany,17.700000000000003
7390,12526,571304,2011-10-17 9:37,6,2.1,Germany,12.600000000000001
7391,12526,571304,2011-10-17 9:37,12,0.83,Germany,9.959999999999999
7392,12526,571304,2011-10-17 9:37,8,1.65,Germany,13.2
7393,12526,571304,2011-10-17 9:37,8,1.65,Germany,13.2
7394,12526,571304,2011-10-17 9:37,8,1.65,Germany,13.2
7395,12526,571304,2011-10-17 9:37,10,2.08,Germany,20.8
7396,12526,571304,2011-10-17 9:37,10,0.85,Germany,8.5
7397,12526,571304,2011-10-17 9:37,10,0.85,Germany,8.5
7398,12526,571304,2011-10-17 9:37,8,1.95,Germany,15.6
7399,12526,571304,2011-10-17 9:37,2,7.95,Germany,15.9
7400,12526,571304,2011-10-17 9:37,2,7.95,Germany,15.9
7401,12526,571304,2011-10-17 9:37,6,3.25,Germany,19.5
7402,12526,571304,2011-10-17 9:37,10,2.08,Germany,20.8
7403,12526,571304,2011-10-17 9:37,10,2.08,Germany,20.8
7404,12526,571304,2011-10-17 9:37,4,18.0,Germany,72.0
7405,12475,571308,2011-10-17 10:10,72,0.42,Germany,30.24
7406,12475,571308,2011-10-17 10:10,12,1.65,Germany,19.799999999999997
7407,12475,571308,2011-10-17 10:10,10,2.08,Germany,20.8
7408,12475,571308,2011-10-17 10:10,30,0.85,Germany,25.5
7409,12475,571308,2011-10-17 10:10,24,1.65,Germany,39.599999999999994
7410,12475,571308,2011-10-17 10:10,12,1.65,Germany,19.799999999999997
7411,12475,571308,2011-10-17 10:10,12,1.95,Germany,23.4
7412,12475,571308,2011-10-17 10:10,12,3.25,Germany,39.0
7413,12475,571308,2011-10-17 10:10,10,0.85,Germany,8.5
7414,12475,571308,2011-10-17 10:10,6,7.95,Germany,47.7
7415,12475,571308,2011-10-17 10:10,12,1.25,Germany,15.0
7416,12475,571308,2011-10-17 10:10,6,2.95,Germany,17.700000000000003
7417,12475,571308,2011-10-17 10:10,12,1.45,Germany,17.4
7418,12475,571308,2011-10-17 10:10,12,1.25,Germany,15.0
7419,12475,571308,2011-10-17 10:10,12,1.45,Germany,17.4
7420,12475,571308,2011-10-17 10:10,6,2.95,Germany,17.700000000000003
7421,12475,571308,2011-10-17 10:10,4,3.75,Germany,15.0
7422,12475,571308,2011-10-17 10:10,4,6.75,Germany,27.0
7423,12475,571308,2011-10-17 10:10,2,6.75,Germany,13.5
7424,12475,571308,2011-10-17 10:10,20,0.42,Germany,8.4
7425,12475,571308,2011-10-17 10:10,8,4.15,Germany,33.2
7426,12475,571308,2011-10-17 10:10,8,1.65,Germany,13.2
7427,12475,571308,2011-10-17 10:10,12,1.65,Germany,19.799999999999997
7428,12475,571308,2011-10-17 10:10,12,0.42,Germany,5.04
7429,12475,571308,2011-10-17 10:10,4,4.15,Germany,16.6
7430,12475,571308,2011-10-17 10:10,24,0.65,Germany,15.600000000000001
7431,12475,571308,2011-10-17 10:10,100,0.04,Germany,4.0
7432,12475,571308,2011-10-17 10:10,24,0.65,Germany,15.600000000000001
7433,12475,571308,2011-10-17 10:10,16,0.65,Germany,10.4
7434,12475,571308,2011-10-17 10:10,3,4.95,Germany,14.850000000000001
7435,12475,571308,2011-10-17 10:10,8,1.95,Germany,15.6
7436,12475,571308,2011-10-17 10:10,4,3.75,Germany,15.0
7437,12475,571308,2011-10-17 10:10,3,5.75,Germany,17.25
7438,12475,571308,2011-10-17 10:10,12,1.25,Germany,15.0
7439,12475,571308,2011-10-17 10:10,4,4.95,Germany,19.8
7440,12475,571308,2011-10-17 10:10,3,18.0,Germany,54.0
7441,12474,571312,2011-10-17 10:42,3,4.95,Germany,14.850000000000001
7442,12474,571312,2011-10-17 10:42,3,4.95,Germany,14.850000000000001
7443,12474,571312,2011-10-17 10:42,6,2.89,Germany,17.34
7444,12474,571312,2011-10-17 10:42,6,2.89,Germany,17.34
7445,12474,571312,2011-10-17 10:42,6,4.15,Germany,24.900000000000002
7446,12474,571312,2011-10-17 10:42,6,4.15,Germany,24.900000000000002
7447,12474,571312,2011-10-17 10:42,6,4.15,Germany,24.900000000000002
7448,12474,571312,2011-10-17 10:42,4,4.95,Germany,19.8
7449,12474,571312,2011-10-17 10:42,6,1.95,Germany,11.7
7450,12474,571312,2011-10-17 10:42,4,4.95,Germany,19.8
7451,12474,571312,2011-10-17 10:42,100,0.04,Germany,4.0
7452,12474,571312,2011-10-17 10:42,36,0.12,Germany,4.32
7453,12474,571312,2011-10-17 10:42,24,0.12,Germany,2.88
7454,12474,571312,2011-10-17 10:42,25,0.42,Germany,10.5
7455,12474,571312,2011-10-17 10:42,3,5.95,Germany,17.85
7456,12474,571312,2011-10-17 10:42,12,0.42,Germany,5.04
7457,12474,571312,2011-10-17 10:42,12,0.42,Germany,5.04
7458,12474,571312,2011-10-17 10:42,12,0.42,Germany,5.04
7459,12474,571312,2011-10-17 10:42,12,0.19,Germany,2.2800000000000002
7460,12474,571312,2011-10-17 10:42,24,0.65,Germany,15.600000000000001
7461,12474,571312,2011-10-17 10:42,12,1.25,Germany,15.0
7462,12474,571312,2011-10-17 10:42,12,1.25,Germany,15.0
7463,12474,571312,2011-10-17 10:42,12,1.95,Germany,23.4
7464,12474,571312,2011-10-17 10:42,12,0.83,Germany,9.959999999999999
7465,12474,571312,2011-10-17 10:42,12,0.83,Germany,9.959999999999999
7466,12474,571312,2011-10-17 10:42,12,0.83,Germany,9.959999999999999
7467,12474,571312,2011-10-17 10:42,12,1.65,Germany,19.799999999999997
7468,12474,571312,2011-10-17 10:42,12,1.65,Germany,19.799999999999997
7469,12474,571312,2011-10-17 10:42,12,1.65,Germany,19.799999999999997
7470,12474,571312,2011-10-17 10:42,12,1.45,Germany,17.4
7471,12474,571312,2011-10-17 10:42,12,0.85,Germany,10.2
7472,12474,571312,2011-10-17 10:42,4,3.75,Germany,15.0
7473,12474,571312,2011-10-17 10:42,6,2.55,Germany,15.299999999999999
7474,12474,571312,2011-10-17 10:42,16,0.42,Germany,6.72
7475,12474,571312,2011-10-17 10:42,8,3.75,Germany,30.0
7476,12474,571312,2011-10-17 10:42,4,18.0,Germany,72.0
7477,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7478,12473,571328,2011-10-17 11:27,24,0.29,Germany,6.959999999999999
7479,12473,571328,2011-10-17 11:27,24,0.85,Germany,20.4
7480,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7481,12473,571328,2011-10-17 11:27,12,0.38,Germany,4.5600000000000005
7482,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7483,12473,571328,2011-10-17 11:27,6,2.55,Germany,15.299999999999999
7484,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7485,12473,571328,2011-10-17 11:27,12,1.06,Germany,12.72
7486,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7487,12473,571328,2011-10-17 11:27,16,0.83,Germany,13.28
7488,12473,571328,2011-10-17 11:27,6,3.25,Germany,19.5
7489,12473,571328,2011-10-17 11:27,24,0.39,Germany,9.36
7490,12473,571328,2011-10-17 11:27,12,0.39,Germany,4.68
7491,12473,571328,2011-10-17 11:27,12,0.39,Germany,4.68
7492,12473,571328,2011-10-17 11:27,12,0.79,Germany,9.48
7493,12473,571328,2011-10-17 11:27,48,0.39,Germany,18.72
7494,12473,571328,2011-10-17 11:27,24,0.29,Germany,6.959999999999999
7495,12473,571328,2011-10-17 11:27,24,0.65,Germany,15.600000000000001
7496,12473,571328,2011-10-17 11:27,12,0.65,Germany,7.800000000000001
7497,12473,571328,2011-10-17 11:27,12,0.65,Germany,7.800000000000001
7498,12473,571328,2011-10-17 11:27,24,0.79,Germany,18.96
7499,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7500,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7501,12473,571328,2011-10-17 11:27,6,2.25,Germany,13.5
7502,12473,571328,2011-10-17 11:27,6,2.25,Germany,13.5
7503,12473,571328,2011-10-17 11:27,6,2.55,Germany,15.299999999999999
7504,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7505,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7506,12473,571328,2011-10-17 11:27,4,4.25,Germany,17.0
7507,12473,571328,2011-10-17 11:27,12,1.95,Germany,23.4
7508,12473,571328,2011-10-17 11:27,10,0.85,Germany,8.5
7509,12473,571328,2011-10-17 11:27,4,4.65,Germany,18.6
7510,12473,571328,2011-10-17 11:27,6,2.55,Germany,15.299999999999999
7511,12473,571328,2011-10-17 11:27,12,0.65,Germany,7.800000000000001
7512,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7513,12473,571328,2011-10-17 11:27,1,9.95,Germany,9.95
7514,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7515,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7516,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7517,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7518,12473,571328,2011-10-17 11:27,12,1.25,Germany,15.0
7519,12473,571328,2011-10-17 11:27,4,7.95,Germany,31.8
7520,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7521,12473,571328,2011-10-17 11:27,12,1.45,Germany,17.4
7522,12473,571328,2011-10-17 11:27,6,1.45,Germany,8.7
7523,12473,571328,2011-10-17 11:27,18,1.45,Germany,26.099999999999998
7524,12473,571328,2011-10-17 11:27,16,1.69,Germany,27.04
7525,12473,571328,2011-10-17 11:27,6,2.95,Germany,17.700000000000003
7526,12473,571328,2011-10-17 11:27,4,4.15,Germany,16.6
7527,12473,571328,2011-10-17 11:27,6,2.95,Germany,17.700000000000003
7528,12473,571328,2011-10-17 11:27,6,2.95,Germany,17.700000000000003
7529,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7530,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7531,12473,571328,2011-10-17 11:27,12,1.95,Germany,23.4
7532,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7533,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7534,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7535,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7536,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7537,12473,571328,2011-10-17 11:27,24,1.65,Germany,39.599999999999994
7538,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7539,12473,571328,2011-10-17 11:27,8,1.95,Germany,15.6
7540,12473,571328,2011-10-17 11:27,20,0.65,Germany,13.0
7541,12473,571328,2011-10-17 11:27,48,0.85,Germany,40.8
7542,12473,571328,2011-10-17 11:27,24,0.65,Germany,15.600000000000001
7543,12473,571328,2011-10-17 11:27,24,0.42,Germany,10.08
7544,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7545,12473,571328,2011-10-17 11:27,24,0.21,Germany,5.04
7546,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7547,12473,571328,2011-10-17 11:27,60,0.21,Germany,12.6
7548,12473,571328,2011-10-17 11:27,28,0.21,Germany,5.88
7549,12473,571328,2011-10-17 11:27,20,0.85,Germany,17.0
7550,12473,571328,2011-10-17 11:27,12,0.65,Germany,7.800000000000001
7551,12473,571328,2011-10-17 11:27,12,0.65,Germany,7.800000000000001
7552,12473,571328,2011-10-17 11:27,6,2.95,Germany,17.700000000000003
7553,12473,571328,2011-10-17 11:27,6,2.95,Germany,17.700000000000003
7554,12473,571328,2011-10-17 11:27,12,0.85,Germany,10.2
7555,12473,571328,2011-10-17 11:27,12,1.45,Germany,17.4
7557,12473,571328,2011-10-17 11:27,12,0.95,Germany,11.399999999999999
7558,12473,571328,2011-10-17 11:27,24,0.42,Germany,10.08
7559,12473,571328,2011-10-17 11:27,48,0.19,Germany,9.120000000000001
7560,12473,571328,2011-10-17 11:27,10,1.65,Germany,16.5
7561,12473,571328,2011-10-17 11:27,12,2.89,Germany,34.68
7562,12473,571328,2011-10-17 11:27,24,1.25,Germany,30.0
7563,12473,571328,2011-10-17 11:27,18,1.25,Germany,22.5
7564,12473,571328,2011-10-17 11:27,18,1.25,Germany,22.5
7565,12473,571328,2011-10-17 11:27,25,0.19,Germany,4.75
7566,12473,571328,2011-10-17 11:27,24,1.95,Germany,46.8
7567,12473,571328,2011-10-17 11:27,12,1.95,Germany,23.4
7568,12473,571328,2011-10-17 11:27,6,5.95,Germany,35.7
7569,12473,571328,2011-10-17 11:27,48,0.39,Germany,18.72
7570,12473,571328,2011-10-17 11:27,12,1.65,Germany,19.799999999999997
7571,12473,571328,2011-10-17 11:27,24,0.65,Germany,15.600000000000001
7572,12473,571328,2011-10-17 11:27,96,0.19,Germany,18.240000000000002
7573,12473,571328,2011-10-17 11:27,12,0.83,Germany,9.959999999999999
7574,12473,571328,2011-10-17 11:27,12,1.69,Germany,20.28
7575,12473,571328,2011-10-17 11:27,7,18.0,Germany,126.0
7576,12662,571556,2011-10-18 9:24,25,0.42,Germany,10.5
7577,12662,571556,2011-10-18 9:24,10,2.08,Germany,20.8
7578,12662,571556,2011-10-18 9:24,10,2.08,Germany,20.8
7579,12662,571556,2011-10-18 9:24,4,4.15,Germany,16.6
7580,12662,571556,2011-10-18 9:24,12,0.83,Germany,9.959999999999999
7581,12662,571556,2011-10-18 9:24,12,0.83,Germany,9.959999999999999
7582,12662,571556,2011-10-18 9:24,12,2.1,Germany,25.200000000000003
7583,12662,571556,2011-10-18 9:24,1,29.95,Germany,29.95
7584,12662,571556,2011-10-18 9:24,3,4.95,Germany,14.850000000000001
7585,12662,571556,2011-10-18 9:24,6,2.95,Germany,17.700000000000003
7586,12662,571556,2011-10-18 9:24,6,2.55,Germany,15.299999999999999
7587,12662,571556,2011-10-18 9:24,6,2.1,Germany,12.600000000000001
7588,12662,571556,2011-10-18 9:24,4,7.95,Germany,31.8
7589,12662,571556,2011-10-18 9:24,60,0.21,Germany,12.6
7590,12662,571556,2011-10-18 9:24,10,1.25,Germany,12.5
7591,12662,571556,2011-10-18 9:24,6,2.55,Germany,15.299999999999999
7592,12662,571556,2011-10-18 9:24,10,1.65,Germany,16.5
7593,12662,571556,2011-10-18 9:24,12,2.95,Germany,35.400000000000006
7594,12662,571556,2011-10-18 9:24,12,0.85,Germany,10.2
7595,12662,571556,2011-10-18 9:24,4,4.15,Germany,16.6
7596,12662,571556,2011-10-18 9:24,8,0.85,Germany,6.8
7597,12662,571556,2011-10-18 9:24,8,1.25,Germany,10.0
7598,12662,571556,2011-10-18 9:24,8,1.25,Germany,10.0
7599,12662,571556,2011-10-18 9:24,10,0.85,Germany,8.5
7600,12662,571556,2011-10-18 9:24,6,2.95,Germany,17.700000000000003
7601,12662,571556,2011-10-18 9:24,6,2.95,Germany,17.700000000000003
7602,12662,571556,2011-10-18 9:24,4,4.25,Germany,17.0
7603,12662,571556,2011-10-18 9:24,2,6.25,Germany,12.5
7604,12662,571556,2011-10-18 9:24,6,3.75,Germany,22.5
7605,12662,571556,2011-10-18 9:24,12,0.65,Germany,7.800000000000001
7606,12662,571556,2011-10-18 9:24,2,18.0,Germany,36.0
7607,12720,571565,2011-10-18 10:18,2,10.95,Germany,21.9
7608,12720,571565,2011-10-18 10:18,12,1.45,Germany,17.4
7609,12720,571565,2011-10-18 10:18,12,1.45,Germany,17.4
7610,12720,571565,2011-10-18 10:18,6,5.95,Germany,35.7
7611,12720,571565,2011-10-18 10:18,12,0.85,Germany,10.2
7612,12720,571565,2011-10-18 10:18,24,0.55,Germany,13.200000000000001
7613,12720,571565,2011-10-18 10:18,6,2.95,Germany,17.700000000000003
7614,12720,571565,2011-10-18 10:18,2,8.5,Germany,17.0
7615,12720,571565,2011-10-18 10:18,6,2.1,Germany,12.600000000000001
7616,12621,571658,2011-10-18 12:48,8,3.75,Germany,30.0
7617,12621,571658,2011-10-18 12:48,10,1.95,Germany,19.5
7618,12621,571658,2011-10-18 12:48,3,5.95,Germany,17.85
7619,12621,571658,2011-10-18 12:48,20,0.42,Germany,8.4
7620,12621,571658,2011-10-18 12:48,24,0.55,Germany,13.200000000000001
7621,12621,571658,2011-10-18 12:48,16,10.95,Germany,175.2
7622,12621,571658,2011-10-18 12:48,12,1.65,Germany,19.799999999999997
7623,12621,571658,2011-10-18 12:48,12,4.15,Germany,49.800000000000004
7624,12621,571658,2011-10-18 12:48,24,0.83,Germany,19.919999999999998
7625,12621,571658,2011-10-18 12:48,12,1.25,Germany,15.0
7626,12621,571658,2011-10-18 12:48,12,0.83,Germany,9.959999999999999
7627,12621,571658,2011-10-18 12:48,6,2.1,Germany,12.600000000000001
7628,12621,571658,2011-10-18 12:48,12,1.65,Germany,19.799999999999997
7629,12621,571658,2011-10-18 12:48,20,0.85,Germany,17.0
7630,12621,571658,2011-10-18 12:48,20,0.85,Germany,17.0
7631,12621,571658,2011-10-18 12:48,12,2.1,Germany,25.200000000000003
7632,12621,571658,2011-10-18 12:48,12,2.1,Germany,25.200000000000003
7633,12621,571658,2011-10-18 12:48,48,0.65,Germany,31.200000000000003
7634,12621,571658,2011-10-18 12:48,36,0.42,Germany,15.12
7635,12621,571658,2011-10-18 12:48,12,1.65,Germany,19.799999999999997
7636,12621,571658,2011-10-18 12:48,12,1.25,Germany,15.0
7637,12621,571658,2011-10-18 12:48,3,18.0,Germany,54.0
7638,12572,571724,2011-10-19 8:20,12,1.95,Germany,23.4
7639,12572,571724,2011-10-19 8:20,6,2.55,Germany,15.299999999999999
7640,12572,571724,2011-10-19 8:20,12,0.42,Germany,5.04
7641,12572,571724,2011-10-19 8:20,25,0.42,Germany,10.5
7642,12572,571724,2011-10-19 8:20,2,16.95,Germany,33.9
7643,12572,571724,2011-10-19 8:20,3,5.95,Germany,17.85
7644,12572,571724,2011-10-19 8:20,6,2.89,Germany,17.34
7645,12572,571724,2011-10-19 8:20,2,8.15,Germany,16.3
7646,12572,571724,2011-10-19 8:20,2,8.25,Germany,16.5
7647,12572,571724,2011-10-19 8:20,2,8.25,Germany,16.5
7648,12572,571724,2011-10-19 8:20,4,3.75,Germany,15.0
7649,12572,571724,2011-10-19 8:20,4,3.75,Germany,15.0
7650,12572,571724,2011-10-19 8:20,6,2.95,Germany,17.700000000000003
7651,12572,571724,2011-10-19 8:20,12,0.42,Germany,5.04
7652,12572,571724,2011-10-19 8:20,12,0.42,Germany,5.04
7653,12572,571724,2011-10-19 8:20,2,8.5,Germany,17.0
7654,12572,571724,2011-10-19 8:20,12,1.65,Germany,19.799999999999997
7655,12572,571724,2011-10-19 8:20,12,0.42,Germany,5.04
7656,12572,571724,2011-10-19 8:20,12,0.85,Germany,10.2
7657,12572,571724,2011-10-19 8:20,3,18.0,Germany,54.0
7658,12572,571724,2011-10-19 8:20,25,0.1,Germany,2.5
7659,12572,571724,2011-10-19 8:20,12,0.39,Germany,4.68
7660,12572,571724,2011-10-19 8:20,12,0.39,Germany,4.68
7661,12572,571724,2011-10-19 8:20,12,0.39,Germany,4.68
7662,12572,571724,2011-10-19 8:20,12,0.39,Germany,4.68
7663,12572,571724,2011-10-19 8:20,12,0.39,Germany,4.68
7664,12572,571724,2011-10-19 8:20,12,0.65,Germany,7.800000000000001
7665,12572,571724,2011-10-19 8:20,12,0.42,Germany,5.04
7666,12572,571724,2011-10-19 8:20,3,12.75,Germany,38.25
7667,12572,571724,2011-10-19 8:20,6,2.55,Germany,15.299999999999999
7668,12572,571724,2011-10-19 8:20,4,4.95,Germany,19.8
7669,12572,571724,2011-10-19 8:20,4,4.95,Germany,19.8
7670,12572,571724,2011-10-19 8:20,3,4.95,Germany,14.850000000000001
7671,12572,571724,2011-10-19 8:20,3,4.95,Germany,14.850000000000001
7672,12572,571724,2011-10-19 8:20,4,4.25,Germany,17.0
7673,12572,571724,2011-10-19 8:20,6,2.95,Germany,17.700000000000003
7674,12500,571729,2011-10-19 9:43,144,1.04,Germany,149.76
7675,12500,571729,2011-10-19 9:43,144,1.04,Germany,149.76
7676,12500,571729,2011-10-19 9:43,144,1.04,Germany,149.76
7677,12500,571729,2011-10-19 9:43,144,1.04,Germany,149.76
7679,12500,571739,2011-10-19 10:33,1,3.0,Germany,3.0
7680,12472,571824,2011-10-19 11:49,10,1.95,Germany,19.5
7681,12472,571824,2011-10-19 11:49,3,5.95,Germany,17.85
7682,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7683,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7684,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7685,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7686,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7687,12472,571824,2011-10-19 11:49,6,2.89,Germany,17.34
7688,12472,571824,2011-10-19 11:49,10,0.85,Germany,8.5
7689,12472,571824,2011-10-19 11:49,10,0.85,Germany,8.5
7690,12472,571824,2011-10-19 11:49,4,4.15,Germany,16.6
7691,12472,571824,2011-10-19 11:49,4,4.15,Germany,16.6
7692,12472,571824,2011-10-19 11:49,6,2.08,Germany,12.48
7693,12472,571824,2011-10-19 11:49,10,0.85,Germany,8.5
7694,12472,571824,2011-10-19 11:49,10,2.08,Germany,20.8
7695,12472,571824,2011-10-19 11:49,10,1.65,Germany,16.5
7696,12472,571824,2011-10-19 11:49,12,2.95,Germany,35.400000000000006
7697,12472,571824,2011-10-19 11:49,12,0.85,Germany,10.2
7698,12472,571824,2011-10-19 11:49,12,0.42,Germany,5.04
7699,12472,571824,2011-10-19 11:49,25,0.42,Germany,10.5
7700,12472,571824,2011-10-19 11:49,10,1.65,Germany,16.5
7701,12472,571824,2011-10-19 11:49,12,1.95,Germany,23.4
7702,12472,571824,2011-10-19 11:49,4,4.15,Germany,16.6
7703,12472,571824,2011-10-19 11:49,12,1.25,Germany,15.0
7704,12472,571824,2011-10-19 11:49,6,2.55,Germany,15.299999999999999
7705,12472,571824,2011-10-19 11:49,10,2.08,Germany,20.8
7706,12472,571824,2011-10-19 11:49,12,0.42,Germany,5.04
7707,12472,571824,2011-10-19 11:49,6,3.25,Germany,19.5
7708,12472,571824,2011-10-19 11:49,10,0.85,Germany,8.5
7709,12472,571824,2011-10-19 11:49,10,1.65,Germany,16.5
7710,12472,571824,2011-10-19 11:49,12,0.42,Germany,5.04
7711,12472,571824,2011-10-19 11:49,12,1.65,Germany,19.799999999999997
7712,12472,571824,2011-10-19 11:49,25,0.42,Germany,10.5
7713,12472,571824,2011-10-19 11:49,24,1.95,Germany,46.8
7714,12472,571824,2011-10-19 11:49,10,2.1,Germany,21.0
7715,12472,571824,2011-10-19 11:49,24,0.42,Germany,10.08
7716,12472,571824,2011-10-19 11:49,24,1.25,Germany,30.0
7717,12472,571824,2011-10-19 11:49,8,0.85,Germany,6.8
7718,12472,571824,2011-10-19 11:49,8,0.85,Germany,6.8
7719,12472,571824,2011-10-19 11:49,12,1.65,Germany,19.799999999999997
7720,12472,571824,2011-10-19 11:49,2,7.95,Germany,15.9
7721,12472,571824,2011-10-19 11:49,6,3.25,Germany,19.5
7722,12472,571824,2011-10-19 11:49,12,1.45,Germany,17.4
