userid,version,item_sales,retention_1,retention_7
271097,B,0,FALSE,FALSE
271104,A,0,FALSE,FALSE
271107,B,0,FALSE,FALSE
271424,A,0,FALSE,FALSE
271564,A,0,FALSE,TRUE
271723,B,0,FALSE,FALSE
272133,B,140,TRUE,TRUE
272259,A,0,FALSE,FALSE
272347,B,0,TRUE,FALSE
272408,A,0,FALSE,FALSE
272593,A,0,FALSE,FALSE
273116,B,0,FALSE,FALSE
273122,A,92,TRUE,FALSE
273187,B,0,FALSE,FALSE
273225,B,0,FALSE,FALSE
273257,B,0,FALSE,FALSE
273268,B,0,FALSE,FALSE
273332,B,0,FALSE,FALSE
273438,B,63,TRUE,FALSE
273562,B,0,FALSE,FALSE
273607,B,48,TRUE,TRUE
273679,B,144,FALSE,FALSE
273836,A,0,FALSE,FALSE
273973,A,0,FALSE,TRUE
274128,A,0,FALSE,FALSE
274202,B,0,TRUE,FALSE
274306,B,95,TRUE,TRUE
274381,A,0,FALSE,FALSE
274744,B,109,TRUE,FALSE
274858,B,0,TRUE,FALSE
275121,B,58,TRUE,TRUE
275143,B,0,FALSE,FALSE
275311,A,0,FALSE,FALSE
275332,A,0,FALSE,FALSE
275501,B,0,TRUE,FALSE
275660,B,0,FALSE,FALSE
275675,B,0,FALSE,FALSE
275887,B,0,FALSE,FALSE
275904,B,0,FALSE,FALSE
276144,A,0,FALSE,FALSE
276218,B,0,TRUE,FALSE
276413,A,0,TRUE,FALSE
276513,B,0,FALSE,FALSE
276546,A,0,FALSE,FALSE
276630,A,0,FALSE,FALSE
276656,B,42,TRUE,TRUE
276742,A,0,FALSE,FALSE
276801,B,0,FALSE,FALSE
276853,B,0,FALSE,TRUE
276863,A,0,FALSE,FALSE
276878,A,0,FALSE,FALSE
276985,A,0,FALSE,FALSE
277023,A,118,FALSE,FALSE
277237,B,0,TRUE,FALSE
277339,B,0,FALSE,FALSE
277474,B,0,FALSE,FALSE
277498,A,0,FALSE,FALSE
277579,B,28,TRUE,TRUE
277836,A,0,FALSE,FALSE
277887,B,0,TRUE,FALSE
277995,A,0,FALSE,FALSE
278005,B,0,FALSE,FALSE
278198,B,0,FALSE,TRUE
278277,B,134,FALSE,FALSE
278421,B,0,FALSE,FALSE
278480,A,0,FALSE,FALSE
278506,A,0,FALSE,FALSE
278585,B,0,FALSE,TRUE
278692,A,74,TRUE,FALSE
278716,B,97,TRUE,TRUE
278861,A,0,FALSE,FALSE
278952,B,0,FALSE,FALSE
279168,A,86,TRUE,TRUE
279170,B,0,TRUE,FALSE
279211,A,0,FALSE,FALSE
279465,A,0,TRUE,TRUE
279778,B,65,TRUE,TRUE
279879,B,0,FALSE,FALSE
280015,B,0,FALSE,FALSE
280107,B,0,TRUE,FALSE
280253,A,134,TRUE,TRUE
280315,B,0,FALSE,FALSE
280520,A,75,TRUE,FALSE
280534,A,0,FALSE,FALSE
280568,B,0,FALSE,FALSE
280950,B,0,FALSE,FALSE
280982,A,67,FALSE,TRUE
281044,A,0,FALSE,FALSE
281112,A,100,FALSE,FALSE
281260,A,0,FALSE,FALSE
281339,A,0,TRUE,FALSE
281518,A,0,FALSE,FALSE
281555,B,0,FALSE,FALSE
281716,B,0,FALSE,FALSE
281736,A,73,TRUE,TRUE
281799,B,95,FALSE,FALSE
282299,A,0,FALSE,FALSE
282558,A,0,FALSE,FALSE
282754,B,76,TRUE,FALSE
282896,B,0,TRUE,FALSE
282985,B,158,TRUE,FALSE
283014,B,107,TRUE,TRUE
283136,A,0,TRUE,TRUE
283158,B,0,FALSE,FALSE
283272,A,0,TRUE,FALSE
283300,A,0,FALSE,FALSE
283353,B,0,FALSE,FALSE
283506,B,0,FALSE,FALSE
283508,B,0,FALSE,FALSE
283511,A,0,FALSE,FALSE
283568,A,0,FALSE,FALSE
283656,B,0,FALSE,FALSE
283707,B,98,TRUE,TRUE
283731,A,0,TRUE,TRUE
284002,A,0,FALSE,FALSE
284007,B,106,TRUE,TRUE
284015,B,0,FALSE,FALSE
284178,A,0,TRUE,TRUE
284267,B,0,FALSE,FALSE
284416,A,0,TRUE,FALSE
284493,A,0,TRUE,FALSE
284610,B,41,TRUE,TRUE
284733,B,95,TRUE,TRUE
284742,A,35,TRUE,TRUE
284760,B,0,TRUE,FALSE
284789,A,0,FALSE,FALSE
284794,A,0,TRUE,FALSE
284835,A,0,FALSE,FALSE
284838,B,0,FALSE,FALSE
284907,B,0,FALSE,FALSE
285321,A,139,FALSE,FALSE
285343,B,0,FALSE,FALSE
285351,A,0,TRUE,FALSE
285352,A,124,TRUE,TRUE
285383,A,0,FALSE,TRUE
285489,B,0,TRUE,FALSE
285566,A,72,FALSE,FALSE
285915,B,125,FALSE,FALSE
285932,B,0,FALSE,FALSE
286017,B,0,TRUE,FALSE
286027,B,0,TRUE,FALSE
286117,B,128,TRUE,FALSE
286120,B,0,FALSE,FALSE
286331,A,0,FALSE,TRUE
286396,B,0,FALSE,FALSE
286459,A,0,FALSE,FALSE
286492,A,0,FALSE,FALSE
286590,A,0,FALSE,FALSE
286639,A,0,FALSE,FALSE
286662,A,0,FALSE,FALSE
286738,A,0,FALSE,FALSE
286779,A,0,TRUE,TRUE
286788,B,0,FALSE,FALSE
286852,A,0,TRUE,TRUE
286908,B,0,FALSE,FALSE
286959,A,0,FALSE,FALSE
287028,B,0,FALSE,FALSE
287043,B,0,FALSE,FALSE
287161,A,46,FALSE,TRUE
287170,A,112,TRUE,TRUE
287270,A,0,TRUE,TRUE
287282,B,0,TRUE,FALSE
287461,B,0,FALSE,FALSE
287551,A,0,FALSE,FALSE
287605,A,0,FALSE,FALSE
287656,A,0,FALSE,FALSE
287672,A,0,FALSE,FALSE
287708,A,0,FALSE,TRUE
287845,A,0,FALSE,FALSE
287858,A,94,TRUE,FALSE
288081,A,0,TRUE,FALSE
288352,B,0,FALSE,FALSE
288429,A,0,TRUE,FALSE
288474,A,0,FALSE,FALSE
288520,A,103,TRUE,FALSE
288997,B,0,FALSE,FALSE
289113,A,0,TRUE,TRUE
289344,A,0,FALSE,FALSE
289365,A,0,FALSE,FALSE
289412,A,0,FALSE,FALSE
289427,A,0,TRUE,FALSE
289429,A,0,TRUE,FALSE
289450,A,93,TRUE,FALSE
289713,B,0,FALSE,FALSE
289852,A,0,FALSE,FALSE
289969,A,0,TRUE,TRUE
290045,A,0,TRUE,FALSE
290120,B,0,TRUE,FALSE
290179,A,52,TRUE,FALSE
290269,B,0,FALSE,FALSE
290386,B,138,FALSE,FALSE
290399,A,0,FALSE,FALSE
290419,B,102,TRUE,TRUE
290475,A,0,TRUE,FALSE
290481,B,0,FALSE,FALSE
290537,B,0,TRUE,TRUE
290547,B,0,TRUE,FALSE
290556,B,0,FALSE,FALSE
290602,A,0,TRUE,FALSE
290659,B,59,TRUE,TRUE
290691,A,0,FALSE,FALSE
290992,A,0,FALSE,FALSE
291309,A,0,FALSE,FALSE
291387,B,0,FALSE,FALSE
291433,B,0,FALSE,FALSE
291447,A,45,TRUE,FALSE
291620,B,0,FALSE,FALSE
291706,B,0,TRUE,FALSE
292015,A,0,FALSE,FALSE
292185,A,0,FALSE,FALSE
292402,A,0,TRUE,FALSE
292580,A,0,FALSE,FALSE
292601,B,0,FALSE,FALSE
292701,B,0,TRUE,TRUE
293045,A,95,TRUE,FALSE
293232,A,119,TRUE,TRUE
293283,B,0,FALSE,FALSE
293413,A,0,TRUE,FALSE
293543,B,0,FALSE,FALSE
293662,A,94,TRUE,FALSE
293680,A,39,FALSE,FALSE
293720,B,0,FALSE,FALSE
293909,B,0,FALSE,FALSE
294171,A,17,TRUE,FALSE
294247,B,0,FALSE,FALSE
294254,A,143,TRUE,FALSE
294371,A,0,FALSE,FALSE
294376,A,39,TRUE,TRUE
294381,B,0,FALSE,FALSE
294720,B,0,TRUE,FALSE
295107,A,0,FALSE,FALSE
295213,A,115,TRUE,TRUE
295300,B,0,TRUE,TRUE
295513,A,0,TRUE,FALSE
295549,A,0,FALSE,TRUE
295606,A,0,FALSE,FALSE
295729,B,29,TRUE,TRUE
295850,B,0,FALSE,FALSE
296148,A,76,TRUE,TRUE
296163,A,0,TRUE,TRUE
296635,B,27,FALSE,TRUE
296922,B,0,FALSE,FALSE
297032,A,74,TRUE,TRUE
297504,A,71,TRUE,TRUE
297557,B,0,FALSE,FALSE
297609,A,0,FALSE,FALSE
297748,B,83,TRUE,FALSE
297754,B,0,FALSE,FALSE
297854,A,0,FALSE,FALSE
297979,B,25,TRUE,TRUE
298102,A,52,FALSE,FALSE
298373,B,0,FALSE,FALSE
298517,A,0,TRUE,TRUE
298519,A,41,FALSE,FALSE
298661,A,0,FALSE,FALSE
298697,B,0,TRUE,FALSE
298753,A,0,TRUE,TRUE
298852,B,157,TRUE,FALSE
299064,B,0,TRUE,FALSE
299107,A,0,FALSE,FALSE
299215,B,0,FALSE,FALSE
299334,A,0,FALSE,FALSE
299394,A,0,FALSE,FALSE
299468,A,0,TRUE,FALSE
299533,B,0,FALSE,FALSE
299534,A,0,TRUE,FALSE
299692,A,0,FALSE,FALSE
299832,B,0,TRUE,FALSE
299835,A,0,TRUE,FALSE
299840,B,133,TRUE,TRUE
299944,A,85,TRUE,TRUE
300255,A,0,FALSE,FALSE
300473,A,0,TRUE,FALSE
300579,A,0,TRUE,FALSE
300667,A,0,FALSE,FALSE
300711,A,34,TRUE,FALSE
300878,A,0,FALSE,FALSE
301374,B,0,FALSE,FALSE
301385,B,57,TRUE,TRUE
301461,B,0,FALSE,FALSE
301781,B,0,TRUE,TRUE
301800,A,0,TRUE,FALSE
301813,A,0,FALSE,FALSE
301845,A,0,TRUE,TRUE
301875,B,0,TRUE,FALSE
301904,B,0,FALSE,FALSE
302100,A,0,FALSE,FALSE
302179,B,0,FALSE,FALSE
302297,A,0,FALSE,TRUE
302317,B,0,FALSE,FALSE
302342,A,146,FALSE,TRUE
302519,A,0,TRUE,TRUE
302650,A,50,TRUE,FALSE
302651,B,0,FALSE,FALSE
302847,A,46,TRUE,TRUE
303020,A,17,TRUE,TRUE
303136,B,0,TRUE,FALSE
303175,A,0,FALSE,FALSE
303201,B,27,FALSE,FALSE
303321,A,0,FALSE,FALSE
303415,B,0,FALSE,FALSE
303829,A,0,FALSE,FALSE
303834,B,0,TRUE,FALSE
303959,B,0,FALSE,FALSE
304120,B,0,TRUE,FALSE
304314,B,0,FALSE,FALSE
304618,A,0,FALSE,TRUE
304866,A,72,TRUE,FALSE
304972,B,32,TRUE,FALSE
305086,A,0,TRUE,FALSE
305273,A,0,FALSE,FALSE
305345,A,143,TRUE,TRUE
305472,A,106,TRUE,FALSE
305473,B,0,FALSE,FALSE
305972,B,0,TRUE,FALSE
305975,A,0,FALSE,FALSE
306055,A,0,FALSE,TRUE
306210,A,39,TRUE,TRUE
306266,A,0,TRUE,FALSE
306300,A,0,FALSE,FALSE
306355,B,0,FALSE,FALSE
306530,B,0,FALSE,FALSE
306596,A,81,FALSE,FALSE
306691,A,0,TRUE,FALSE
306725,A,103,FALSE,TRUE
306895,B,0,FALSE,FALSE
306920,B,0,FALSE,FALSE
307029,A,94,TRUE,FALSE
307099,B,0,TRUE,FALSE
307109,B,170,FALSE,FALSE
307206,A,0,FALSE,FALSE
307252,B,0,FALSE,FALSE
307347,B,120,TRUE,FALSE
307418,B,0,TRUE,FALSE
307441,A,0,TRUE,TRUE
307479,A,0,FALSE,FALSE
307537,B,0,FALSE,FALSE
307674,B,69,TRUE,TRUE
307703,A,0,TRUE,TRUE
307714,B,169,FALSE,FALSE
307750,A,0,FALSE,FALSE
307856,A,0,FALSE,FALSE
307991,A,0,FALSE,FALSE
308041,A,64,FALSE,TRUE
308304,B,0,TRUE,TRUE
308340,B,0,FALSE,FALSE
308443,A,62,TRUE,FALSE
308446,B,0,FALSE,FALSE
308471,A,0,FALSE,FALSE
308593,B,0,FALSE,FALSE
308609,A,139,TRUE,TRUE
308663,A,124,TRUE,TRUE
308806,B,0,TRUE,TRUE
308833,A,0,FALSE,FALSE
308949,A,110,TRUE,TRUE
308997,B,0,FALSE,FALSE
309777,B,0,FALSE,FALSE
309798,B,0,FALSE,FALSE
309900,A,0,FALSE,FALSE
309932,B,0,TRUE,FALSE
309945,A,0,FALSE,FALSE
310350,B,0,FALSE,FALSE
310452,A,0,TRUE,FALSE
310626,A,36,TRUE,FALSE
310823,A,70,TRUE,FALSE
310957,B,0,TRUE,FALSE
311333,B,0,TRUE,FALSE
311426,A,0,TRUE,TRUE
311542,B,131,FALSE,FALSE
311850,B,0,FALSE,FALSE
311864,A,0,FALSE,FALSE
311910,B,0,FALSE,FALSE
312092,A,35,TRUE,TRUE
312230,B,0,FALSE,FALSE
312451,A,0,FALSE,FALSE
312664,B,0,FALSE,FALSE
312686,B,49,FALSE,FALSE
312711,A,0,FALSE,FALSE
312838,B,0,TRUE,FALSE
312929,A,0,FALSE,FALSE
313011,B,0,TRUE,TRUE
313141,A,0,TRUE,FALSE
313566,A,22,TRUE,FALSE
313567,A,0,TRUE,FALSE
313613,B,0,FALSE,FALSE
313675,A,0,FALSE,FALSE
313718,B,160,TRUE,FALSE
313836,A,0,FALSE,FALSE
314055,A,0,TRUE,FALSE
314080,A,0,TRUE,TRUE
314144,B,0,FALSE,FALSE
314151,B,0,FALSE,FALSE
314484,A,0,TRUE,TRUE
314581,A,130,FALSE,TRUE
314651,B,0,TRUE,FALSE
314863,B,0,FALSE,FALSE
314930,A,88,TRUE,TRUE
314934,B,114,TRUE,TRUE
314946,A,0,FALSE,FALSE
315034,A,0,FALSE,FALSE
315108,B,55,TRUE,TRUE
315161,B,134,TRUE,TRUE
315281,B,0,FALSE,FALSE
315305,A,0,TRUE,FALSE
315453,B,0,FALSE,FALSE
315563,B,0,FALSE,FALSE
315570,B,0,TRUE,FALSE
315578,B,0,TRUE,FALSE
315657,B,0,FALSE,FALSE
315682,B,30,TRUE,TRUE
315760,A,0,FALSE,FALSE
315817,B,0,FALSE,FALSE
315950,A,131,TRUE,FALSE
316020,B,0,FALSE,FALSE
316021,B,0,FALSE,FALSE
316191,A,97,TRUE,TRUE
316363,A,98,TRUE,FALSE
316459,A,0,FALSE,FALSE
316514,A,0,FALSE,FALSE
316751,B,0,FALSE,FALSE
316860,A,0,FALSE,FALSE
316963,B,0,FALSE,FALSE
317057,B,0,TRUE,FALSE
317304,B,0,FALSE,FALSE
317327,A,145,TRUE,FALSE
317464,A,47,TRUE,FALSE
317747,A,119,TRUE,TRUE
317884,A,30,TRUE,TRUE
317930,A,0,TRUE,TRUE
318114,A,0,FALSE,FALSE
318226,A,124,TRUE,FALSE
318451,B,0,FALSE,FALSE
318461,B,103,TRUE,FALSE
318576,A,0,TRUE,FALSE
318740,A,0,FALSE,FALSE
318814,B,26,TRUE,TRUE
318892,A,138,TRUE,FALSE
318914,B,0,FALSE,FALSE
318936,B,0,FALSE,FALSE
318976,A,32,TRUE,FALSE
319070,A,0,FALSE,FALSE
319255,B,0,FALSE,FALSE
319445,A,0,FALSE,FALSE
319486,B,0,FALSE,TRUE
319568,B,0,FALSE,FALSE
319622,B,0,FALSE,FALSE
319689,A,0,TRUE,TRUE
319697,A,0,FALSE,FALSE
320190,A,0,TRUE,FALSE
320227,A,0,FALSE,FALSE
320244,B,63,FALSE,TRUE
320464,B,0,FALSE,FALSE
320659,A,0,TRUE,FALSE
320742,A,0,FALSE,FALSE
320790,A,0,TRUE,FALSE
320807,A,0,FALSE,FALSE
320866,A,0,FALSE,TRUE
320919,B,0,FALSE,FALSE
320983,A,0,FALSE,FALSE
321088,A,0,FALSE,FALSE
321326,A,0,TRUE,FALSE
321340,A,39,TRUE,TRUE
321369,B,0,FALSE,FALSE
321448,B,0,FALSE,FALSE
321578,B,0,FALSE,FALSE
321707,B,23,TRUE,FALSE
321723,B,0,TRUE,FALSE
321803,A,0,TRUE,FALSE
321832,B,0,FALSE,FALSE
321896,B,0,FALSE,FALSE
322024,B,0,TRUE,TRUE
322256,B,166,TRUE,FALSE
322288,A,0,TRUE,TRUE
322615,A,0,TRUE,TRUE
322702,A,0,FALSE,FALSE
323040,B,116,FALSE,FALSE
323048,B,0,TRUE,FALSE
323089,A,0,FALSE,FALSE
323191,B,0,FALSE,FALSE
323305,B,41,TRUE,TRUE
323577,B,0,FALSE,FALSE
323628,A,92,TRUE,TRUE
323720,A,0,FALSE,FALSE
323786,B,0,FALSE,FALSE
323824,A,0,FALSE,FALSE
323888,A,0,FALSE,FALSE
323910,B,0,FALSE,FALSE
324056,B,0,TRUE,FALSE
324246,B,94,TRUE,FALSE
324252,A,0,FALSE,FALSE
324311,B,57,FALSE,TRUE
324325,B,167,TRUE,FALSE
324407,B,41,TRUE,TRUE
324584,A,0,FALSE,FALSE
324618,A,0,FALSE,FALSE
324656,A,127,TRUE,TRUE
324867,A,44,TRUE,FALSE
324985,A,0,FALSE,FALSE
325039,A,0,FALSE,FALSE
325280,A,102,TRUE,FALSE
325356,A,0,TRUE,TRUE
325384,B,0,TRUE,FALSE
325427,A,0,FALSE,FALSE
325589,A,81,TRUE,FALSE
326212,A,0,TRUE,FALSE
326361,B,0,FALSE,FALSE
326395,B,0,TRUE,FALSE
326803,A,0,FALSE,FALSE
327303,B,148,TRUE,FALSE
327468,A,0,TRUE,FALSE
327488,B,0,FALSE,FALSE
327625,A,0,FALSE,FALSE
327940,A,150,TRUE,FALSE
327957,A,0,FALSE,FALSE
327994,B,0,FALSE,FALSE
328056,A,0,TRUE,FALSE
328123,B,0,FALSE,FALSE
328231,B,0,TRUE,FALSE
328284,B,0,TRUE,FALSE
328352,B,0,FALSE,FALSE
328480,A,26,TRUE,FALSE
328698,B,0,TRUE,TRUE
329001,A,0,FALSE,FALSE
329261,B,57,FALSE,TRUE
329582,B,105,TRUE,TRUE
329701,A,0,FALSE,FALSE
329782,A,0,FALSE,FALSE
329826,A,42,FALSE,FALSE
329888,B,0,TRUE,TRUE
329958,B,0,TRUE,TRUE
329960,A,0,TRUE,FALSE
330173,B,0,FALSE,FALSE
330203,A,0,TRUE,FALSE
330247,B,168,TRUE,TRUE
330475,B,0,FALSE,FALSE
330573,B,0,FALSE,FALSE
330609,B,0,FALSE,FALSE
330650,B,0,FALSE,FALSE
330695,B,0,TRUE,FALSE
330794,A,74,TRUE,FALSE
330933,B,71,TRUE,FALSE
331114,B,0,FALSE,FALSE
331298,B,0,TRUE,FALSE
331332,B,0,FALSE,FALSE
331541,A,0,FALSE,FALSE
331630,A,0,FALSE,FALSE
331668,B,0,FALSE,FALSE
331820,B,102,FALSE,FALSE
331835,B,144,TRUE,FALSE
331882,B,0,FALSE,FALSE
331934,A,95,FALSE,TRUE
332108,B,0,FALSE,FALSE
332688,A,0,FALSE,FALSE
332901,A,0,FALSE,FALSE
332911,B,0,FALSE,FALSE
332918,B,0,TRUE,FALSE
332947,B,0,TRUE,FALSE
333155,B,127,TRUE,FALSE
333168,A,0,FALSE,FALSE
333549,B,0,FALSE,FALSE
333740,A,0,FALSE,FALSE
333806,A,125,TRUE,FALSE
334030,A,114,TRUE,FALSE
334180,B,0,FALSE,FALSE
334323,A,0,FALSE,FALSE
334437,B,0,FALSE,FALSE
334509,A,0,FALSE,FALSE
334624,A,125,FALSE,FALSE
334631,A,0,FALSE,FALSE
334697,A,0,TRUE,FALSE
334782,A,0,TRUE,FALSE
334836,B,0,TRUE,TRUE
334959,A,45,FALSE,FALSE
334973,A,65,TRUE,FALSE
335234,A,0,FALSE,FALSE
335599,A,0,FALSE,FALSE
335984,A,19,TRUE,TRUE
336053,A,0,FALSE,FALSE
336079,A,0,FALSE,FALSE
336189,A,0,FALSE,FALSE
336252,A,103,TRUE,TRUE
336263,B,23,TRUE,FALSE
336398,B,0,FALSE,FALSE
336582,B,136,TRUE,FALSE
336736,B,0,FALSE,FALSE
336781,B,0,FALSE,FALSE
336935,A,131,FALSE,FALSE
336953,B,0,FALSE,FALSE
337650,B,0,FALSE,FALSE
337793,B,99,TRUE,TRUE
338042,A,0,TRUE,FALSE
338092,B,0,FALSE,FALSE
338186,B,0,FALSE,FALSE
338230,B,43,TRUE,TRUE
338295,A,70,FALSE,FALSE
338348,A,0,FALSE,FALSE
338446,A,0,TRUE,FALSE
338557,A,0,FALSE,FALSE
338571,A,0,FALSE,FALSE
338642,A,0,TRUE,FALSE
338848,B,0,FALSE,FALSE
338919,A,0,FALSE,FALSE
339066,A,26,FALSE,FALSE
339079,B,0,FALSE,FALSE
339091,B,0,FALSE,FALSE
339102,A,0,FALSE,FALSE
339125,A,0,FALSE,FALSE
339149,A,29,TRUE,TRUE
339351,A,0,FALSE,FALSE
339435,B,0,FALSE,FALSE
339436,B,0,FALSE,FALSE
339511,A,0,FALSE,FALSE
339557,A,0,FALSE,FALSE
339762,B,0,FALSE,FALSE
339817,B,0,FALSE,FALSE
340043,A,0,TRUE,FALSE
340107,A,91,FALSE,FALSE
340224,B,0,TRUE,FALSE
340495,A,0,FALSE,FALSE
340597,A,0,FALSE,FALSE
340627,B,147,TRUE,TRUE
340663,B,0,TRUE,FALSE
340666,A,0,FALSE,FALSE
340686,A,25,FALSE,FALSE
340693,A,0,FALSE,TRUE
340749,A,0,FALSE,FALSE
340787,B,147,TRUE,FALSE
340974,A,0,FALSE,FALSE
341156,A,0,FALSE,FALSE
341256,A,111,TRUE,FALSE
341402,A,25,FALSE,FALSE
341445,A,0,FALSE,FALSE
341500,B,0,FALSE,FALSE
341637,A,0,FALSE,FALSE
341746,A,75,TRUE,TRUE
341795,A,45,TRUE,FALSE
341942,A,0,TRUE,TRUE
342058,B,0,FALSE,FALSE
342385,B,0,TRUE,FALSE
342560,A,0,TRUE,FALSE
342699,B,0,FALSE,FALSE
342740,B,0,TRUE,FALSE
342877,B,0,FALSE,FALSE
342950,B,0,FALSE,FALSE
343237,B,0,FALSE,FALSE
343263,A,0,TRUE,FALSE
343327,A,141,TRUE,TRUE
343565,B,0,TRUE,TRUE
344036,B,0,TRUE,FALSE
344209,A,117,TRUE,TRUE
344689,A,0,TRUE,FALSE
344751,B,0,TRUE,FALSE
344901,A,0,FALSE,FALSE
345029,A,0,TRUE,FALSE
345043,A,0,FALSE,FALSE
345217,A,0,TRUE,FALSE
345308,B,116,TRUE,FALSE
345411,A,83,TRUE,FALSE
345440,A,0,FALSE,FALSE
345444,B,0,FALSE,FALSE
345570,A,0,FALSE,FALSE
345620,A,0,FALSE,FALSE
345730,B,0,FALSE,TRUE
345891,A,0,FALSE,FALSE
345950,B,0,FALSE,FALSE
346304,A,0,TRUE,FALSE
346381,B,83,TRUE,FALSE
346576,A,0,TRUE,FALSE
346661,B,162,TRUE,TRUE
346778,A,0,FALSE,FALSE
346828,A,0,FALSE,FALSE
346884,B,0,FALSE,FALSE
347245,A,0,FALSE,FALSE
347603,A,0,TRUE,FALSE
347739,B,0,FALSE,FALSE
347818,A,0,TRUE,FALSE
347906,B,0,FALSE,FALSE
348310,A,0,FALSE,FALSE
348409,A,0,FALSE,FALSE
348508,A,0,FALSE,FALSE
348530,A,125,TRUE,TRUE
348776,B,0,TRUE,TRUE
348817,B,0,TRUE,FALSE
348880,A,58,TRUE,TRUE
348903,A,146,TRUE,FALSE
348969,B,0,TRUE,FALSE
349072,B,0,FALSE,FALSE
349111,B,0,TRUE,FALSE
349257,B,0,TRUE,FALSE
349286,B,0,FALSE,FALSE
349389,A,0,FALSE,FALSE
349424,A,67,FALSE,FALSE
349885,B,141,TRUE,FALSE
349946,B,0,FALSE,FALSE
350229,B,0,FALSE,FALSE
350455,B,0,TRUE,FALSE
350586,B,32,TRUE,TRUE
350614,A,0,FALSE,FALSE
350675,A,62,TRUE,FALSE
350909,A,0,FALSE,FALSE
350956,A,0,TRUE,FALSE
351078,A,0,FALSE,FALSE
351545,A,0,FALSE,FALSE
351583,B,0,FALSE,TRUE
351705,B,0,FALSE,FALSE
351719,A,0,FALSE,FALSE
351879,A,0,FALSE,FALSE
351941,B,0,TRUE,FALSE
352016,B,0,FALSE,FALSE
352076,B,0,FALSE,FALSE
352091,B,29,FALSE,TRUE
352246,B,0,FALSE,FALSE
352411,A,0,TRUE,FALSE
352594,B,0,FALSE,FALSE
352892,A,0,FALSE,FALSE
352985,A,135,TRUE,FALSE
353322,B,0,FALSE,FALSE
353367,A,0,TRUE,FALSE
353434,A,0,FALSE,FALSE
353584,A,89,FALSE,FALSE
353746,A,0,FALSE,FALSE
353816,A,0,FALSE,FALSE
354058,B,0,FALSE,FALSE
354165,B,0,TRUE,FALSE
354224,B,0,FALSE,TRUE
354258,A,0,FALSE,FALSE
354470,B,0,TRUE,FALSE
354504,B,0,FALSE,FALSE
354521,B,93,TRUE,FALSE
354651,A,0,TRUE,FALSE
354768,A,0,TRUE,FALSE
354830,B,0,FALSE,FALSE
354831,A,0,FALSE,FALSE
354843,B,29,TRUE,FALSE
354962,B,0,FALSE,FALSE
354995,B,0,FALSE,FALSE
354996,A,22,TRUE,TRUE
355102,B,0,FALSE,FALSE
355305,B,0,FALSE,FALSE
355365,B,0,FALSE,FALSE
355426,A,0,FALSE,FALSE
355468,B,0,FALSE,FALSE
355478,B,0,TRUE,FALSE
355680,B,25,TRUE,FALSE
355749,B,46,TRUE,TRUE
355939,A,0,FALSE,FALSE
355993,B,98,FALSE,TRUE
356354,A,17,TRUE,FALSE
356468,A,0,FALSE,FALSE
356475,A,107,TRUE,FALSE
356618,B,0,TRUE,FALSE
356646,A,0,FALSE,FALSE
356663,B,43,TRUE,TRUE
356932,B,0,TRUE,FALSE
357036,B,0,FALSE,FALSE
357087,B,0,FALSE,FALSE
357103,B,0,FALSE,FALSE
357138,A,0,TRUE,FALSE
357366,B,0,TRUE,FALSE
357525,A,0,FALSE,FALSE
357639,B,0,TRUE,FALSE
357702,A,0,FALSE,FALSE
357845,B,77,TRUE,TRUE
358029,A,0,FALSE,FALSE
358040,B,0,FALSE,FALSE
358457,A,0,FALSE,FALSE
358557,A,0,FALSE,FALSE
358637,A,0,TRUE,FALSE
358649,A,0,TRUE,FALSE
358682,B,0,FALSE,FALSE
358684,B,91,TRUE,TRUE
358843,B,0,TRUE,FALSE
359234,A,0,FALSE,FALSE
359350,A,76,TRUE,TRUE
359352,B,0,FALSE,FALSE
359354,A,0,TRUE,FALSE
359378,A,0,TRUE,FALSE
359399,B,0,TRUE,FALSE
359587,A,0,FALSE,FALSE
359728,B,94,TRUE,TRUE
359745,A,126,FALSE,FALSE
359996,B,143,FALSE,TRUE
360266,B,97,TRUE,FALSE
360528,A,0,FALSE,FALSE
360733,B,0,FALSE,FALSE
360759,B,0,TRUE,FALSE
360866,B,0,FALSE,TRUE
361125,A,0,TRUE,TRUE
361260,A,0,TRUE,FALSE
361278,A,0,FALSE,FALSE
361396,A,0,FALSE,FALSE
361511,A,0,TRUE,FALSE
361538,B,0,FALSE,FALSE
361765,A,0,FALSE,FALSE
361940,B,0,TRUE,FALSE
361942,A,82,TRUE,FALSE
362102,B,0,FALSE,FALSE
362274,B,0,TRUE,FALSE
362284,A,0,FALSE,FALSE
362420,A,43,TRUE,TRUE
362440,B,102,TRUE,TRUE
362481,A,0,FALSE,FALSE
362500,B,0,FALSE,FALSE
362602,B,0,TRUE,FALSE
362728,B,0,FALSE,FALSE
363086,B,0,FALSE,FALSE
363204,B,0,TRUE,FALSE
363287,B,80,TRUE,FALSE
363446,A,0,FALSE,FALSE
363575,A,150,TRUE,TRUE
363809,B,0,FALSE,FALSE
364051,A,94,FALSE,FALSE
364115,A,78,TRUE,TRUE
364127,B,0,FALSE,FALSE
364168,A,69,TRUE,FALSE
364204,A,18,FALSE,FALSE
364393,B,0,FALSE,FALSE
364436,A,0,FALSE,FALSE
364522,B,0,FALSE,FALSE
364635,B,0,FALSE,FALSE
364656,A,0,FALSE,FALSE
364715,B,0,FALSE,FALSE
