customer_id,recency,frequency,monetary,class
16668,269,20,15.34,Average
16669,54,150,9.1,No_Value
16670,341,247,16.32,Below
16671,136,6,282.05,Good
16672,264,114,71.36,Best
16674,43,79,3.88,No_Value
16676,303,88,17.9,Below
16678,280,159,19.06,Best
16679,0,3,43.25,No_Value
16680,0,10,18.37,No_Value
16681,180,44,40.24,No_Value
16682,183,30,34.27,Good
16684,353,273,240.91,Best
16685,0,58,5.55,No_Value
16686,307,541,5.58,No_Value
16688,59,62,20.34,Best
16689,6,11,32.28,No_Value
16690,129,11,18.97,Below
16692,32,3,425.33,No_Value
16693,203,59,8.16,No_Value
16696,112,10,65.79,No_Value
16697,0,21,5.37,No_Value
16698,26,5,399.6,No_Value
16700,357,307,16.49,Average
16701,352,142,37.44,Best
16705,358,267,52.41,Best
16706,76,97,5.31,No_Value
16708,0,27,24.32,No_Value
16709,197,79,38.35,No_Value
16710,349,392,6.31,No_Value
16711,354,22,75.05,Good
16712,266,423,8.58,Below
16713,347,604,11.18,No_Value
16714,98,90,10.11,No_Value
16715,0,19,15.88,No_Value
16716,44,2,450.6,No_Value
16717,342,164,19.89,Below
16718,0,43,14.48,No_Value
16719,353,198,8.91,Below
16720,0,22,6.92,No_Value
16721,0,37,7.9,No_Value
16722,351,223,21.07,Below
16723,16,41,14.33,No_Value
16725,69,141,5.38,No_Value
16726,335,177,7.79,Below
16727,0,45,6.05,No_Value
16728,218,229,4.5,No_Value
16729,203,640,11.24,No_Value
16730,267,71,9.82,Below
16732,0,28,21.56,No_Value
16734,61,52,12.49,No_Value
16735,255,123,18.38,No_Value
16737,0,1,417.6,No_Value
16738,0,1,3.75,No_Value
16739,0,13,24.85,No_Value
16742,0,1,464.9,No_Value
16743,329,189,11.68,No_Value
16744,161,220,5.88,Below
16745,225,350,20.54,No_Value
16746,354,449,14.92,Best
16747,30,42,19.91,No_Value
16748,316,69,21.97,Average
16750,187,92,6.77,No_Value
16751,0,25,70.59,No_Value
16752,0,9,23.06,No_Value
16753,0,28,7.85,No_Value
16754,0,2,1001.2,No_Value
16755,201,166,8.98,No_Value
16756,0,13,18.42,No_Value
16757,0,7,15.26,No_Value
16758,0,22,16.79,No_Value
16759,23,42,18.8,Below
16761,0,13,24.36,No_Value
16762,124,89,16.87,Below
16763,0,22,27.04,No_Value
16764,139,593,4.49,Below
16765,0,1,34,No_Value
16766,0,34,33.69,No_Value
16767,285,222,25.14,No_Value
16768,224,50,9.17,Below
16769,0,40,9.51,No_Value
16770,314,138,5.19,No_Value
16771,304,252,8.91,No_Value
16773,0,26,6.6,No_Value
16774,110,47,14.07,No_Value
16775,357,157,10.8,Good
16776,0,65,5.88,No_Value
16777,176,48,4.7,No_Value
16778,199,16,15.37,Below
16779,364,320,31.79,Best
16780,158,59,7.19,No_Value
16781,0,16,18.52,No_Value
16782,355,178,12.65,Average
16784,0,3,35.87,No_Value
16788,131,126,4.62,No_Value
16789,0,5,16.16,No_Value
16790,34,93,16.62,Average
16791,303,314,5.43,No_Value
16792,0,12,9.2,No_Value
16793,0,16,15.24,No_Value
16794,179,261,4.57,Good
16795,0,65,6.37,No_Value
16796,0,18,16.98,No_Value
16800,0,158,7.58,No_Value
16801,38,31,27.99,No_Value
16803,0,24,13.85,No_Value
16804,247,57,9.38,Average
16805,186,98,4.7,No_Value
16806,135,98,8.15,No_Value
16807,128,67,16.74,No_Value
16808,175,23,12.54,No_Value
16809,239,145,6.28,Below
16810,0,15,20.64,No_Value
16811,12,28,19.54,Below
16812,0,15,31.96,No_Value
16813,196,410,4.06,Below
16814,355,322,20.21,Below
16816,254,28,14.9,Below
16817,365,83,18.15,Good
16818,194,188,17.82,Below
16820,0,26,19.14,No_Value
16823,0,38,9.43,No_Value
16824,148,26,17.72,Average
16825,147,28,27.69,Below
16826,0,22,15.53,No_Value
16828,19,8,16.06,No_Value
16829,0,11,17.93,No_Value
16830,0,23,14.17,No_Value
16832,33,12,16.6,No_Value
16833,333,47,23.54,Good
16834,0,24,17.23,No_Value
16835,244,10,18.09,Below
16836,76,11,22.9,Below
16837,214,165,19.22,No_Value
16838,90,25,23.55,No_Value
16839,360,255,64.2,Best
16841,250,115,15.43,No_Value
16842,201,63,20.07,No_Value
16843,284,378,26.98,No_Value
16846,0,11,19.48,No_Value
16847,0,12,16.12,No_Value
16848,0,14,20.1,No_Value
16849,0,8,15.57,No_Value
16850,0,19,17.5,No_Value
16851,47,20,17.12,Average
16852,165,9,16.1,Average
16855,19,19,17.28,No_Value
16856,0,2,17.7,No_Value
16858,0,10,37.57,No_Value
16859,116,45,13.56,No_Value
16861,98,6,28.96,Below
16863,335,26,19.34,Average
16866,20,10,20.69,No_Value
16869,152,119,6.88,No_Value
16871,248,136,20.43,Below
16872,107,7,97.15,Below
16873,359,279,25.53,Best
16875,272,112,18.71,No_Value
16877,195,137,6.13,Below
16880,158,175,8.67,No_Value
16881,0,1,432,No_Value
16882,250,39,18.08,Below
16883,184,38,7.28,No_Value
16884,0,26,16.53,No_Value
16885,341,91,5.12,Average
16887,0,31,6.17,No_Value
16889,142,135,11.69,No_Value
16891,369,176,4.51,Average
16892,182,94,5.56,Average
16893,0,40,3.55,No_Value
16895,0,61,3.51,No_Value
16897,0,30,7.1,No_Value
16898,342,129,3.79,Below
16899,352,118,10.82,Good
16900,46,79,11.23,No_Value
16902,0,44,38.79,No_Value
16903,0,55,6.73,No_Value
16904,362,660,5.64,Average
16905,366,200,15.4,Best
16906,166,86,6.7,No_Value
16907,336,148,6.62,Below
16909,0,17,21.42,No_Value
16910,86,424,3.37,No_Value
16912,294,100,25.52,Below
16913,0,7,16.09,No_Value
16914,0,36,5.77,No_Value
16915,274,56,11.09,Average
16916,348,125,4.5,Below
16917,0,9,43.5,No_Value
16918,267,122,8.52,No_Value
16919,212,320,8.1,No_Value
16921,0,45,3.55,No_Value
16923,350,638,11.09,No_Value
16924,62,74,10.49,No_Value
16926,0,14,16.45,No_Value
16927,245,6,90.51,Average
16928,292,206,13.81,No_Value
16929,151,77,16.82,Good
16930,42,53,7.17,No_Value
16931,364,860,5.32,Below
16932,0,47,3.38,No_Value
16933,237,42,13.28,Average
16934,0,62,15.34,No_Value
16936,0,50,5.17,No_Value
16938,300,240,7.93,Average
16940,237,303,10.06,No_Value
16942,215,271,6.97,Below
16943,106,33,24.75,No_Value
16945,336,249,17.45,Below
16947,0,21,19.36,No_Value
16948,187,19,22.9,No_Value
16949,312,60,21.44,Good
16950,310,40,29.42,Below
16951,167,85,14.86,No_Value
16952,0,16,10.48,No_Value
16953,0,1,20.8,No_Value
16954,358,54,38.61,Good
16955,188,24,20.57,No_Value
16956,0,16,19.3,No_Value
16957,42,16,26.04,No_Value
16959,0,7,16.76,No_Value
16960,213,98,5.15,No_Value
16961,0,14,16.73,No_Value
16963,0,7,15.79,No_Value
16965,0,25,8.03,No_Value
16966,231,27,79.69,Best
16967,0,21,15.19,No_Value
16968,103,31,14.18,Average
16969,152,42,15.49,Below
16971,0,39,9.12,No_Value
16976,0,2,125.76,No_Value
16978,0,39,8.83,No_Value
16979,294,81,22.28,Good
16980,36,87,12.4,No_Value
16982,0,22,17.46,No_Value
16983,356,136,14.14,Average
16984,41,385,11.47,No_Value
16985,341,120,45.53,Average
16986,0,3,624.4,No_Value
16987,202,129,12.6,Good
16988,0,7,18.02,No_Value
16989,143,12,94.44,Good
16990,0,1,179,No_Value
16992,274,93,17.36,Good
16996,323,36,39.98,Average
16997,37,12,58.5,No_Value
16998,154,3,95.83,Below
16999,50,23,21.08,Below
17001,358,169,23.61,Best
17002,205,49,30.48,No_Value
17004,46,41,34.42,No_Value
17006,70,44,17.77,Average
17007,306,52,17.11,Below
17010,0,11,17.76,No_Value
17011,0,15,18.06,No_Value
17014,58,68,8.55,Below
17015,156,205,8.96,No_Value
17017,369,248,34.74,Best
17018,285,16,57.51,Average
17019,357,220,5.75,Average
17022,0,7,10.14,No_Value
17024,112,3,31.95,Average
17025,312,9,39.75,Average
17026,184,4,38.71,Below
17027,238,140,6,No_Value
17029,126,2,358,Average
17030,0,11,13.35,No_Value
17031,143,22,17.29,Average
17033,273,28,36.79,Below
17034,271,30,24.85,Average
17035,65,25,15.93,No_Value
17037,0,75,16.9,No_Value
17038,0,22,5.11,No_Value
17040,0,15,29.98,No_Value
17041,333,69,15.45,Average
17042,244,94,11.07,Good
17043,234,100,17.34,Below
17044,0,6,158.08,No_Value
17045,134,19,17.78,No_Value
17046,0,22,29.18,No_Value
17047,119,65,16.94,No_Value
17048,213,42,21.08,No_Value
17049,273,309,17.82,Best
17050,203,311,10.37,No_Value
17051,0,42,5.87,No_Value
17052,0,72,5.58,No_Value
17053,0,13,38.34,No_Value
17054,216,83,16.34,Below
17058,158,62,19.03,No_Value
17059,339,485,6.35,No_Value
17060,0,5,46.85,No_Value
17061,158,97,52.74,No_Value
17062,55,70,7.69,No_Value
17063,268,77,18.65,Average
17064,268,62,13.86,No_Value
17068,355,290,15.27,Below
17069,345,138,19.41,Below
17070,0,63,4.94,No_Value
17071,281,140,17.35,Below
17073,91,166,8.67,No_Value
17075,299,73,11.14,Average
17076,328,25,33.64,Average
17078,0,27,13.99,No_Value
17079,0,2,59.4,No_Value
17080,247,8,35.95,Average
17081,20,59,4.88,No_Value
17082,285,81,24.74,Below
17083,194,52,27.03,No_Value
17084,0,162,18.21,No_Value
17085,239,184,8.4,No_Value
17086,56,96,21.36,Below
17088,225,115,17.31,Below
17090,349,63,32.44,Good
17091,365,195,19.63,Best
17092,227,122,14.56,No_Value
17094,0,14,21.57,No_Value
17095,312,74,17.89,Average
17096,246,48,21.29,Average
17100,0,65,14.95,No_Value
17101,167,42,38.61,Good
17102,0,1,25.5,No_Value
17105,147,90,7.4,No_Value
17107,244,405,25.97,No_Value
17109,203,111,7.94,No_Value
17110,0,12,13.61,No_Value
17111,0,28,8.82,No_Value
17114,329,105,6.32,Average
17115,224,38,21.7,Average
17117,0,9,12.91,No_Value
17118,0,10,15.7,No_Value
17119,56,35,17.34,Good
17120,0,18,17.08,No_Value
17122,0,7,19.76,No_Value
17123,0,9,38.37,No_Value
17124,0,30,9.92,No_Value
17125,0,38,6.79,No_Value
17126,210,220,4.45,No_Value
17128,0,14,11.22,No_Value
17131,70,131,18.79,Below
17133,250,27,181.19,Best
17134,157,24,17.71,No_Value
17135,355,52,21.92,Average
17138,0,24,15.85,No_Value
17139,273,472,22.39,No_Value
17140,0,20,23.27,No_Value
17142,0,15,38.6,No_Value
17144,83,48,20.51,Good
17146,253,35,21.42,No_Value
17147,289,81,21.17,Average
17148,0,9,13.88,No_Value
17152,68,14,120.68,No_Value
17153,0,14,15.27,No_Value
17154,0,23,14.32,No_Value
17155,160,20,12.58,Average
17157,168,13,24.54,Average
17158,328,67,18.91,Average
17159,150,101,15.24,Below
17160,210,229,15.36,No_Value
17162,276,104,16.49,Below
17163,56,5,58.62,Average
17164,240,144,17.13,No_Value
17165,0,10,15.87,No_Value
17166,165,12,17.2,Average
17169,125,54,15.48,No_Value
17171,0,16,14.06,No_Value
17172,0,15,21.18,No_Value
17173,125,86,43.8,Best
17174,0,4,14.98,No_Value
17175,252,63,22.92,Below
17176,0,15,20.41,No_Value
17179,183,75,9.44,No_Value
17180,259,119,6.53,No_Value
17181,316,23,10.43,Below
17183,97,72,46.26,Good
17186,13,2,72,Below
17187,0,10,20.4,No_Value
17188,351,83,29.6,Good
17189,253,48,7.85,No_Value
17190,0,17,14.64,No_Value
17191,340,236,8.87,No_Value
17193,131,30,56.09,Below
17194,86,21,12.26,No_Value
17197,0,29,34.93,No_Value
17198,347,84,8.15,Average
17201,0,31,10.86,No_Value
17203,24,140,25.4,No_Value
17204,88,56,27.7,No_Value
17205,0,13,29.54,No_Value
17206,0,7,29.18,No_Value
17211,342,210,10.96,No_Value
17212,0,4,56.71,No_Value
17213,326,156,17.73,No_Value
17214,298,101,9.74,No_Value
17217,0,9,12.61,No_Value
17218,363,246,7.88,Good
17219,0,24,4.72,No_Value
17220,339,465,6.87,No_Value
17221,28,50,6.55,Below
17222,0,28,12.65,No_Value
17223,58,48,8.87,No_Value
17226,0,21,18.74,No_Value
17227,349,43,21.78,Average
17228,356,208,9.16,Below
17229,46,47,6.78,No_Value
17230,95,67,51.88,No_Value
17231,349,497,6.23,Below
17232,11,36,11.71,Below
17233,0,25,7.64,No_Value
17234,0,14,10.71,No_Value
17235,347,27,20.31,Average
17236,350,101,9.05,Average
17237,11,19,16.56,No_Value
17238,368,557,6.71,Best
17239,0,15,25.5,No_Value
17242,72,40,28.38,No_Value
17243,368,396,21.83,Best
17244,0,31,30.8,No_Value
17245,0,9,19.05,No_Value
17247,0,49,5.68,No_Value
17248,0,59,5.28,No_Value
17250,257,54,7.09,Average
17251,0,39,7.26,No_Value
17252,69,82,4.28,No_Value
17253,0,18,9.9,No_Value
17254,10,82,3.07,No_Value
17255,258,72,4.09,Below
17256,204,16,15,Below
17259,220,117,5.11,No_Value
17262,313,12,104.45,Average
17263,0,17,3.48,No_Value
17265,41,112,4.95,No_Value
17266,145,75,4.1,Average
17267,0,34,9.28,No_Value
17268,137,6,127.27,Below
17272,220,114,18.85,No_Value
17274,0,21,5.13,No_Value
17277,95,69,15.44,No_Value
17278,0,15,16.4,No_Value
17279,0,9,20.87,No_Value
17282,169,86,19.74,No_Value
17284,276,284,5.78,No_Value
17286,0,40,3.79,No_Value
17287,346,115,9.2,Below
17288,349,129,10.94,Good
17289,148,103,9.11,No_Value
17290,12,93,5.59,No_Value
17291,0,1,550.8,No_Value
17293,352,133,14.09,Good
17295,35,69,8.07,No_Value
17297,0,36,3.45,No_Value
17298,23,29,17.16,No_Value
17299,161,56,11.93,Average
17301,0,54,3.54,No_Value
17302,290,73,15.5,Average
17303,0,46,5.35,No_Value
17306,342,66,130.78,Best
17309,0,12,6.9,No_Value
17311,238,55,25.18,No_Value
17312,20,13,49.5,No_Value
17313,0,24,97.04,No_Value
17314,287,131,19.3,Below
17315,355,444,14.09,Best
17317,36,8,320.27,No_Value
17320,267,73,16.45,No_Value
17321,59,105,6.66,Below
17323,272,193,4.66,Below
17324,348,50,19.8,Average
17325,0,6,16.13,No_Value
17329,300,33,15.85,Average
17330,44,6,60.65,Average
17331,0,1,175.2,No_Value
17333,0,28,17.65,No_Value
17334,6,11,27.91,No_Value
17337,158,459,4.28,No_Value
17338,344,724,9.14,No_Value
17339,270,9,27.04,Below
17340,336,406,30.35,No_Value
17341,209,163,4.72,No_Value
17343,0,17,11.39,No_Value
17344,0,28,5.63,No_Value
17345,181,80,6.66,Below
17346,369,456,5.77,Good
17347,0,1,228.96,No_Value
17348,283,188,6.08,Below
17349,0,9,12.31,No_Value
17350,42,70,17.95,Below
17351,237,27,21.75,Average
17353,25,8,217.5,No_Value
17354,0,16,87.07,No_Value
17356,0,19,9.38,No_Value
17357,0,40,9.63,No_Value
17358,52,57,6.39,No_Value
17359,0,10,12.42,No_Value
17360,166,121,4.78,Below
17361,242,28,17.42,Below
17362,70,35,8.92,No_Value
17364,330,392,11.4,Best
17365,320,463,10.36,No_Value
17367,0,27,6.02,No_Value
17368,307,87,14.28,Average
17370,96,33,13.52,No_Value
17371,343,76,5.49,Average
17372,321,245,5.45,No_Value
17373,272,57,11.35,Below
17374,62,28,17.71,No_Value
17375,162,66,6.03,No_Value
17376,240,24,8.47,Below
17377,349,414,9.9,No_Value
17379,0,74,5.38,No_Value
17381,363,109,186.01,Best
17382,0,2,32.7,No_Value
17383,0,46,4.26,No_Value
17384,199,15,22.43,Average
17385,0,44,5.88,No_Value
17386,157,28,95.94,Best
17387,13,78,10.05,No_Value
17388,209,15,83.97,Below
17389,330,213,149.45,Best
17391,0,3,169.6,No_Value
17392,51,57,7.97,No_Value
17394,0,4,50.97,No_Value
17396,332,27,271.51,Best
17397,0,88,7.89,No_Value
17398,140,38,17.19,No_Value
17400,226,209,10.18,No_Value
17402,364,58,45.4,Best
17403,0,32,8.78,No_Value
17405,149,82,12.58,Good
17406,33,111,19.81,No_Value
17408,0,2,16.33,No_Value
17409,63,13,59.37,No_Value
17410,199,64,18.98,Average
17411,249,41,19,Average
17412,369,66,19.06,Good
17414,141,6,129.67,Average
17415,0,14,36.27,No_Value
17416,251,267,25.61,No_Value
17418,281,30,15.45,Average
17419,355,205,20.54,Average
17420,323,30,19.96,Average
17422,279,115,17,Average
17423,171,26,26.86,Below
17425,41,43,17.66,No_Value
17426,274,267,18.64,Average
17427,0,2,50.4,No_Value
17428,368,326,52.87,Best
17429,90,39,13.46,No_Value
17430,332,14,18.98,Average
17431,0,41,9.81,No_Value
17432,19,48,7.62,No_Value
17433,0,52,5.8,No_Value
17434,82,132,17.79,Best
17436,225,9,24.03,Average
17438,0,17,22.85,No_Value
17440,90,5,37.28,No_Value
17442,253,135,16.66,No_Value
17446,133,9,13.43,No_Value
17447,31,36,15.04,No_Value
17449,357,270,9.22,Best
17450,359,335,566.47,Best
17451,104,98,17.08,Best
17453,46,19,25.62,Below
17454,167,60,8.62,No_Value
17455,0,8,16.46,No_Value
17456,0,17,14.7,No_Value
17457,212,19,91.46,No_Value
17458,0,54,5.86,No_Value
17459,16,92,7.05,No_Value
17460,147,19,19.69,No_Value
17461,6,106,7.12,No_Value
17462,223,27,25.03,Below
17463,296,213,8.9,Below
17464,0,9,32.22,No_Value
17466,68,41,18.62,Average
17468,4,5,27.4,Below
17469,188,87,21.35,Average
17470,323,78,14.42,Below
17472,108,166,4.21,No_Value
17475,0,14,13.88,No_Value
17480,0,29,17.65,No_Value
17481,90,82,15.31,Good
17483,117,21,19.72,Below
17486,0,24,16.54,No_Value
17489,153,29,12.99,Below
17490,175,73,27.83,Best
17491,366,109,32.65,Best
17492,0,12,31.21,No_Value
17495,31,27,18.43,Average
17496,0,10,27.11,No_Value
17498,0,17,16.01,No_Value
17499,0,40,15.57,No_Value
17500,12,5,227.6,Below
17501,0,18,16.03,No_Value
17502,19,28,24.61,Below
17503,35,38,14.71,Average
17504,116,113,24.15,No_Value
17505,44,52,22.04,No_Value
17506,0,14,21.59,No_Value
17507,47,88,6.88,No_Value
17509,5,366,16.71,No_Value
17510,0,20,15.42,No_Value
17511,370,903,88.95,Best
17512,272,105,27.86,Below
17513,0,6,85.53,No_Value
17514,0,40,5.22,No_Value
17515,286,87,7.35,Below
17516,270,121,6.26,Average
17517,0,11,13.99,No_Value
17519,351,82,22.49,Average
17520,0,30,18.23,No_Value
17521,169,45,16.07,Below
17522,216,71,15.06,Good
17523,7,33,19.78,No_Value
17524,0,6,24.17,No_Value
17525,0,9,46.97,No_Value
17526,360,17,54.01,Average
17527,164,46,19.54,No_Value
17528,70,246,14.73,Best
17530,363,382,6.22,Good
17531,0,14,21.19,No_Value
17534,0,9,24.82,No_Value
17535,0,13,12.65,No_Value
17536,0,3,25.5,No_Value
17537,273,74,12.13,Below
17538,0,9,10.94,No_Value
17540,291,25,23.16,Average
17542,0,19,8.79,No_Value
17545,0,116,5.41,No_Value
17549,27,6,24.81,Below
17550,45,41,6.5,No_Value
17551,0,43,7.14,No_Value
17552,311,49,18.99,Below
17553,0,2,743.8,No_Value
17554,146,86,22.69,Best
17555,314,100,4.78,Below
17556,0,6,26.32,No_Value
17557,66,34,15.93,Below
17560,215,26,32.88,Below
17561,0,38,4.26,No_Value
17562,159,62,17.86,Average
17564,55,49,9.27,No_Value
17566,17,144,6.22,No_Value
17567,365,165,26.25,Best
17569,0,29,11.87,No_Value
17571,248,256,5.74,No_Value
17572,302,12,18.9,Below
17573,64,24,15.12,Below
17574,0,8,23.21,No_Value
17576,357,398,8.74,Average
17578,0,4,31.19,No_Value
17579,174,50,8.98,Average
17580,105,36,5.8,No_Value
17581,371,435,24.32,Best
17582,0,27,6.44,No_Value
17584,120,34,36.1,Good
17585,228,179,6.21,No_Value
17588,132,23,53.92,No_Value
17589,180,249,9.64,No_Value
17590,37,188,7.82,Below
17591,293,162,13.66,No_Value
17593,349,209,18.57,Best
17594,169,50,19.86,No_Value
17595,24,81,4.79,No_Value
17596,345,238,11.81,No_Value
17597,0,55,37.17,No_Value
17600,0,13,12.44,No_Value
17601,0,9,12.89,No_Value
17602,321,547,9.2,Best
17603,0,11,35.88,No_Value
17604,94,63,4.91,No_Value
17608,0,50,3.77,No_Value
17609,286,224,4.92,No_Value
17611,353,537,7.36,Below
17612,244,129,15.26,No_Value
17613,282,309,14.66,No_Value
17614,0,92,4.17,No_Value
17615,91,14,23.54,No_Value
17616,194,3,190.4,Below
17618,356,78,12.46,Average
17619,0,65,3.23,No_Value
17620,0,4,20.36,No_Value
17621,333,26,53.07,Good
17623,0,33,15.97,No_Value
17624,203,50,16.87,Average
17625,239,309,6.61,No_Value
17628,0,5,15.15,No_Value
17629,354,120,14.86,Good
17630,62,26,19.37,No_Value
17631,230,39,13.55,Average
17633,88,69,18.98,No_Value
17634,301,291,8.1,No_Value
17636,0,20,14.28,No_Value
17637,83,35,15.63,Below
17639,0,7,15.5,No_Value
17640,0,5,124.33,No_Value
17642,56,40,17.81,No_Value
17643,0,8,12.69,No_Value
17644,259,150,18.72,Best
17646,145,51,19.77,No_Value
17647,0,7,19.01,No_Value
17648,188,91,19.75,No_Value
17649,0,52,16.7,No_Value
17650,0,8,20.76,No_Value
17651,165,231,17,Below
17652,255,255,18.84,No_Value
17653,83,44,27.44,No_Value
17654,0,22,5.34,No_Value
17655,355,89,28.9,Good
17656,55,82,20.42,No_Value
17658,185,17,32.15,Average
17659,354,156,18.97,Average
17660,0,39,4.96,No_Value
17663,261,86,20.96,Below
17664,193,43,14.06,Average
17666,61,18,40.45,Good
17667,232,116,17.72,No_Value
17668,36,15,23.18,Good
17669,206,68,50.1,No_Value
17670,0,11,18.7,No_Value
17671,349,46,28.28,Average
17672,259,109,28.88,No_Value
17673,318,226,7.2,Good
17674,294,27,20.41,Below
17675,366,686,28.95,Best
17676,362,78,17.79,Good
17677,367,299,54.39,Best
17678,0,16,18.63,No_Value
17679,32,30,66.4,No_Value
17680,0,11,16.76,No_Value
17682,358,118,20.97,Good
17684,0,15,15.96,No_Value
17685,355,130,24.55,Average
17686,295,286,20.07,Good
17690,342,256,18.59,No_Value
17691,10,19,15.28,No_Value
17692,232,46,16.11,No_Value
17693,0,16,12.53,No_Value
17694,0,15,18.87,No_Value
17695,39,35,21.87,No_Value
17696,326,115,19.88,Below
17697,0,19,17.84,No_Value
17698,0,8,19.37,No_Value
17700,264,140,17.88,Below
17701,0,24,17.41,No_Value
17702,175,73,24.77,Below
17703,103,55,14.52,No_Value
17704,71,31,28.55,No_Value
17705,298,102,17.73,Good
17706,362,377,27.06,Best
17707,151,5,30.48,Below
17708,137,35,7.63,No_Value
17709,0,7,19.64,No_Value
17711,279,23,16.74,Average
17712,0,29,18.03,No_Value
17714,0,10,15.3,No_Value
17715,0,1,326.4,No_Value
17716,245,236,23.46,No_Value
17718,0,6,23.22,No_Value
17719,217,268,19.8,No_Value
17720,341,50,23.92,Average
17722,270,114,21.17,No_Value
17723,87,10,327.64,No_Value
17724,67,39,25.88,No_Value
17725,250,188,17.99,Below
17727,0,65,16.04,No_Value
17728,82,165,17.43,Average
17730,323,218,24.3,Best
17731,104,43,16.89,No_Value
17732,0,18,16.89,No_Value
17733,222,35,19.78,Below
17734,180,43,16.29,Below
17735,365,689,19.03,Best
17736,104,24,14.06,Average
17737,49,10,16.82,Average
17738,262,97,19.37,Average
17739,348,47,59.39,Best
17742,219,15,23.67,Below
17744,354,136,17.08,Good
17746,0,6,18.38,No_Value
17747,0,1,71.4,No_Value
17749,78,35,19.27,No_Value
17750,158,189,9.5,Average
17752,0,1,80.64,No_Value
17754,259,91,19.47,Good
17757,370,723,7.74,Best
17758,230,406,8.5,No_Value
17759,152,85,9.74,Below
17760,351,25,11.5,Average
17761,0,19,37.51,No_Value
17763,0,1,15,No_Value
17764,160,73,11.2,No_Value
17765,98,56,6.63,No_Value
17767,0,21,12.91,No_Value
17768,157,105,21.65,Average
17769,308,306,12.99,Below
17770,83,38,30.09,No_Value
17771,266,48,5.04,Below
17772,0,47,3.81,No_Value
17774,208,149,8.19,No_Value
17775,0,3,18.8,No_Value
17777,75,167,3.89,No_Value
17779,122,81,7.98,Below
17781,93,10,18.63,No_Value
17783,175,60,4.64,No_Value
17785,0,13,10.15,No_Value
17786,231,63,4.34,No_Value
17787,218,134,13.92,No_Value
17788,55,5,223.58,Below
17789,0,14,16.14,No_Value
17790,338,190,10.35,Below
17791,0,10,10.61,No_Value
17793,0,56,5.75,No_Value
17795,85,46,7.62,No_Value
17796,329,80,8.7,Below
17797,160,110,7.09,No_Value
17799,339,398,7.54,No_Value
17800,296,103,11.63,Below
17802,290,139,9.24,No_Value
17805,0,10,51.23,No_Value
17806,0,43,12.7,No_Value
17809,357,60,89.1,Best
17811,329,773,9.6,Average
17812,355,124,5.8,Average
17813,57,329,5.09,No_Value
17816,328,13,2.65,Below
17817,272,32,12.09,Average
17819,299,48,77.18,Below
17824,0,13,22.95,No_Value
17827,359,212,9.39,Good
17830,287,23,17.33,Average
17831,0,2,17.7,No_Value
17832,0,39,3.64,No_Value
17835,20,60,5.83,Average
17836,0,21,5.17,No_Value
17837,120,165,9.58,No_Value
17838,282,102,22.29,No_Value
17839,0,52,6.48,No_Value
17841,371,6291,6.01,Below
17843,0,36,5.68,No_Value
17846,0,1,2033.1,No_Value
17848,276,50,18.01,No_Value
17849,115,26,23.3,No_Value
17850,1,263,19.26,No_Value
17852,0,24,4.76,No_Value
17854,41,15,20.75,No_Value
17855,0,17,12.29,No_Value
17856,279,15,94.54,Good
17857,361,53,505.78,Best
17858,363,199,25.91,Best
17859,0,24,6.17,No_Value
17860,0,55,4.56,No_Value
17861,316,218,9.63,Good
17862,0,11,30.08,No_Value
17863,310,148,21.35,No_Value
17864,262,96,6.19,Average
17865,333,369,28.25,No_Value
17866,0,9,36.63,No_Value
17867,258,61,10.25,Below
17869,260,38,11.24,No_Value
17870,364,246,7.6,Good
17871,0,10,15.59,No_Value
17873,293,43,42.06,Below
17874,70,45,14.63,No_Value
17877,0,12,19.8,No_Value
17878,0,26,14.59,No_Value
17879,0,6,29.75,No_Value
17880,0,26,17.65,No_Value
17881,0,8,16.67,No_Value
17883,242,121,5.43,Average
17884,367,112,6.38,Average
17885,0,59,3.16,No_Value
17886,217,96,9.3,Below
17887,0,10,11.14,No_Value
17888,319,52,10.03,Below
17889,109,20,10.17,No_Value
17890,38,93,6.46,No_Value
17891,0,34,6,No_Value
17892,99,27,9.01,No_Value
17893,0,16,7.02,No_Value
17894,294,176,6.29,No_Value
17895,0,16,6.13,No_Value
17896,0,2,128.16,No_Value
17897,200,103,5.44,No_Value
17898,121,24,6.21,No_Value
17899,0,27,5.66,No_Value
17900,0,1,15,No_Value
17901,0,18,6.11,No_Value
17904,0,35,5.4,No_Value
17905,302,34,23.54,Below
17906,0,12,6.08,No_Value
17908,0,56,4.32,No_Value
17911,0,39,9.39,No_Value
17912,54,37,8.14,No_Value
17913,296,58,7.08,Below
17914,0,69,4.78,No_Value
17917,317,88,3.82,Below
17919,0,23,56.7,No_Value
17920,369,607,6.83,Good
17921,202,137,5.99,No_Value
17923,0,1,207.5,No_Value
17924,361,31,95.56,Best
17925,0,1,244.08,No_Value
17926,70,21,18.92,No_Value
17928,200,20,10.5,Below
17929,297,5,168.6,Good
17930,203,39,44.63,Below
17931,121,59,6.86,No_Value
17932,182,90,14.8,Below
17934,7,21,33.54,No_Value
17935,3,24,5.91,No_Value
17936,0,69,5.58,No_Value
17937,353,43,100.03,Best
17939,0,9,10.86,No_Value
17940,253,19,216.13,Good
17941,0,2,152.28,No_Value
17942,0,2,38.75,No_Value
17946,26,20,7.48,No_Value
17947,0,9,19.63,No_Value
17948,0,1,358.56,No_Value
