customer_id,InvoiceNo,InvoiceDate,TotalSales
12480,540480,2011-01-07 15:27,42.1
12673,541277,2011-01-17 11:46,19.8
12559,541877,2011-01-24 10:12,10.6
12477,543737,2011-02-11 12:45,31.1
12527,544340,2011-02-18 9:41,46.6
12701,549680,2011-04-11 13:02,8.6
12477,550137,2011-04-14 13:59,9.5
12476,550527,2011-04-19 10:48,13
12569,551886,2011-05-05 9:23,41.4
12426,554985,2011-05-29 12:26,8.1
13815,557466,2011-06-20 13:08,19.6
12645,564039,2011-08-22 12:40,10.2
13814,566041,2011-09-08 13:48,26.9
12517,568472,2011-09-27 11:50,17.9
12703,569001,2011-09-29 17:52,29.5
12626,569844,2011-10-06 13:30,40.7
12569,569867,2011-10-06 14:54,34.2
12427,570452,2011-10-10 15:15,41.3
12613,571065,2011-10-13 14:59,11.8
12613,571065,2011-10-13 14:59,13.7
13810,571215,2011-10-14 12:57,39.8
13810,571215,2011-10-14 12:57,43.4
12477,571227,2011-10-14 13:54,17.2
12662,571556,2011-10-18 9:24,29.2
12712,572241,2011-10-21 15:20,33.5
12712,572241,2011-10-21 15:20,39.7
12712,572241,2011-10-21 15:20,21.8
12476,572560,2011-10-25 8:45,23
12654,574071,2011-11-02 14:57,8.7
12654,574071,2011-11-02 14:57,41.4
12645,574679,2011-11-06 12:38,15.3
12712,575732,2011-11-11 8:19,10.1
12712,575732,2011-11-11 8:19,47.3
13810,575733,2011-11-11 8:33,27.3
13810,575733,2011-11-11 8:33,36.1
12662,576891,2011-11-16 17:26,25.7
12662,576891,2011-11-16 17:26,36.4
12477,576910,2011-11-17 9:51,22.9
12477,576910,2011-11-17 9:51,39.3
12702,577406,2011-11-20 10:36,6.7
12476,578472,2011-11-24 12:40,34.3
12654,579276,2011-11-29 10:10,31.2
12560,580511,2011-12-04 13:54,36.9
12662,581570,2011-12-09 11:59,12
12647,537594,2010-12-07 12:28,19.2
12585,539957,2010-12-23 12:58,14.6
12626,541269,2011-01-17 11:01,31.2
13815,542080,2011-01-25 12:16,46.7
12709,542106,2011-01-25 13:37,33
12476,542648,2011-01-31 11:46,16.3
12712,542782,2011-02-01 10:00,20.2
12709,545295,2011-03-01 12:09,47.2
12528,545916,2011-03-08 11:46,36.8
12480,546851,2011-03-17 13:23,36
12693,547071,2011-03-20 13:59,23.5
12613,547383,2011-03-22 15:42,41.8
12476,550527,2011-04-19 10:48,28.5
12585,550620,2011-04-19 13:39,11.9
12585,550620,2011-04-19 13:39,31.1
12622,550960,2011-04-21 16:39,45.5
12592,552649,2011-05-10 13:44,23.1
12592,552649,2011-05-10 13:44,27.4
12426,554985,2011-05-29 12:26,15.9
13815,557466,2011-06-20 13:08,20.8
13815,557466,2011-06-20 13:08,14.1
12560,560590,2011-07-19 15:55,16
12709,561468,2011-07-27 13:00,46.2
12534,561911,2011-08-01 10:26,23.6
12517,562537,2011-08-05 15:02,13.9
12613,571065,2011-10-13 14:59,13.4
12475,571308,2011-10-17 10:10,8.1
12662,576891,2011-11-16 17:26,22.1
12526,581574,2011-12-09 12:09,33.7
12709,560038,2011-07-14 14:08,33.1
12473,571328,2011-10-17 11:27,14.7
12477,564856,2011-08-31 9:11,24.1
12477,576910,2011-11-17 9:51,34
12476,578472,2011-11-24 12:40,46.1
12709,545295,2011-03-01 12:09,8.1
12569,548654,2011-04-01 13:47,10.2
12619,559987,2011-07-14 12:12,10.6
12619,559987,2011-07-14 12:12,11.1
12619,559987,2011-07-14 12:12,35.4
12534,561911,2011-08-01 10:26,17.3
12644,562045,2011-08-02 10:33,23.8
12619,563345,2011-08-15 13:22,46.8
12619,563345,2011-08-15 13:22,27.9
12619,563345,2011-08-15 13:22,26.6
12642,564216,2011-08-24 9:23,13.9
12709,565440,2011-09-04 14:06,7.4
13814,566041,2011-09-08 13:48,32.3
12635,566233,2011-09-11 11:04,22.4
12619,566586,2011-09-13 14:23,47.4
12516,567959,2011-09-23 9:13,31.4
13812,569860,2011-10-06 14:37,24.1
12619,574653,2011-11-06 11:30,37
12619,574653,2011-11-06 11:30,7.1
12619,574653,2011-11-06 11:30,46.9
12619,574653,2011-11-06 11:30,24.8
12619,574653,2011-11-06 11:30,22.9
12480,540480,2011-01-07 15:27,21
12480,540480,2011-01-07 15:27,37.7
12480,540480,2011-01-07 15:27,13
12524,553842,2011-05-19 12:24,15.6
12524,558608,2011-06-30 15:30,26.7
12475,571308,2011-10-17 10:10,36.4
12524,579786,2011-11-30 15:31,39.1
12585,539957,2010-12-23 12:58,26
12585,539957,2010-12-23 12:58,39.4
12481,547925,2011-03-28 13:57,31.4
12585,550620,2011-04-19 13:39,28.8
12524,551529,2011-05-01 13:18,46
12524,553842,2011-05-19 12:24,7.1
12473,555162,2011-06-01 10:15,36
12648,559421,2011-07-08 11:55,24.6
12648,559421,2011-07-08 11:55,32.4
12709,560038,2011-07-14 14:08,17.3
12709,560038,2011-07-14 14:08,23.3
12627,560997,2011-07-22 13:59,35
12520,567666,2011-09-21 15:23,30
12628,569721,2011-10-06 9:28,34.6
12473,571328,2011-10-17 11:27,21.7
12524,551529,2011-05-01 13:18,33.8
12709,552211,2011-05-06 15:01,30.6
12709,552211,2011-05-06 15:01,46.5
12709,552211,2011-05-06 15:01,31.1
12477,543737,2011-02-11 12:45,10.2
12476,550527,2011-04-19 10:48,40
12524,570082,2011-10-07 11:19,19.6
12524,570082,2011-10-07 11:19,7.9
12481,540414,2011-01-07 10:32,37.9
12709,570792,2011-10-12 12:01,22.1
12709,570792,2011-10-12 12:01,9.4
12477,550137,2011-04-14 13:59,40.3
12647,554363,2011-05-24 10:19,46
13810,571215,2011-10-14 12:57,27.3
12480,540480,2011-01-07 15:27,18.6
12712,542782,2011-02-01 10:00,7.9
12477,543737,2011-02-11 12:45,20.1
12712,545706,2011-03-07 9:10,41.4
12477,550137,2011-04-14 13:59,40.6
12476,550527,2011-04-19 10:48,42.8
12662,560566,2011-07-19 13:45,30.3
12534,561911,2011-08-01 10:26,13.5
12633,562038,2011-08-02 9:35,26
12477,564856,2011-08-31 9:11,6.2
13814,566041,2011-09-08 13:48,36.5
12520,567666,2011-09-21 15:23,11
12612,568350,2011-09-26 15:35,22
12612,568350,2011-09-26 15:35,46.3
12569,569907,2011-10-06 16:41,10.5
12569,569907,2011-10-06 16:41,7.4
12530,570637,2011-10-11 12:34,32.1
12498,570881,2011-10-13 9:30,15
12613,571065,2011-10-13 14:59,25
12477,571227,2011-10-14 13:54,11.5
12477,571227,2011-10-14 13:54,30.7
12477,576910,2011-11-17 9:51,23.6
12476,578472,2011-11-24 12:40,37.2
12709,578626,2011-11-24 15:38,24.3
12560,580511,2011-12-04 13:54,8.9
12569,580531,2011-12-04 15:47,11.1
12477,564856,2011-08-31 9:11,31.6
12569,572895,2011-10-26 14:39,34.1
12477,576910,2011-11-17 9:51,37.1
12479,579152,2011-11-28 13:26,19.5
12668,547822,2011-03-25 14:53,39.3
12476,572559,2011-10-25 8:44,8.2
12476,572559,2011-10-25 8:44,22.1
12585,539957,2010-12-23 12:58,31.5
12476,542648,2011-01-31 11:46,21.6
12662,571556,2011-10-18 9:24,14.3
12531,578705,2011-11-25 11:12,37.8
12709,537673,2010-12-08 9:49,7.6
12709,539401,2010-12-17 12:02,10
12668,539466,2010-12-19 12:46,36
12585,539957,2010-12-23 12:58,27.2
12481,540414,2011-01-07 10:32,41.2
12481,540414,2011-01-07 10:32,44
12673,541277,2011-01-17 11:46,33.8
12527,541480,2011-01-18 12:05,40.1
12665,541517,2011-01-19 8:34,12.6
12625,541965,2011-01-24 13:27,19.2
12625,541965,2011-01-24 13:27,32.8
12625,541965,2011-01-24 13:27,20.4
13815,542080,2011-01-25 12:16,10.8
13815,542080,2011-01-25 12:16,30.9
12709,542106,2011-01-25 13:37,19.5
12709,542106,2011-01-25 13:37,44.1
12709,542106,2011-01-25 13:37,29.7
12609,542128,2011-01-25 15:13,44.1
12668,542713,2011-01-31 13:27,39.6
12633,544933,2011-02-25 8:44,35.5
12524,545533,2011-03-03 14:04,44
12520,546365,2011-03-11 11:35,46.4
12668,547822,2011-03-25 14:53,31.4
12481,547925,2011-03-28 13:57,32.9
12481,547925,2011-03-28 13:57,35.2
12569,548654,2011-04-01 13:47,25.3
12476,550527,2011-04-19 10:48,21.1
12476,550527,2011-04-19 10:48,9.5
12569,551818,2011-05-04 11:57,36.1
12569,551818,2011-05-04 11:57,38.3
12645,551820,2011-05-04 12:11,41.4
12709,552211,2011-05-06 15:01,20.9
12709,552211,2011-05-06 15:01,13.7
12712,552656,2011-05-10 14:46,26.4
12625,552878,2011-05-12 9:54,30.5
12625,552878,2011-05-12 9:54,21.3
12481,553731,2011-05-19 8:26,21.4
12709,555282,2011-06-02 9:04,35.9
12709,555282,2011-06-02 9:04,45
12709,555282,2011-06-02 9:04,41.5
12709,555282,2011-06-02 9:04,5.8
12609,555719,2011-06-06 15:31,47.1
12481,556517,2011-06-13 10:52,46.9
12481,556517,2011-06-13 10:52,42.1
12481,556517,2011-06-13 10:52,13.1
12481,556517,2011-06-13 10:52,32.3
13815,557466,2011-06-20 13:08,6.7
13815,557466,2011-06-20 13:08,35.6
13815,557466,2011-06-20 13:08,17.9
12524,558608,2011-06-30 15:30,36.3
12626,558628,2011-06-30 17:59,9.8
12626,558628,2011-06-30 17:59,21.3
12626,558628,2011-06-30 17:59,15
12476,560901,2011-07-21 17:39,21.9
12476,560901,2011-07-21 17:39,16.4
13814,561194,2011-07-25 13:54,11.7
13814,561194,2011-07-25 13:54,41.4
13814,561194,2011-07-25 13:54,39.6
13813,561583,2011-07-28 10:33,36.6
12534,561911,2011-08-01 10:26,31.9
12534,561911,2011-08-01 10:26,6.9
12644,562045,2011-08-02 10:33,44.8
12626,562370,2011-08-04 14:20,40.2
12642,564216,2011-08-24 9:23,15
12642,564216,2011-08-24 9:23,30.6
12642,564216,2011-08-24 9:23,25.7
12662,564328,2011-08-24 13:42,37.6
12569,564329,2011-08-24 13:55,17.5
12477,564856,2011-08-31 9:11,30.5
12709,565440,2011-09-04 14:06,16.5
13814,566041,2011-09-08 13:48,40.4
13814,566041,2011-09-08 13:48,25.1
13814,566041,2011-09-08 13:48,11.1
13814,566041,2011-09-08 13:48,35.2
12566,566739,2011-09-14 14:30,41.5
12708,568674,2011-09-28 13:30,44.6
12708,568674,2011-09-28 13:30,38.7
12709,568987,2011-09-29 15:58,8.8
12709,568987,2011-09-29 15:58,36.6
12709,568987,2011-09-29 15:58,44.7
12481,569563,2011-10-05 9:46,7.2
12481,569563,2011-10-05 9:46,8.6
12628,569721,2011-10-06 9:28,14.3
12628,569721,2011-10-06 9:28,35.1
12628,569721,2011-10-06 9:28,19.7
12626,569844,2011-10-06 13:30,6.8
12613,571065,2011-10-13 14:59,20.5
12477,571227,2011-10-14 13:54,42.1
12473,571328,2011-10-17 11:27,6.1
12642,572054,2011-10-20 12:31,34.3
12626,573106,2011-10-27 15:05,44.3
12709,573136,2011-10-27 17:00,21.3
12709,573136,2011-10-27 17:00,7
12645,574679,2011-11-06 12:38,37.7
12504,575352,2011-11-09 14:56,42.7
12504,575352,2011-11-09 14:56,11.8
12569,576390,2011-11-15 10:13,11.9
13815,576787,2011-11-16 13:54,36.7
13815,577054,2011-11-17 14:19,43.5
13815,577054,2011-11-17 14:19,27.7
13815,577054,2011-11-17 14:19,38.6
12658,577615,2011-11-21 10:22,37.1
12569,578295,2011-11-23 14:39,20.5
12476,578472,2011-11-24 12:40,41.5
12476,578472,2011-11-24 12:40,32.9
12476,578472,2011-11-24 12:40,46.8
12476,578472,2011-11-24 12:40,20.2
12476,578472,2011-11-24 12:40,20.3
12709,578626,2011-11-24 15:38,35.5
12709,578626,2011-11-24 15:38,21.9
12709,578626,2011-11-24 15:38,24.6
12709,578626,2011-11-24 15:38,15.6
12668,579094,2011-11-28 10:56,27.6
12627,579393,2011-11-29 12:07,6.4
12528,579747,2011-11-30 14:40,25.8
12528,579747,2011-11-30 14:40,40.5
12528,579747,2011-11-30 14:40,16.4
12528,579747,2011-11-30 14:40,30.2
12560,580511,2011-12-04 13:54,43.3
12560,580511,2011-12-04 13:54,43.6
12560,580511,2011-12-04 13:54,19.5
12560,580511,2011-12-04 13:54,34.3
12569,580531,2011-12-04 15:47,10.5
12635,566233,2011-09-11 11:04,46.6
12475,571308,2011-10-17 10:10,18.9
12585,539957,2010-12-23 12:58,35.9
12481,540414,2011-01-07 10:32,33
12601,540769,2011-01-11 10:38,28.9
12712,540900,2011-01-12 11:46,10.2
12559,541877,2011-01-24 10:12,34
12625,541965,2011-01-24 13:27,41.2
12625,541965,2011-01-24 13:27,28.6
12613,547383,2011-03-22 15:42,9.9
12481,547925,2011-03-28 13:57,10.2
12701,549680,2011-04-11 13:02,12.1
12477,550137,2011-04-14 13:59,14.5
12477,550137,2011-04-14 13:59,42.8
12477,550137,2011-04-14 13:59,33.3
12585,550620,2011-04-19 13:39,32.7
12524,551529,2011-05-01 13:18,26.1
12649,552844,2011-05-11 14:37,38.4
12524,558608,2011-06-30 15:30,26.8
12626,562370,2011-08-04 14:20,39
12626,562370,2011-08-04 14:20,14.1
12626,562370,2011-08-04 14:20,32.9
12477,564856,2011-08-31 9:11,25.3
12477,564856,2011-08-31 9:11,6
12477,564856,2011-08-31 9:11,22.6
12477,564856,2011-08-31 9:11,38.9
12709,568987,2011-09-29 15:58,37.2
12519,570007,2011-10-07 9:26,47.2
12613,571065,2011-10-13 14:59,40.7
12613,571065,2011-10-13 14:59,22.8
12613,571065,2011-10-13 14:59,36.7
12613,571065,2011-10-13 14:59,46.2
12477,571227,2011-10-14 13:54,32.3
12480,575896,2011-11-11 14:52,8.3
12476,578472,2011-11-24 12:40,16.7
12668,579094,2011-11-28 10:56,32.2
12668,579094,2011-11-28 10:56,42.1
12479,579152,2011-11-28 13:26,11.1
12709,545295,2011-03-01 12:09,44.6
12524,545533,2011-03-03 14:04,16.1
12497,567298,2011-09-19 12:29,13.4
12497,567298,2011-09-19 12:29,9.6
12481,569563,2011-10-05 9:46,17.6
12585,539957,2010-12-23 12:58,33.6
12480,546851,2011-03-17 13:23,39.7
12477,550137,2011-04-14 13:59,15.5
13813,573430,2011-10-31 10:38,46.9
12662,543121,2011-02-03 13:58,40.1
12477,543737,2011-02-11 12:45,34.9
12477,543737,2011-02-11 12:45,19.7
12668,547822,2011-03-25 14:53,35.9
12662,550178,2011-04-14 17:25,43.1
12560,560590,2011-07-19 15:55,13.9
13813,561583,2011-07-28 10:33,7.6
12530,562605,2011-08-08 10:59,21.6
12477,564856,2011-08-31 9:11,15.9
12477,564856,2011-08-31 9:11,42.5
12477,564856,2011-08-31 9:11,13.8
12473,571328,2011-10-17 11:27,5.8
12662,571556,2011-10-18 9:24,42.8
12476,578472,2011-11-24 12:40,46.2
12673,580512,2011-12-04 13:55,28
12585,539957,2010-12-23 12:58,17.8
12708,556509,2011-06-13 10:33,42.8
12708,564749,2011-08-30 8:15,8.4
12709,555282,2011-06-02 9:04,44.3
12619,548489,2011-03-31 13:10,14.4
12481,539636,2010-12-20 15:15,35.5
12524,540562,2011-01-10 10:35,31.1
12524,540562,2011-01-10 10:35,24.5
12524,540562,2011-01-10 10:35,9.5
12662,550178,2011-04-14 17:25,47.2
12476,550527,2011-04-19 10:48,31.7
12476,550527,2011-04-19 10:48,20.6
12592,552649,2011-05-10 13:44,6.2
12592,552649,2011-05-10 13:44,35.8
12592,552649,2011-05-10 13:44,33.5
12625,552878,2011-05-12 9:54,41.8
12625,552878,2011-05-12 9:54,28.7
12481,553731,2011-05-19 8:26,27.2
12524,553842,2011-05-19 12:24,31.7
12712,554324,2011-05-23 15:38,10.7
12481,556517,2011-06-13 10:52,20.9
12481,556517,2011-06-13 10:52,9.7
12627,560997,2011-07-22 13:59,13.9
12627,560997,2011-07-22 13:59,27.5
12627,560997,2011-07-22 13:59,38.5
12627,560997,2011-07-22 13:59,27.4
12627,560997,2011-07-22 13:59,7.9
12627,560997,2011-07-22 13:59,8.1
12710,565416,2011-09-04 12:00,43.2
12592,566054,2011-09-08 15:04,34.1
12592,566054,2011-09-08 15:04,39.8
12592,566054,2011-09-08 15:04,16
12627,569893,2011-10-06 15:51,44.9
12528,570095,2011-10-07 11:57,41.6
12476,572560,2011-10-25 8:45,23.6
12619,574653,2011-11-06 11:30,8.8
12619,574653,2011-11-06 11:30,19
12619,574653,2011-11-06 11:30,41.7
12476,576327,2011-11-14 15:19,15
13815,576787,2011-11-16 13:54,22.9
12498,577299,2011-11-18 12:52,12.7
12668,579094,2011-11-28 10:56,27.4
12528,579747,2011-11-30 14:40,36.4
12560,580511,2011-12-04 13:54,40.8
12530,550665,2011-04-20 9:31,8.9
12530,550665,2011-04-20 9:31,45.6
13815,557466,2011-06-20 13:08,36.1
13815,557466,2011-06-20 13:08,39.5
12626,558628,2011-06-30 17:59,16.4
12626,558628,2011-06-30 17:59,45.3
12627,565442,2011-09-04 14:09,16.2
12627,565442,2011-09-04 14:09,17.6
12627,565442,2011-09-04 14:09,11.2
12613,571065,2011-10-13 14:59,40.6
12475,571308,2011-10-17 10:10,27.3
12517,575886,2011-11-11 13:57,11.9
12709,545295,2011-03-01 12:09,31.5
12481,547925,2011-03-28 13:57,30.1
12481,556517,2011-06-13 10:52,33.8
12572,571724,2011-10-19 8:20,22.6
12668,539466,2010-12-19 12:46,42
12481,539636,2010-12-20 15:15,11.4
12481,539636,2010-12-20 15:15,46.4
12477,550137,2011-04-14 13:59,12.3
12476,550527,2011-04-19 10:48,43
12476,550527,2011-04-19 10:48,14.2
12476,550527,2011-04-19 10:48,15.4
12585,550620,2011-04-19 13:39,32.9
12524,551529,2011-05-01 13:18,35.8
12709,555282,2011-06-02 9:04,9.2
12709,560038,2011-07-14 14:08,13.6
12709,560038,2011-07-14 14:08,36.3
12693,562435,2011-08-04 17:51,18.7
12569,563373,2011-08-16 10:02,37.1
12477,564856,2011-08-31 9:11,29.4
12569,566059,2011-09-08 15:22,45.5
12569,566059,2011-09-08 15:22,38.8
12527,567291,2011-09-19 11:55,36.7
12516,567959,2011-09-23 9:13,10.3
12481,569563,2011-10-05 9:46,14
12481,569563,2011-10-05 9:46,6
12481,569563,2011-10-05 9:46,32.8
12477,570002,2011-10-07 9:16,47.2
12477,570002,2011-10-07 9:16,35.7
12519,570007,2011-10-07 9:26,26.2
12477,571227,2011-10-14 13:54,9.6
12476,572560,2011-10-25 8:45,11.4
12476,572560,2011-10-25 8:45,41.2
12709,573136,2011-10-27 17:00,44.5
12477,576910,2011-11-17 9:51,8.9
12476,578472,2011-11-24 12:40,12.5
12709,578626,2011-11-24 15:38,7.5
12709,578626,2011-11-24 15:38,9.8
12560,580511,2011-12-04 13:54,33.3
12481,539636,2010-12-20 15:15,35
12480,546851,2011-03-17 13:23,37
12480,546851,2011-03-17 13:23,27
12600,547085,2011-03-20 15:41,14
12517,562537,2011-08-05 15:02,31.2
12477,564856,2011-08-31 9:11,38.5
13814,566041,2011-09-08 13:48,33.8
12481,569563,2011-10-05 9:46,14.8
12530,570637,2011-10-11 12:34,32.3
12613,571065,2011-10-13 14:59,15
12613,571065,2011-10-13 14:59,18
12473,571328,2011-10-17 11:27,26.8
12476,572559,2011-10-25 8:44,14.2
13815,576787,2011-11-16 13:54,26.3
12481,539636,2010-12-20 15:15,16.9
12625,541965,2011-01-24 13:27,18.4
12693,547071,2011-03-20 13:59,11.7
12481,547925,2011-03-28 13:57,29.6
12601,553885,2011-05-19 15:41,45.4
12481,556517,2011-06-13 10:52,24.6
12709,565440,2011-09-04 14:06,19
13814,566041,2011-09-08 13:48,23.9
13814,566041,2011-09-08 13:48,15.4
12481,569563,2011-10-05 9:46,13.8
12481,569563,2011-10-05 9:46,40.1
12569,569867,2011-10-06 14:54,23.3
12569,569867,2011-10-06 14:54,8.8
12569,569867,2011-10-06 14:54,27.9
12569,569867,2011-10-06 14:54,13.7
12569,569867,2011-10-06 14:54,32
12613,571065,2011-10-13 14:59,27.5
12613,571065,2011-10-13 14:59,16.9
12613,571065,2011-10-13 14:59,22.1
12613,571065,2011-10-13 14:59,26.9
12613,571065,2011-10-13 14:59,30.9
12708,574869,2011-11-07 12:44,27.8
12476,578472,2011-11-24 12:40,45.4
12477,576910,2011-11-17 9:51,28.7
12647,537594,2010-12-07 12:28,38.9
12481,540414,2011-01-07 10:32,40.3
12480,540480,2011-01-07 15:27,11.2
12480,540480,2011-01-07 15:27,29.2
12480,540480,2011-01-07 15:27,15.8
12712,540900,2011-01-12 11:46,18.4
12625,541965,2011-01-24 13:27,16.7
12625,541965,2011-01-24 13:27,14.6
12625,541965,2011-01-24 13:27,12.9
12625,541965,2011-01-24 13:27,27
12645,542369,2011-01-27 13:08,37
12468,542371,2011-01-27 13:29,5.9
12668,542713,2011-01-31 13:27,44.6
12712,542782,2011-02-01 10:00,14.2
12712,542782,2011-02-01 10:00,16
12662,543121,2011-02-03 13:58,40.7
12601,543550,2011-02-10 9:43,29.7
12477,543737,2011-02-11 12:45,12.5
12662,545988,2011-03-08 12:52,17.2
12668,547822,2011-03-25 14:53,39.8
12668,547822,2011-03-25 14:53,12.4
12481,547925,2011-03-28 13:57,15.2
12477,550137,2011-04-14 13:59,12.2
12569,550162,2011-04-14 16:23,42.3
12708,550946,2011-04-21 15:52,37.6
12600,551467,2011-04-28 16:20,38.3
12569,551818,2011-05-04 11:57,38.1
12645,551820,2011-05-04 12:11,15.5
12645,551820,2011-05-04 12:11,26
12625,552878,2011-05-12 9:54,13.5
12708,554137,2011-05-23 10:13,17.3
12613,554699,2011-05-26 9:17,36.6
12613,554699,2011-05-26 9:17,18.6
12426,554985,2011-05-29 12:26,28.2
12468,555523,2011-06-05 11:36,28.8
12662,555553,2011-06-05 13:45,25.8
12609,555719,2011-06-06 15:31,39.5
12569,556114,2011-06-09 9:36,26.1
13815,557466,2011-06-20 13:08,19.9
12635,559362,2011-07-08 8:43,47.1
12635,559362,2011-07-08 8:43,32.5
12528,559899,2011-07-13 12:24,16.2
12712,560202,2011-07-15 13:10,45.5
12520,560728,2011-07-20 14:38,16.2
12709,561468,2011-07-27 13:00,7.3
13813,561583,2011-07-28 10:33,38.2
12626,562370,2011-08-04 14:20,7
12626,562370,2011-08-04 14:20,18.5
12662,564328,2011-08-24 13:42,43.4
12708,564749,2011-08-30 8:15,37.6
12708,564749,2011-08-30 8:15,23.4
12627,565442,2011-09-04 14:09,18.5
13813,566268,2011-09-11 13:38,29.5
12520,567666,2011-09-21 15:23,36.1
12612,568350,2011-09-26 15:35,9.1
12517,568472,2011-09-27 11:50,12.7
12709,568987,2011-09-29 15:58,45.5
12477,570002,2011-10-07 9:16,27.7
12709,570792,2011-10-12 12:01,34.2
12709,570792,2011-10-12 12:01,38.8
12613,571065,2011-10-13 14:59,18.3
12613,571065,2011-10-13 14:59,24.6
12477,571227,2011-10-14 13:54,37.2
12662,571556,2011-10-18 9:24,27.9
12476,572559,2011-10-25 8:44,15.3
12626,573106,2011-10-27 15:05,6.4
12480,575896,2011-11-11 14:52,8.7
12476,578472,2011-11-24 12:40,18.8
12712,556443,2011-06-10 15:28,9.4
12626,558628,2011-06-30 17:59,44.6
12600,560230,2011-07-17 10:53,41.5
12626,560876,2011-07-21 15:14,45.9
12569,565777,2011-09-06 14:53,24
12481,569563,2011-10-05 9:46,28.4
12613,571065,2011-10-13 14:59,43.8
13810,571215,2011-10-14 12:57,43.7
12473,571328,2011-10-17 11:27,8.4
12712,572241,2011-10-21 15:20,34
12712,572241,2011-10-21 15:20,28.8
12712,572241,2011-10-21 15:20,47.1
12476,572559,2011-10-25 8:44,31.1
13813,573430,2011-10-31 10:38,25.8
12712,575732,2011-11-11 8:19,19.8
12712,575732,2011-11-11 8:19,31.8
13815,576787,2011-11-16 13:54,47.6
12658,577615,2011-11-21 10:22,42
12528,579747,2011-11-30 14:40,40.6
12712,537995,2010-12-09 11:39,20.5
12647,539403,2010-12-17 12:21,38.7
12712,540900,2011-01-12 11:46,25
12708,541122,2011-01-14 9:23,32.1
12559,541877,2011-01-24 10:12,38.3
12693,541962,2011-01-24 12:58,46
12609,542128,2011-01-25 15:13,13.8
12468,542371,2011-01-27 13:29,40.2
12626,542375,2011-01-27 13:42,18.7
12712,542782,2011-02-01 10:00,35.8
12662,543121,2011-02-03 13:58,22
12524,545533,2011-03-03 14:04,10.6
12528,545916,2011-03-08 11:46,17.6
12623,545994,2011-03-08 13:50,11.3
12712,546759,2011-03-16 13:58,37.8
12693,547071,2011-03-20 13:59,19
12520,547715,2011-03-25 8:50,28.6
12709,548320,2011-03-30 12:54,32.7
12580,549193,2011-04-07 10:24,40
12701,549680,2011-04-11 13:02,10.8
12569,550162,2011-04-14 16:23,7.5
12662,550178,2011-04-14 17:25,14.2
13811,550187,2011-04-14 18:40,30.1
12619,550625,2011-04-19 14:02,22.5
12530,550665,2011-04-20 9:31,11.2
12645,551820,2011-05-04 12:11,8.9
12649,552844,2011-05-11 14:37,27.8
12693,552871,2011-05-12 8:52,13.2
12524,553842,2011-05-19 12:24,41.8
12708,554137,2011-05-23 10:13,40.2
12647,554363,2011-05-24 10:19,36.8
12468,555523,2011-06-05 11:36,36.5
12662,555553,2011-06-05 13:45,11.9
13811,556118,2011-06-09 9:54,45.9
12708,556509,2011-06-13 10:33,10.1
12500,557972,2011-06-24 10:16,23
12600,560230,2011-07-17 10:53,43.8
12662,560566,2011-07-19 13:45,46.1
12520,560728,2011-07-20 14:38,24.7
12627,562035,2011-08-02 9:29,18.6
12693,562435,2011-08-04 17:51,42.6
12647,562527,2011-08-05 13:49,8.3
12530,562605,2011-08-08 10:59,47.2
12619,563345,2011-08-15 13:22,28.4
12569,563373,2011-08-16 10:02,46.5
12600,563776,2011-08-19 11:23,10.3
12626,563808,2011-08-19 11:46,37.3
12645,564039,2011-08-22 12:40,24.2
12642,564216,2011-08-24 9:23,24
12662,564328,2011-08-24 13:42,44.6
12569,564329,2011-08-24 13:55,22.3
12708,564749,2011-08-30 8:15,20.8
12710,565416,2011-09-04 12:00,47.5
12526,565765,2011-09-06 14:19,9.7
12701,567578,2011-09-21 10:47,10.4
12609,567904,2011-09-22 16:34,39.2
12619,567958,2011-09-23 9:00,15.1
12612,568350,2011-09-26 15:35,25.2
12517,568472,2011-09-27 11:50,7.5
12708,568674,2011-09-28 13:30,12
13813,569017,2011-09-30 9:22,9.7
12500,569727,2011-10-06 9:37,22.1
12569,569867,2011-10-06 14:54,42.6
12528,570095,2011-10-07 11:57,45.9
12427,570452,2011-10-10 15:15,24
12530,570637,2011-10-11 12:34,14.2
12498,570881,2011-10-13 9:30,34.2
12662,571556,2011-10-18 9:24,46.9
12642,572054,2011-10-20 12:31,21.5
12709,573136,2011-10-27 17:00,23.8
12619,574653,2011-11-06 11:30,11.2
13817,575713,2011-11-10 17:49,27.9
12712,575732,2011-11-11 8:19,27.5
12642,576322,2011-11-14 15:03,39.5
12476,576327,2011-11-14 15:19,14.3
12626,576863,2011-11-16 16:06,41
12662,576890,2011-11-16 17:25,41.3
12427,577135,2011-11-18 8:56,37.6
12569,578295,2011-11-23 14:39,28.6
12524,579786,2011-11-30 15:31,18.5
12673,580512,2011-12-04 13:55,20.5
12569,581184,2011-12-07 16:24,15.5
12526,581574,2011-12-09 12:09,17
12476,550527,2011-04-19 10:48,22.1
12477,571227,2011-10-14 13:54,26.8
12476,578472,2011-11-24 12:40,33.1
12649,552844,2011-05-11 14:37,18.4
12709,545295,2011-03-01 12:09,15.8
12712,552656,2011-05-10 14:46,30.2
12712,552656,2011-05-10 14:46,26.1
12709,555282,2011-06-02 9:04,10
12477,564856,2011-08-31 9:11,12.2
12477,564856,2011-08-31 9:11,9.3
12476,566987,2011-09-16 10:56,20.7
12477,571227,2011-10-14 13:54,37.6
